record_id,protocol_id,query_id,task,condition,score_mode,prediction,prediction_ordinal,original_reference,reviewed_reference,original_correct,reviewed_correct,original_margin,reviewed_margin,fixed_foil,fixed_foil_margin,hate_direction,label_margins,top_gap,tied_top_count,prompt_tokens,prompt_sha256,baseline_replay
EA-3169-group-v1:demo_removed_dictionary_fixed,EA-3169-group-v1,3169,group,demo_removed_dictionary_fixed,total_with_eos,"[""Racism""]",1,[],[],False,False,-17.810741424560547,-17.810741424560547,"[""Racism""]",-17.810741424560547,null,"{""LGBTQ"":-22.74908472309975,""Racism"":17.80317077614225,""Region"":-26.261143540075896,""Sexism"":-27.05878312855649,""others"":-26.815181746069044}",17.810741424560547,1,785,bfde7648a37e64626d52178ac883e92b7a3a3c1a480838d5dc3f5795e4c33c5b,False
EA-3169-group-v1:demo_removed_dictionary_fixed,EA-3169-group-v1,3169,group,demo_removed_dictionary_fixed,mean_with_eos,"[""Racism""]",1,[],[],False,False,-8.905644098917643,-8.905644098917643,"[""Racism""]",-8.905644098917643,null,"{""LGBTQ"":-1.2098498391477848,""Racism"":2.960121834544266,""Region"":-1.6545128384754801,""Sexism"":-1.2722212913195885,""others"":-1.6800906852416104}",2.6451601888619214,1,785,bfde7648a37e64626d52178ac883e92b7a3a3c1a480838d5dc3f5795e4c33c5b,False
EA-4026-group-v1:demo_removed_dictionary_fixed,EA-4026-group-v1,4026,group,demo_removed_dictionary_fixed,answer_sum,"[""Region""]",2,"[""Region""]","[""Region""]",True,True,14.00632095336914,14.00632095336914,[],15.483625411987305,null,"{""LGBTQ"":-39.46419630509365,""Racism"":-37.951998873528346,""Region"":15.483626238174157,""Sexism"":-40.868349106643514,""others"":-14.00632114196397}",14.00632095336914,1,1194,e8e810c9d39a44f66f882f4217f4d97e3c3a09d8095297f53bff096f72a49087,False
EA-4026-group-v1:demo_removed_dictionary_fixed,EA-4026-group-v1,4026,group,demo_removed_dictionary_fixed,answer_mean,"[""Region""]",2,"[""Region""]","[""Region""]",True,True,2.801230621337891,2.801230621337891,[],15.483793258666992,null,"{""LGBTQ"":-2.4065052024569056,""Racism"":-3.042991938503007,""Region"":3.7444400797081023,""Sexism"":-2.554464246310992,""others"":-2.120543504847656}",2.801230621337891,1,1194,e8e810c9d39a44f66f882f4217f4d97e3c3a09d8095297f53bff096f72a49087,False
EA-4026-group-v1:demo_removed_dictionary_fixed,EA-4026-group-v1,4026,group,demo_removed_dictionary_fixed,total_with_eos,"[""Region""]",2,"[""Region""]","[""Region""]",True,True,14.00632095336914,14.00632095336914,[],15.483625411987305,null,"{""LGBTQ"":-39.46419630509365,""Racism"":-37.951998873528346,""Region"":15.483626238174157,""Sexism"":-40.868349106643514,""others"":-14.00632114196397}",14.00632095336914,1,1194,e8e810c9d39a44f66f882f4217f4d97e3c3a09d8095297f53bff096f72a49087,False
EA-4026-group-v1:demo_removed_dictionary_fixed,EA-4026-group-v1,4026,group,demo_removed_dictionary_fixed,mean_with_eos,"[""Region""]",2,"[""Region""]","[""Region""]",True,True,2.3343658447265625,2.3343658447265625,[],7.741875648498535,null,"{""LGBTQ"":-2.053326608859489,""Racism"":-2.659954590221329,""Region"":3.26501203314216,""Sexism"":-2.2275594604847155,""others"":-1.7166342877673828}",2.3343658447265625,1,1194,e8e810c9d39a44f66f882f4217f4d97e3c3a09d8095297f53bff096f72a49087,False
EA-541-group-v1:original,EA-541-group-v1,541,group,original,answer_sum,"[""LGBTQ"",""Sexism""]",12,[],"[""LGBTQ"",""Sexism""]",False,True,-15.403421401977539,3.5985641479492188,"[""LGBTQ""]",3.5985641479492188,null,"{""LGBTQ"":15.429354967589749,""Racism"":-28.60554480758106,""Region"":-38.59136940674577,""Sexism"":3.598556517786113,""others"":-19.259318187329345}",3.5985641479492188,1,1004,37fd736418e0354c0b37a3d965263a51221e9d9d26e5a62e135a95a0d7e55cf6,True
EA-541-group-v1:original,EA-541-group-v1,541,group,original,answer_mean,"[""LGBTQ"",""Sexism""]",12,[],"[""LGBTQ"",""Sexism""]",False,True,-18.749916553497314,1.0065552711486816,"[""LGBTQ""]",1.0065552711486816,null,"{""LGBTQ"":3.7438491923684047,""Racism"":-1.801178869864112,""Region"":-2.6971479269540177,""Sexism"":0.9382967882828266,""others"":-1.9066209005829644}",1.0065552711486816,1,1004,37fd736418e0354c0b37a3d965263a51221e9d9d26e5a62e135a95a0d7e55cf6,True
EA-541-group-v1:original,EA-541-group-v1,541,group,original,total_with_eos,"[""LGBTQ"",""Sexism""]",12,[],"[""LGBTQ"",""Sexism""]",False,True,-15.403421401977539,3.5985641479492188,"[""LGBTQ""]",3.5985641479492188,null,"{""LGBTQ"":15.429354967589749,""Racism"":-28.60554480758106,""Region"":-38.59136940674577,""Sexism"":3.598556517786113,""others"":-19.259318187329345}",3.5985641479492188,1,1004,37fd736418e0354c0b37a3d965263a51221e9d9d26e5a62e135a95a0d7e55cf6,True
EA-541-group-v1:original,EA-541-group-v1,541,group,original,mean_with_eos,"[""LGBTQ"",""Sexism""]",12,[],"[""LGBTQ"",""Sexism""]",False,True,-9.189041879442003,0.812236573961046,"[""LGBTQ""]",0.812236573961046,null,"{""LGBTQ"":3.2794394321420746,""Racism"":-1.608914782057157,""Region"":-2.4729199999457014,""Sexism"":0.760091053364286,""others"":-1.706130030888786}",0.812236573961046,1,1004,37fd736418e0354c0b37a3d965263a51221e9d9d26e5a62e135a95a0d7e55cf6,True
EA-1128-group-v1:original,EA-1128-group-v1,1128,group,original,answer_sum,[],0,[],[],True,True,20.22385025024414,20.22385025024414,"[""Sexism""]",20.22385025024414,null,"{""LGBTQ"":-27.025541365776952,""Racism"":-22.452911256004654,""Region"":-26.130062627434533,""Sexism"":-20.223850236034906,""others"":-22.204708039135088}",20.22385025024414,1,549,05551f3ec1410017bda3cf8d11eb0ad12510a4357c821ba042785f71e0adb0bb,True
EA-1128-group-v1:original,EA-1128-group-v1,1128,group,original,answer_mean,[],0,[],[],True,True,2.443730115890503,2.443730115890503,"[""Sexism""]",5.055956840515137,null,"{""LGBTQ"":-1.3527813952433634,""Racism"":-1.283879596943947,""Region"":-1.522362140786641,""Sexism"":-1.286454929961591,""others"":-1.5844160402400091}",2.443730115890503,1,549,05551f3ec1410017bda3cf8d11eb0ad12510a4357c821ba042785f71e0adb0bb,True
EA-1128-group-v1:original,EA-1128-group-v1,1128,group,original,total_with_eos,[],0,[],[],True,True,20.22385025024414,20.22385025024414,"[""Sexism""]",20.22385025024414,null,"{""LGBTQ"":-27.025541365776952,""Racism"":-22.452911256004654,""Region"":-26.130062627434533,""Sexism"":-20.223850236034906,""others"":-22.204708039135088}",20.22385025024414,1,549,05551f3ec1410017bda3cf8d11eb0ad12510a4357c821ba042785f71e0adb0bb,True
EA-1128-group-v1:original,EA-1128-group-v1,1128,group,original,mean_with_eos,[],0,[],[],True,True,2.2999846514533546,2.2999846514533546,"[""Sexism""]",4.044767761230469,null,"{""LGBTQ"":-1.1391390355481128,""Racism"":-1.0320149633460387,""Region"":-1.3168707894238008,""Sexism"":-1.0467579892513785,""others"":-1.3766023661911986}",2.2999846514533546,1,549,05551f3ec1410017bda3cf8d11eb0ad12510a4357c821ba042785f71e0adb0bb,True
EA-3169-group-v1:original,EA-3169-group-v1,3169,group,original,answer_sum,"[""Racism""]",1,[],[],False,False,-17.466989517211914,-17.466989517211914,"[""Racism""]",-17.466989517211914,null,"{""LGBTQ"":-21.780038148812267,""Racism"":17.453663871154113,""Region"":-28.84410742179953,""Sexism"":-26.231845123192862,""others"":-32.79897583392293}",17.466989517211914,1,820,27e40eb37b581d71c889d47c95eca669c19f9c15e70a1566879cd6e6399033c8,True
EA-3169-group-v1:original,EA-3169-group-v1,3169,group,original,answer_mean,"[""Racism""]",1,[],[],False,False,-17.46726417541504,-17.46726417541504,"[""Racism""]",-17.46726417541504,null,"{""LGBTQ"":-1.7755798279264345,""Racism"":3.37611351908219,""Region"":-2.4005487897255504,""Sexism"":-1.660443222877953,""others"":-2.2734786275217855}",3.2877039909362793,1,820,27e40eb37b581d71c889d47c95eca669c19f9c15e70a1566879cd6e6399033c8,True
EA-3169-group-v1:original,EA-3169-group-v1,3169,group,original,total_with_eos,"[""Racism""]",1,[],[],False,False,-17.466989517211914,-17.466989517211914,"[""Racism""]",-17.466989517211914,null,"{""LGBTQ"":-21.780038148812267,""Racism"":17.453663871154113,""Region"":-28.84410742179953,""Sexism"":-26.231845123192862,""others"":-32.79897583392293}",17.466989517211914,1,820,27e40eb37b581d71c889d47c95eca669c19f9c15e70a1566879cd6e6399033c8,True
EA-3169-group-v1:original,EA-3169-group-v1,3169,group,original,mean_with_eos,"[""Racism""]",1,[],[],False,False,-8.733609199523926,-8.733609199523926,"[""Racism""]",-8.733609199523926,null,"{""LGBTQ"":-1.4607217761278282,""Racism"":2.799306916354098,""Region"":-2.1114250085262096,""Sexism"":-1.3663694771078578,""others"":-1.9890557138453473}",2.9224073621961804,1,820,27e40eb37b581d71c889d47c95eca669c19f9c15e70a1566879cd6e6399033c8,True
EA-4026-group-v1:original,EA-4026-group-v1,4026,group,original,answer_sum,"[""Region""]",2,"[""Region""]","[""Region""]",True,True,12.255767822265625,12.255767822265625,[],12.255767822265625,null,"{""LGBTQ"":-39.21008413739315,""Racism"":-40.00795409745839,""Region"":12.255768068261183,""Sexism"":-39.34224777410394,""others"":-15.217953671156597}",12.255767822265625,1,1242,69aea565138d2398601d0a5ecc519f2e81de20216fff25bd6fa2d94a09a215de,True
EA-4026-group-v1:original,EA-4026-group-v1,4026,group,original,answer_mean,"[""Region""]",2,"[""Region""]","[""Region""]",True,True,3.043397013346354,3.043397013346354,[],12.256731669108072,null,"{""LGBTQ"":-2.3913906242280083,""Racism"":-3.0065207797434126,""Region"":3.7782499168859633,""Sexism"":-2.5012623094136077,""others"":-2.2188974460806508}",3.043397013346354,1,1242,69aea565138d2398601d0a5ecc519f2e81de20216fff25bd6fa2d94a09a215de,True
EA-4026-group-v1:original,EA-4026-group-v1,4026,group,original,total_with_eos,"[""Region""]",2,"[""Region""]","[""Region""]",True,True,12.255767822265625,12.255767822265625,[],12.255767822265625,null,"{""LGBTQ"":-39.21008413739315,""Racism"":-40.00795409745839,""Region"":12.255768068261183,""Sexism"":-39.34224777410394,""others"":-15.217953671156597}",12.255767822265625,1,1242,69aea565138d2398601d0a5ecc519f2e81de20216fff25bd6fa2d94a09a215de,True
EA-4026-group-v1:original,EA-4026-group-v1,4026,group,original,mean_with_eos,"[""Region""]",2,"[""Region""]","[""Region""]",True,True,2.5362043380737305,2.5362043380737305,[],6.1282453536987305,null,"{""LGBTQ"":-2.0378358051664374,""Racism"":-2.6357800875102706,""Region"":3.262590724009321,""Sexism"":-2.1641087010781277,""others"":-1.8054221704810218}",2.5362043380737305,1,1242,69aea565138d2398601d0a5ecc519f2e81de20216fff25bd6fa2d94a09a215de,True
EA-5086-group-v1:original,EA-5086-group-v1,5086,group,original,answer_sum,"[""LGBTQ"",""others""]",20,"[""LGBTQ"",""others""]","[""LGBTQ""]",True,False,7.807151794433594,-7.807151794433594,"[""LGBTQ"",""others""]",-7.807151794433594,null,"{""LGBTQ"":17.482925885567045,""Racism"":-40.86889399543982,""Region"":-47.45286514699366,""Sexism"":-19.240637325789145,""others"":7.807078154326023}",7.807151794433594,1,1347,c41d07b720126238771ee2fbddbeda14f2d74f54805459553b4798ad3c20e049,True
EA-5086-group-v1:original,EA-5086-group-v1,5086,group,original,answer_mean,"[""LGBTQ"",""others""]",20,"[""LGBTQ"",""others""]","[""LGBTQ""]",True,False,1.6270353044782366,-1.6270353044782366,"[""LGBTQ"",""others""]",-1.6270353044782366,null,"{""LGBTQ"":3.5053958751277965,""Racism"":-1.810221559747298,""Region"":-2.233500517093116,""Sexism"":-1.4259297860134317,""others"":1.1495429810814373}",1.6270353044782366,1,1347,c41d07b720126238771ee2fbddbeda14f2d74f54805459553b4798ad3c20e049,True
EA-5086-group-v1:original,EA-5086-group-v1,5086,group,original,total_with_eos,"[""LGBTQ"",""others""]",20,"[""LGBTQ"",""others""]","[""LGBTQ""]",True,False,7.807151794433594,-7.807151794433594,"[""LGBTQ"",""others""]",-7.807151794433594,null,"{""LGBTQ"":17.482925885567045,""Racism"":-40.86889399543982,""Region"":-47.45286514699366,""Sexism"":-19.240637325789145,""others"":7.807078154326023}",7.807151794433594,1,1347,c41d07b720126238771ee2fbddbeda14f2d74f54805459553b4798ad3c20e049,True
EA-5086-group-v1:original,EA-5086-group-v1,5086,group,original,mean_with_eos,"[""LGBTQ"",""others""]",20,"[""LGBTQ"",""others""]","[""LGBTQ""]",True,False,1.3490289052327473,-1.3490289052327473,"[""LGBTQ"",""others""]",-1.3490289052327473,null,"{""LGBTQ"":3.1551321784366975,""Racism"":-1.5900239870654431,""Region"":-2.0366277664808505,""Sexism"":-1.2244139677000816,""others"":0.9094118086987503}",1.3490289052327473,1,1347,c41d07b720126238771ee2fbddbeda14f2d74f54805459553b4798ad3c20e049,True
EA-6037-group-v1:original,EA-6037-group-v1,6037,group,original,answer_sum,"[""Sexism""]",8,"[""Sexism""]","[""Sexism""]",True,True,2.3382186889648438,2.3382186889648438,[],2.3382186889648438,null,"{""LGBTQ"":-19.761385593070763,""Racism"":-27.783880470449553,""Region"":-33.621095736362456,""Sexism"":2.3382186592383247,""others"":-30.808270176817018}",2.3382186889648438,1,621,582f36433317f733b8640b9138d56cabe89980d180c2b22b56e1e49eac3815c2,True
EA-6037-group-v1:original,EA-6037-group-v1,6037,group,original,answer_mean,"[""Sexism""]",8,"[""Sexism""]","[""Sexism""]",True,True,2.4079017639160156,2.4079017639160156,[],2.4079017639160156,null,"{""LGBTQ"":-1.9131699311426043,""Racism"":-2.0051863726254036,""Region"":-2.7778110639089846,""Sexism"":2.1245324441490445,""others"":-2.683045302672913}",2.4079017639160156,1,621,582f36433317f733b8640b9138d56cabe89980d180c2b22b56e1e49eac3815c2,True
EA-6037-group-v1:original,EA-6037-group-v1,6037,group,original,total_with_eos,"[""Sexism""]",8,"[""Sexism""]","[""Sexism""]",True,True,2.3382186889648438,2.3382186889648438,[],2.3382186889648438,null,"{""LGBTQ"":-19.761385593070763,""Racism"":-27.783880470449553,""Region"":-33.621095736362456,""Sexism"":2.3382186592383247,""others"":-30.808270176817018}",2.3382186889648438,1,621,582f36433317f733b8640b9138d56cabe89980d180c2b22b56e1e49eac3815c2,True
EA-6037-group-v1:original,EA-6037-group-v1,6037,group,original,mean_with_eos,"[""Sexism""]",8,"[""Sexism""]","[""Sexism""]",True,True,1.1969825744628906,1.1969825744628906,[],1.1969825744628906,null,"{""LGBTQ"":-1.7246230438581605,""Racism"":-1.8404564804195902,""Region"":-2.607500804216295,""Sexism"":1.1664018166910068,""others"":-2.49945550035355}",1.1969825744628906,1,621,582f36433317f733b8640b9138d56cabe89980d180c2b22b56e1e49eac3815c2,True
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,6037,group,source_edge_masked,answer_sum,"[""Sexism""]",8,"[""Sexism""]","[""Sexism""]",True,True,4.095935821533203,4.095935821533203,[],4.095935821533203,null,"{""LGBTQ"":-18.440282525139793,""Racism"":-26.33718172432164,""Region"":-34.97721040457853,""Sexism"":4.095935222692031,""others"":-28.042979475386606}",4.095935821533203,1,576,645d050dd58d4666f8989bc7d2e19a69270e422bc6a67a1794e1cc238a7313d5,False
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,6037,group,source_edge_masked,answer_mean,"[""Sexism""]",8,"[""Sexism""]","[""Sexism""]",True,True,3.189892292022705,3.189892292022705,[],4.108421325683594,null,"{""LGBTQ"":-1.8623086314377082,""Racism"":-2.163130972652862,""Region"":-3.07135218670978,""Sexism"":2.8306828613847963,""others"":-2.7084829685668526}",3.189892292022705,1,576,645d050dd58d4666f8989bc7d2e19a69270e422bc6a67a1794e1cc238a7313d5,False
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,6037,group,source_edge_masked,total_with_eos,"[""Sexism""]",8,"[""Sexism""]","[""Sexism""]",True,True,4.095935821533203,4.095935821533203,[],4.095935821533203,null,"{""LGBTQ"":-18.440282525139793,""Racism"":-26.33718172432164,""Region"":-34.97721040457853,""Sexism"":4.095935222692031,""others"":-28.042979475386606}",4.095935821533203,1,576,645d050dd58d4666f8989bc7d2e19a69270e422bc6a67a1794e1cc238a7313d5,False
EA-6037-group-v1:source_edge_masked,EA-6037-group-v1,6037,group,source_edge_masked,mean_with_eos,"[""Sexism""]",8,"[""Sexism""]","[""Sexism""]",True,True,2.0529621124267576,2.0529621124267576,[],2.0529621124267576,null,"{""LGBTQ"":-1.5981064207029618,""Racism"":-1.912197651185418,""Region"":-2.816546995776653,""Sexism"":1.7156904594554618,""others"":-2.440562566706456}",2.0529621124267576,1,576,645d050dd58d4666f8989bc7d2e19a69270e422bc6a67a1794e1cc238a7313d5,False
