query	target	base	layer0	pre	mid	post	attention_increment	mlp_increment	attention_branch	mlp_branch	attention_scale	mlp_scale	attention_rounding	mlp_rounding
J06	MSP	M00	17	0.012547820806503296	0.022684991359710693	-0.2460370659828186	0.010137170553207397	-0.2687220573425293	0.004757295759900693	-0.2701716198751223	0.005381653261741004	0.0014477366481393805	-1.7784684342991852e-06	1.8258844536045427e-06
J06	MSP	M00	18	-0.2460370659828186	-0.24928057193756104	-0.30678486824035645	-0.0032435059547424316	-0.05750429630279541	-0.033745956459983795	-0.05244722408334157	0.03050152986225238	-0.005055970009403887	9.206429889829781e-07	-1.102210049952479e-06
J06	MSP	M00	19	-0.30678486824035645	-0.5777151584625244	-0.7125558853149414	-0.27093029022216797	-0.134840726852417	-0.3039310254751104	-0.1001031885118748	0.0330013580534364	-0.03473808078299523	-6.228004939545784e-07	5.42442453038694e-07
J06	MSP	M00	20	-0.7125558853149414	-0.4329763650894165	-1.0184593200683594	0.2795795202255249	-0.5854829549789429	0.22989328898998287	-0.631086925799113	0.049684592939390704	0.04560538226477509	1.6382961513516925e-06	-1.4114446049984242e-06
J06	MSP	M00	21	-1.0184593200683594	-1.2984850406646729	-0.38405048847198486	-0.2800257205963135	0.914434552192688	-0.4503424744330522	0.8637325192832979	0.17031801408425695	0.0507012121512454	-1.2602475182310613e-06	8.207581447261525e-07
J06	MSP	M00	22	-0.38405048847198486	-0.9431905746459961	-0.9340637922286987	-0.5591400861740112	0.009126782417297363	-0.6031560417974353	-0.031185188832191013	0.044016243657786946	0.04030987085136575	-2.8803436286084505e-07	2.1003981226230817e-06
J06	MSP	M00	23	-0.9340637922286987	-0.02171817421913147	-0.9379279017448425	0.9123456180095673	-0.9162097275257111	0.8330770073905044	-0.9515533742785971	0.07927151166811175	0.035345838283104114	-2.9010490489866925e-06	-2.1915302180763874e-06
J06	MSP	M00	24	-0.9379279017448425	-0.11609303951263428	-1.6889231204986572	0.8218348622322083	-1.572830080986023	0.9325134558903083	-1.667374786528169	-0.11068241240387588	0.0945462750413999	3.818745775818755e-06	-1.5694992541170905e-06
J06	MSP	M00	25	-1.6889231204986572	-1.9306200742721558	-2.314112067222595	-0.24169695377349854	-0.38349199295043945	-0.31638585148618525	-0.4515066121507081	0.07468424316427114	0.06802088667746142	4.654548415583548e-06	-6.267477192789528e-06
J06	MSP	M00	26	-2.314112067222595	-2.563948340713978	-1.452229619026184	-0.2498362734913826	1.1117187216877937	-0.37360842132667305	0.7880741002432723	0.12376982669757308	0.3236448114137662	2.321137717364863e-06	-1.8996924477931998e-07
J06	MSP	M00	27	-1.452229619026184	-1.5222783088684082	-0.7922251224517822	-0.07004868984222412	0.730053186416626	-0.08096880831655862	0.32822869191554505	0.01092442506926361	0.40181667351210537	-4.306594929115448e-06	7.820988975337784e-06
J06	MSP	M00	28	-0.7922251224517822	-0.4551820755004883	-2.101299285888672	0.33704304695129395	-1.6461172103881836	0.2794611428668199	-1.8890691225064926	0.05758926688186389	0.24294895473921763	-7.362797389831588e-06	2.9573790913950404e-06
J06	MSP	M00	29	-2.101299285888672	-2.4348907470703125	-1.2728700637817383	-0.3335914611816406	1.1620206832885742	-0.6033199417294117	0.9771292112226604	0.2697290898874909	0.18489029456587103	-6.093397197926009e-07	1.177500042803814e-06
J06	MSP	M00	30	-1.2728700637817383	-0.14730358123779297	0.29808712005615234	1.1255664825439453	0.4453907012939453	1.1721449520390124	0.332739932165528	-0.04657281900647392	0.11264616008528217	-5.6504885931341065e-06	4.60904313515087e-06
J06	MSP	M00	31	0.29808712005615234	0.23444271087646484	-0.9567041397094727	-0.0636444091796875	-1.1911468505859375	0.02873185688674626	-1.2143742514131692	-0.09237440489917947	0.023220596107280445	-1.8611672543134006e-06	6.804719951292171e-06
J06	MSP	M00	32	-0.9567041397094727	-0.9853477478027344	-1.516587734222412	-0.02864360809326172	-0.5312399864196777	-0.06965549777939062	-0.5984697091504927	0.04101793774161644	0.06722758741256118	-6.0480554875397274e-06	2.1353182537708904e-06
J06	MSP	M00	33	-1.516587734222412	-1.699406623840332	-1.7627434730529785	-0.18281888961791992	-0.06333684921264648	-0.11413224233009234	-0.3054316278688505	-0.06868821807652714	0.2420972064410538	1.5707886995564024e-06	-2.427784850045356e-06
J06	MSP	M00	34	-1.7627434730529785	-1.7674179077148438	-1.6207170486450195	-0.004674434661865234	0.14670085906982422	-0.021585907017839023	-0.15093116288499453	0.016914035371089486	0.2976311057486223	-2.5630151156974534e-06	9.162061962442181e-07
J06	MSP	M00	35	-1.6207170486450195	-1.5688519477844238	-2.337902069091797	0.0518651008605957	-0.769050121307373	-0.050151565391077735	0.1637732748211691	0.1020154533427311	-0.9328326066276578	1.2129089423940087e-06	9.210499115397397e-06
J06	MS	MP	0	0.0	-0.04575061798095703	-0.051777005195617676	-0.04575061798095703	-0.0060263872146606445	-0.04325475990403582	-0.02360278228172985	-0.002497824512398772	0.017579743301015638	1.9664354775628112e-06	-3.3482339465429334e-06
J06	MS	MP	1	-0.051777005195617676	-0.29805970191955566	-0.2629498243331909	-0.246282696723938	0.035109877586364746	-0.254828078686659	-0.012868745503073764	0.008544217365895251	0.04797925960116584	1.1645968257811834e-06	-6.365117273341575e-07
J06	MS	MP	2	-0.2629498243331909	-0.23500394821166992	-0.1732950210571289	0.027945876121520996	0.061708927154541016	0.014978917004726311	0.032779936973822976	0.012966279624556865	0.02892957726743156	6.794922378199064e-07	-5.870867135215896e-07
J06	MS	MP	3	-0.1732950210571289	-0.22359991073608398	-0.1390676498413086	-0.05030488967895508	0.08453226089477539	-0.06352269266984334	0.05973127624915908	0.013217969508233752	0.024801263156268516	-1.665173454904606e-07	-2.785106522074088e-07
J06	MS	MP	4	-0.1390676498413086	-0.0367584228515625	-0.1884465217590332	0.1023092269897461	-0.1516880989074707	0.09282533018577332	-0.16014526908516302	0.009481715962728815	0.008459663156626718	2.1808412439539016e-06	-2.492978934398593e-06
J06	MS	MP	5	-0.1884465217590332	-0.22345447540283203	-0.24658203125	-0.03500795364379883	-0.02312755584716797	-0.04484712572851379	-0.06395956987684737	0.009836750672266484	0.04083375829947661	2.4214124484805977e-06	-1.7442697972103183e-06
J06	MS	MP	6	-0.24658203125	-0.21036720275878906	-0.014899730682373047	0.03621482849121094	0.19546747207641602	0.02751868964729476	0.16548527315657835	0.008695506405620196	0.029983461306756443	6.324382959832509e-07	-1.26238691877667e-06
J06	MS	MP	7	-0.014899730682373047	-0.00894784927368164	-0.01640796661376953	0.005951881408691406	-0.007460117340087891	0.0035852279898047623	-0.007650650228821609	0.002365795858169359	0.00018757758655120905	8.575607172850441e-07	2.9553021825097156e-06
J06	MS	MP	8	-0.01640796661376953	-0.04716157913208008	-0.09692931175231934	-0.030753612518310547	-0.04976773262023926	-0.03543760358775315	-0.05434123502647825	0.004685322239959388	0.004573846479654586	-1.3311705167849686e-06	-3.4407341559239413e-07
J06	MS	MP	9	-0.09692931175231934	-0.02592635154724121	-0.061921119689941406	0.07100296020507812	-0.035994768142700195	0.06859131002610797	-0.038123151071899675	0.002412025623223568	0.0021275021919490156	-3.75444253408741e-07	8.807372504637812e-07
J06	MS	MP	10	-0.061921119689941406	-0.14433693885803223	0.057251572608947754	-0.08241581916809082	0.20158851146697998	-0.085603067816997	0.1983960298125409	0.003189545766356678	0.0031923241604795843	-2.2971174504955727e-06	1.574939594989333e-07
J06	MS	MP	11	0.057251572608947754	0.05036330223083496	0.03324902057647705	-0.006888270378112793	-0.01711428165435791	-0.004081391015712588	-0.0015942018757222343	-0.002807756971561475	-0.015518966207724083	8.7760916126986e-07	-1.1135709115928094e-06
J06	MS	MP	12	0.03324902057647705	0.05160132050514221	0.1039661169052124	0.01835229992866516	0.05236479640007019	0.02340234874689351	0.048410553309758964	-0.005051775979911973	0.003953227784292041	1.7271616836256679e-06	1.01530601918573e-06
J06	MS	MP	13	0.1039661169052124	0.16344565153121948	-0.054521799087524414	0.05947953462600708	-0.2179674506187439	0.0630154984803124	-0.21157607424292335	-0.0035347734413980134	-0.006391726019475973	-1.190412907310645e-06	3.496436554275336e-07
J06	MS	MP	14	-0.054521799087524414	0.009581983089447021	-0.05291593074798584	0.06410378217697144	-0.06249791383743286	0.07072775036936418	-0.06018894754564075	-0.006625471878644096	-0.0023068335895270707	1.503686251347336e-06	-2.132702265043168e-06
J06	MS	MP	15	-0.05291593074798584	-0.0014989376068115234	-0.02724820375442505	0.051416993141174316	-0.025749266147613525	0.05148851929252621	-0.02569703428848258	-7.05525507516975e-05	-5.378552432229065e-05	-9.73600600197633e-07	1.5536651913439052e-06
J06	MS	MP	16	-0.02724820375442505	-0.12213099002838135	-0.19066846370697021	-0.0948827862739563	-0.06853747367858887	-0.09661278846082177	-0.07331809317668914	0.0017309395129445349	0.004779094427686778	-9.373260790590532e-07	1.5250704134914944e-06
J06	MS	MP	17	-0.19066846370697021	-0.17173242568969727	-0.20924165844917297	0.01893603801727295	-0.03750923275947571	0.0010748791578314432	-0.053787617748243144	0.017862693460181392	0.01628108099396619	-1.5346007398858719e-06	-2.6960051987545697e-06
J06	MS	MP	18	-0.20924165844917297	-0.13886600732803345	-0.10760819911956787	0.07037565112113953	0.031257808208465576	0.05192962333120965	0.027497971004737387	0.018443807257236045	0.003759359046486721	2.2205326938307124e-06	4.781572414680468e-07
J06	MS	MP	19	-0.10760819911956787	0.002402067184448242	0.01251077651977539	0.11001026630401611	0.010108709335327148	0.11198443884509834	0.005407558698324502	-0.001975003281587895	0.004702412968276393	8.307405056640071e-07	-1.262331273732542e-06
J06	MS	MP	20	0.01251077651977539	-0.11473691463470459	-0.16005933284759521	-0.12724769115447998	-0.045322418212890625	-0.09896525305093537	-0.06061614912510377	-0.02828123135708649	0.015292227446906864	-1.2067464581488885e-06	1.5034653062795389e-06
J06	MS	MP	21	-0.16005933284759521	-0.5205891132354736	-0.8667975664138794	-0.3605297803878784	-0.34620845317840576	-0.41191091690586945	-0.4233856204057893	0.05138012250170021	0.07717861874474313	1.0140162908234274e-06	-1.4515173595852637e-06
J06	MS	MP	22	-0.8667975664138794	-0.8676819801330566	-0.8361988067626953	-0.0008844137191772461	0.03148317337036133	-0.04243946364873463	-0.012544472861438116	0.041554647748980045	0.04402676611306456	4.021805773413156e-07	8.801187348847495e-07
J06	MS	MP	23	-0.8361988067626953	-0.9969210177659988	-1.2050117254257202	-0.16072221100330353	-0.20809070765972137	-0.2642727275298702	-0.3103679625121494	0.1035503728142475	0.1022778430625037	1.437123192671308e-07	-5.882100757026443e-07
J06	MS	MP	24	-1.2050117254257202	-2.687689036130905	-1.7284149825572968	-1.482677310705185	0.9592740535736084	-1.8428537143682684	0.8119379467945381	0.3601757595681905	0.14733694718799972	6.440948929764545e-07	-8.404089295588335e-07
J06	MS	MP	25	-1.7284149825572968	-1.335282027721405	0.43482500314712524	0.3931329548358917	1.7701070308685303	0.40952298089452377	1.5663681059070838	-0.016388490170959558	0.20374035853971395	-1.5358876724880233e-06	-1.4335782674290698e-06
J06	MS	MP	26	0.43482500314712524	-0.39558812975883484	0.06274080276489258	-0.8304131329059601	0.4583289325237274	-0.7843889376227482	0.5176250426107645	-0.04602776811533871	-0.05929592489037683	3.5728321268191365e-06	-1.851966602295363e-07
J06	MS	MP	27	0.06274080276489258	0.1671593189239502	-0.2649650573730469	0.10441851615905762	-0.43212437629699707	0.20622692345648852	-0.3663754792120605	-0.10180851452676137	-0.06575104458577186	1.0722933047047079e-07	2.1475008353810665e-06
J06	MS	MP	28	-0.2649650573730469	-0.8225979804992676	-0.5582079887390137	-0.5576329231262207	0.2643899917602539	-0.539731332619108	0.09717034701396199	-0.017899193756810095	0.16722159672739134	-2.3967503026689485e-06	-1.9519810994239606e-06
J06	MS	MP	29	-0.5582079887390137	-1.4453954696655273	-1.6176605224609375	-0.8871874809265137	-0.17226505279541016	-0.8577232409679629	-0.3697981718564317	-0.02946826835874461	0.19753122640769916	4.028400193867299e-06	1.8926533222884956e-06
J06	MS	MP	30	-1.6176605224609375	-2.3149185180664062	-3.0289225578308105	-0.6972579956054688	-0.7140040397644043	-0.8745951585000631	-0.7932536388724521	0.17733292294349223	0.07925701901297089	4.239951102102957e-06	-7.419904923366971e-06
J06	MS	MP	31	-3.0289225578308105	-3.0686254501342773	-2.120539665222168	-0.0397028923034668	0.9480857849121094	-0.034007399797033544	0.6895324847229913	-0.005694288441819073	0.25855804280306094	-1.2040646141242561e-06	-4.742613942898544e-06
J06	MS	MP	32	-2.120539665222168	-5.583639144897461	-4.965450286865234	-3.463099479675293	0.6181888580322266	-3.623995932000444	0.09101486427485472	0.16089533562666558	0.5271726657768314	1.1166984850152772e-06	1.3279805404220468e-06
J06	MS	MP	33	-4.965450286865234	-5.067214012145996	-4.116555213928223	-0.10176372528076172	0.9506587982177734	-0.26910104831865933	0.4269693763906012	0.16733591858862407	0.523687570915536	1.4044492735454384e-06	1.8509116359588518e-06
J06	MS	MP	34	-4.116555213928223	-3.463057518005371	-2.860499382019043	0.6534976959228516	0.6025581359863281	0.20465594112470165	0.09177540496524639	0.4488460169523356	0.5107777253980594	-4.2621541855858425e-06	5.005623022302785e-06
J06	MS	MP	35	-2.860499382019043	-2.7419514656066895	-6.0915069580078125	0.11854791641235352	-3.349555492401123	-0.13861281671101283	-1.2924885364689143	0.2571637208035178	-2.0570672324298194	-2.987680151500527e-06	2.764976105851247e-07
J06	MSP	MPS	0	0.0	-0.06282901763916016	-0.049704521894454956	-0.06282901763916016	0.0131244957447052	-0.06633947114868777	0.00367855906571507	0.0035111765845075027	0.009445044675577163	-7.23074979891436e-07	8.920034129111798e-07
J06	MSP	MPS	1	-0.049704521894454956	0.05385005474090576	0.06087690591812134	0.10355457663536072	0.007026851177215576	0.09490817173365929	0.01455098130521576	0.008645535194738041	-0.0075225371860362135	8.697069633911703e-07	-1.592941963970279e-06
J06	MSP	MPS	2	0.06087690591812134	0.057000160217285156	0.1210927963256836	-0.0038767457008361816	0.06409263610839844	-0.001304388076772467	0.072764918307623	-0.0025741597097237966	-0.00866967453610648	1.8020856600818591e-06	-2.6076631180760312e-06
J06	MSP	MPS	3	0.1210927963256836	0.1321725845336914	0.0735158920288086	0.011079788208007812	-0.05865669250488281	0.0206828973717611	-0.040971555763498424	-0.009604830013706624	-0.01768568143802729	1.7208499533370725e-06	5.446966429012434e-07
J06	MSP	MPS	4	0.0735158920288086	-0.04716348648071289	-0.06689834594726562	-0.12067937850952148	-0.019734859466552734	-0.11240002474981448	-0.026748623467757526	-0.008279509760185294	0.007015226103953998	1.5600047828523422e-07	-1.4621027492056626e-06
J06	MSP	MPS	5	-0.06689834594726562	-0.07002735137939453	-0.026670455932617188	-0.0031290054321289062	0.043356895446777344	-0.008306766222423434	0.030920859331599715	0.005177460091293676	0.01243843451825749	3.00699000851945e-07	-2.3984030798618328e-06
J06	MSP	MPS	6	-0.026670455932617188	-0.07741832733154297	-0.009617328643798828	-0.05074787139892578	0.06780099868774414	-0.05105668295820831	0.0588015296602068	0.0003072012764396073	0.00899979152213154	1.6102828429218063e-06	-3.224945941959767e-07
J06	MSP	MPS	7	-0.009617328643798828	-0.03882932662963867	0.009252071380615234	-0.029211997985839844	0.048081398010253906	-0.029392551491360996	0.047983133221060736	0.00017848469974432457	0.00010090049261942671	2.0688057768281087e-06	-2.6357034262568767e-06
J06	MSP	MPS	8	0.009252071380615234	0.012423992156982422	-0.02322983741760254	0.0031719207763671875	-0.03565382957458496	0.004589980503935082	-0.03565337783594602	-0.0014186479253070622	-2.6584988446765045e-07	5.881977391680726e-07	-1.8588875447256292e-07
J06	MSP	MPS	9	-0.02322983741760254	-0.007083892822265625	-0.0813288688659668	0.016145944595336914	-0.07424497604370117	0.01944712808812299	-0.08129537493705041	-0.003304559961322062	0.007053183389698403	3.376468535987165e-06	-2.7844963491618913e-06
J06	MSP	MPS	10	-0.0813288688659668	-0.01992654800415039	-0.07149457931518555	0.061402320861816406	-0.051568031311035156	0.05706949763910907	-0.051546036310917254	0.0043333092272506745	-2.220996839077949e-05	-4.860045433362561e-07	2.1496827287692533e-07
J06	MSP	MPS	11	-0.07149457931518555	-0.07186102867126465	-0.1558539867401123	-0.00036644935607910156	-0.08399295806884766	2.008876375270141e-05	-0.08693020623937708	-0.00038726495737551395	0.0029378270439299192	7.268375437109731e-07	-5.788734004918972e-07
J06	MSP	MPS	12	-0.1558539867401123	-0.14095303416252136	-0.026202499866485596	0.014900952577590942	0.11475053429603577	0.016485194550348248	0.11397469316303033	-0.0015858186370257023	0.0007769457346237969	1.5766642683968934e-06	-1.104601618357598e-06
J06	MSP	MPS	13	-0.026202499866485596	0.002677023410797119	-0.11073660850524902	0.028879523277282715	-0.11341363191604614	0.028511133039127	-0.11338623376096013	0.0003683679784127064	-2.6937670442307672e-05	2.2259743007180255e-08	-4.6048464370372806e-07
J06	MSP	MPS	14	-0.11073660850524902	-0.14375150203704834	-0.12924468517303467	-0.033014893531799316	0.014506816864013672	-0.03577955349946782	0.013405193179894415	0.0027636120877497228	0.0011008848304302314	1.0478799187807475e-06	7.388536890258479e-07
J06	MSP	MPS	15	-0.12924468517303467	-0.15777552127838135	-0.2056674361228943	-0.02853083610534668	-0.04789191484451294	-0.028426500050516487	-0.05225655905154203	-0.00010270642457459765	0.0043641951422420215	-1.6296302555948354e-06	4.4906478706766007e-07
J06	MSP	MPS	16	-0.2056674361228943	-0.22730249166488647	-0.12431073188781738	-0.021635055541992188	0.10299175977706909	-0.03270877445842868	0.09336132555163401	0.011074214714651656	0.009628460783466797	-4.957982151637674e-07	1.9734419682833175e-06
J06	MSP	MPS	17	-0.12431073188781738	-0.08215242624282837	-0.10254144668579102	0.042158305644989014	-0.020389020442962646	0.02993315980938771	-0.02466646834506503	0.012228727793310967	0.00427559394790894	-3.5819577096640742e-06	1.8539541934425863e-06
J06	MSP	MPS	18	-0.10254144668579102	-0.08676028251647949	-0.05806922912597656	0.015781164169311523	0.02869105339050293	0.005416467131141189	0.02333505130719926	0.010362466183356941	0.005357740444822567	2.23085481339258e-06	-1.7383615188992785e-06
J06	MSP	MPS	19	-0.05806922912597656	0.0795600414276123	0.05156707763671875	0.13762927055358887	-0.027992963790893555	0.13408287438519473	-0.023077489283308716	0.003546553220323767	-0.004915221769108885	-1.5705192962789383e-07	-2.527384759531959e-07
J06	MSP	MPS	20	0.05156707763671875	-0.05889284610748291	-0.09613847732543945	-0.11045992374420166	-0.03724563121795654	-0.11634069624917828	-0.02154012835106145	0.005878729809222161	-0.01570462750832685	2.042695754489454e-06	-8.753585682419462e-07
J06	MSP	MPS	21	-0.09613847732543945	0.039891958236694336	-0.1895911693572998	0.1360304355621338	-0.22948312759399414	0.12633387921821115	-0.24072859242058076	0.009698778999806201	0.01124328849351458	-2.2226558835658494e-06	2.1763330720347973e-06
J06	MSP	MPS	22	-0.1895911693572998	-0.2062901258468628	-0.009195804595947266	-0.01669895648956299	0.19709432125091553	-0.05826878979620409	0.17647309202238404	0.04156912961886028	0.020622201204799337	7.036877808230813e-07	-9.719762678467303e-07
J06	MSP	MPS	23	-0.009195804595947266	0.10811302065849304	0.065207839012146	0.11730882525444031	-0.042905181646347046	0.16715515928277214	0.0013346806850353943	-0.0498478104915312	-0.04423668388952562	1.4764631992569832e-06	-3.178441856821479e-06
J06	MSP	MPS	24	0.065207839012146	-0.6337484121322632	-1.4741969108581543	-0.6989562511444092	-0.8404484987258911	-0.8132500931158204	-0.9503143241242143	0.11429373971990975	0.10986635034055459	1.0225150148812645e-07	-5.249422314612673e-07
J06	MSP	MPS	25	-1.4741969108581543	-0.8811172246932983	-0.013810515403747559	0.593079686164856	0.8673067092895508	0.57357272488717	0.7491610575005505	0.01950332239189595	0.11814911197255018	3.638885789969404e-06	-3.46018354990818e-06
J06	MSP	MPS	26	-0.013810515403747559	0.1793050765991211	0.826302707195282	0.19311559200286865	0.6469976305961609	0.2336957459129847	0.7016464739169621	-0.040581068994608116	-0.05465021798664904	9.150844920702284e-07	1.374665847819756e-06
J06	MSP	MPS	27	0.826302707195282	0.9082189798355103	0.7731912136077881	0.08191627264022827	-0.13502776622772217	0.1333131427250388	-0.046052640147658884	-0.0513943315532574	-0.08897720536343456	-2.538531553131218e-06	2.0792833712590664e-06
J06	MSP	MPS	28	0.7731912136077881	0.1434040069580078	0.6208758354187012	-0.6297872066497803	0.47747182846069336	-0.6162001368777623	0.4865530835055114	-0.013583342465268489	-0.009082054494675473	-3.7273067494125733e-06	7.99449857424861e-07
J06	MSP	MPS	29	0.6208758354187012	-0.4432511329650879	-1.1389999389648438	-1.064126968383789	-0.6957488059997559	-0.9813757518970707	-0.8197372934835467	-0.0827529387869188	0.12398877550548781	1.7223002004573829e-06	-2.8802169693697977e-07
J06	MSP	MPS	30	-1.1389999389648438	-1.2644691467285156	-1.3156585693359375	-0.12546920776367188	-0.051189422607421875	-0.1581144018718188	-0.2519656626960055	0.032644054448942916	0.2007816796656252	1.1396592040080478e-06	-5.439577041688182e-06
J06	MSP	MPS	31	-1.3156585693359375	-1.3418254852294922	-0.500302791595459	-0.026166915893554688	0.8415226936340332	-0.06577550309886851	0.6976408961061769	0.03960806347941992	0.14387274524899318	5.2372589387506e-07	9.052278862942131e-06
J06	MSP	MPS	32	-0.500302791595459	-1.6012248992919922	-0.7860736846923828	-1.1009221076965332	0.8151512145996094	-1.2135780809262586	0.6448214890441566	0.11266209565457452	0.1703335677678599	-6.122424849097641e-06	-3.842212407123569e-06
J06	MSP	MPS	33	-0.7860736846923828	-0.9104828834533691	-1.1890630722045898	-0.12440919876098633	-0.2785801887512207	-0.12475356676375315	-0.40078842743791965	0.00034300125886366217	0.12220685827227484	1.3667439031639361e-06	1.3804144241014171e-06
J06	MSP	MPS	34	-1.1890630722045898	-0.8941493034362793	-0.9872164726257324	0.29491376876831055	-0.09306716918945312	0.22834518639586165	-0.31944662257173584	0.06656562512547648	0.22638154856213832	2.9572469721905748e-06	-2.0951798558321855e-06
J06	MSP	MPS	35	-0.9872164726257324	-0.8937125205993652	-1.8037071228027344	0.09350395202636719	-0.9099946022033691	-0.025963091395945936	0.21681034625323226	0.11946904015182258	-1.1268100234048557	-1.996729509290418e-06	5.07494825363608e-06
J07	MP	M00	0	0.0	0.11176589131355286	0.11761930584907532	0.11176589131355286	0.005853414535522461	0.11892723729339538	0.00845096003983209	-0.007162339656637595	-0.0025966257714136187	9.936767950691205e-07	-9.19732896065284e-07
J07	MP	M00	1	0.11761930584907532	0.028079748153686523	-0.027876317501068115	-0.0895395576953888	-0.05595606565475464	-0.08878869095555797	-0.0467354643325012	-0.000751345273252102	-0.009220450231052321	4.785334212775716e-07	-1.510912011198906e-07
J07	MP	M00	2	-0.027876317501068115	-0.01172184944152832	-0.006546735763549805	0.016154468059539795	0.005175113677978516	0.015592562243338826	0.012656797648361473	0.0005612634624995345	-0.007482645649757674	6.423537014348113e-07	9.616793747169172e-07
J07	MP	M00	3	-0.006546735763549805	-0.015253543853759766	0.11862373352050781	-0.008706808090209961	0.13387727737426758	-0.007170356385434951	0.13918256247038863	-0.001534941693391207	-0.005305665085716865	-1.510011383803328e-06	3.799895958167543e-07
J07	MP	M00	4	0.11862373352050781	-0.06513118743896484	0.2679581642150879	-0.18375492095947266	0.33308935165405273	-0.15516799807631199	0.3264902776328116	-0.028587452336751168	0.006600431032058984	5.294535904976083e-07	-1.357010817826243e-06
J07	MP	M00	5	0.2679581642150879	0.35009145736694336	-0.1785745620727539	0.08213329315185547	-0.5286660194396973	0.0954016858596588	-0.4738514003182148	-0.013269662880477595	-0.054813682186731744	1.2701726742614383e-06	-9.369347507004466e-07
J07	MP	M00	6	-0.1785745620727539	-0.22596454620361328	-0.5468602180480957	-0.047389984130859375	-0.3208956718444824	-0.05873483978871863	-0.35364716690713266	0.011343754304594125	0.03275224877045299	1.101353265128835e-06	-7.53707802725323e-07
J07	MP	M00	7	-0.5468602180480957	-0.3900308609008789	-0.5635228157043457	0.1568293571472168	-0.1734919548034668	0.12835303153048105	-0.1716718884854218	0.028477959584936832	-0.001822049830755606	-1.6339682010896306e-06	1.9835127106177745e-06
J07	MP	M00	8	-0.5635228157043457	-0.5913114547729492	-0.17022466659545898	-0.027788639068603516	0.42108678817749023	-0.015591183097034986	0.3504198739001758	-0.012198348100925049	0.07066842891733874	8.921293565198034e-07	-1.5146400243193359e-06
J07	MP	M00	9	-0.17022466659545898	-0.11504912376403809	-0.1869182586669922	0.0551755428314209	-0.0718691349029541	0.06063765502183838	-0.12819973192575596	-0.0054613595157634726	0.056329515133320296	-7.526746540059692e-07	1.0818894815578517e-06
J07	MP	M00	10	-0.1869182586669922	-0.3807103633880615	-0.13209009170532227	-0.19379210472106934	0.24862027168273926	-0.1964062708287786	0.25273693457880797	0.0026136512450571168	-0.004114785155340486	5.148626521424976e-07	-1.8777407282261072e-06
J07	MP	M00	11	-0.13209009170532227	-0.2805509567260742	0.11177027225494385	-0.14846086502075195	0.39232122898101807	-0.12178514811274879	0.3481154369635058	-0.026677596393288552	0.04420781617366726	1.8794852853930202e-06	-2.024156154967205e-06
J07	MP	M00	12	0.11177027225494385	0.09772253036499023	-0.21520939469337463	-0.014047741889953613	-0.31293192505836487	-0.018839268297699996	-0.26318849612682627	0.0047915538200087576	-0.04974539358664179	-2.741226237494565e-08	1.9646551031879747e-06
J07	MP	M00	13	-0.21520939469337463	-0.3529103994369507	-0.9034374952316284	-0.13770100474357605	-0.5505270957946777	-0.1425298593561536	-0.5592547179528173	0.004830893825405112	0.00872438015083949	-2.0392128275738275e-06	3.2420073001132935e-06
J07	MP	M00	14	-0.9034374952316284	-0.7504359483718872	-0.3148796558380127	0.1530015468597412	0.4355562925338745	0.1076610214002025	0.4298483319608941	0.04534308567945053	0.005707673129602056	-2.560219911823536e-06	2.874433783408431e-07
J07	MP	M00	15	-0.3148796558380127	-0.4491637945175171	-0.28985071182250977	-0.1342841386795044	0.15931308269500732	-0.13342674723252806	0.1433222460135567	-0.0008586976923118761	0.015991190917483415	1.306245335539201e-06	-3.542360327880856e-07
J07	MP	M00	16	-0.28985071182250977	-0.10124170780181885	-0.005177557468414307	0.18860900402069092	0.09606415033340454	0.17246874596016792	0.09629021003829852	0.01613989844331458	-0.00022381402616693767	3.596172084164434e-07	-2.2456787270395268e-06
J07	MP	M00	17	-0.005177557468414307	0.18922704458236694	-0.2848859429359436	0.19440460205078125	-0.47411298751831055	0.1949901592301415	-0.48099287262639845	-0.0005849887331892956	0.006878974867990981	-5.684461709676292e-07	9.102400969213109e-07
J07	MP	M00	18	-0.2848859429359436	-0.26417627930641174	0.20252001285552979	0.02070966362953186	0.46669629216194153	-0.008914149113442793	0.4584796776468181	0.029623410709151546	0.008216234358314534	4.020338231075504e-07	3.8015680892122816e-07
J07	MP	M00	19	0.20252001285552979	0.1665210723876953	0.18889665603637695	-0.03599894046783447	0.02237558364868164	-0.030609817279416474	0.03790868119988294	-0.005388090149860414	-0.015533128572041727	-1.0330385575851864e-06	3.102084039641184e-08
J07	MP	M00	20	0.18889665603637695	0.5018436908721924	0.15423893928527832	0.31294703483581543	-0.34760475158691406	0.3310235885941582	-0.3356843354245691	-0.018079398774158317	-0.011917129521438613	2.845015815544638e-06	-3.2866409063470048e-06
J07	MP	M00	21	0.15423893928527832	0.8859411478042603	0.8653749227523804	0.7317022085189819	-0.020566225051879883	0.7203003580433046	0.047515703123329256	0.011401909813443356	-0.06808359115721768	-5.933776614508446e-08	1.6629820085434233e-06
J07	MP	M00	22	0.8653749227523804	0.8154877424240112	0.3261365592479706	-0.04988718032836914	-0.48935118317604065	-0.01360446397290671	-0.479821835280021	-0.03628262892682574	-0.009526780625835951	-8.742863669142231e-08	-2.567270183717607e-06
