comparison_id	query_id	kind	priority	analysis_role	qwen3-8b_value	qwen3-8b_bound	qwen3-8b_resolution	qwen3-8b_reference_aligned_change	qwen3-8b_classification_transition	qwen3-14b_value	qwen3-14b_bound	qwen3-14b_resolution	qwen3-14b_reference_aligned_change	qwen3-14b_classification_transition	glm4-9b-chat_value	glm4-9b-chat_bound	glm4-9b-chat_resolution	glm4-9b-chat_reference_aligned_change	glm4-9b-chat_classification_transition	descriptive_direction_agreement
CTD2-G3-D_L_A	CTD-G3-v2	D_L_A	primary	legacy_exposed_development	-1.0450668334960938	0.00045113427734375	negative	-1.0450668334960938	stable_wrong	1.7571678161621094	0.0005950927734375	positive	1.7571678161621094	stable_wrong	-0.24529075622558594	0.00014495849609375	negative	-0.24529075622558594	stable_wrong	resolved_direction_conflict
CTD2-G3-D_L_B	CTD-G3-v2	D_L_B	primary	legacy_exposed_development	-2.224700927734375	0.00045113427734375	negative	-2.224700927734375	stable_wrong	9.226593017578125	0.0005950927734375	positive	9.226593017578125	repair	2.6271629333496094	0.00014495849609375	positive	2.6271629333496094	repair	resolved_direction_conflict
CTD2-G3-D_empty_A	CTD-G3-v2	D_empty_A	primary	legacy_exposed_development	-1.6878623962402344	0.00045113427734375	negative	-1.6878623962402344	stable_wrong	-0.5734481811523438	0.0005950927734375	negative	-0.5734481811523438	stable_wrong	-0.3605175018310547	0.00014495849609375	negative	-0.3605175018310547	stable_wrong	same_resolved_direction
CTD2-G3-D_empty_B	CTD-G3-v2	D_empty_B	primary	legacy_exposed_development	-1.26898193359375	0.00045113427734375	negative	-1.26898193359375	stable_wrong	8.939189910888672	0.0005950927734375	positive	8.939189910888672	stable_wrong	2.349058151245117	0.00014495849609375	positive	2.349058151245117	repair	resolved_direction_conflict
CTD2-G3-E_A	CTD-G3-v2	E_A	primary	legacy_exposed_development	14.216121673583984	2e-06	positive	14.216121673583984	stable_wrong	9.67489242553711	0.0005950927734375	positive	9.67489242553711	stable_wrong	0.38687705993652344	0.00014495849609375	positive	0.38687705993652344	stable_wrong	same_resolved_direction
CTD2-G3-E_B	CTD-G3-v2	E_B	primary	legacy_exposed_development	12.617607116699219	2e-06	positive	12.617607116699219	stable_wrong	7.631679534912109	0.0005950927734375	positive	7.631679534912109	repair	0.5497550964355469	0.00014495849609375	positive	0.5497550964355469	stable_correct	same_resolved_direction
CTD2-G3-I_A	CTD-G3-v2	I_A	primary	legacy_exposed_development	0.6427955627441406	0.0009022685546875	positive	0.6427955627441406		2.330615997314453	0.001190185546875	positive	2.330615997314453		0.11522674560546875	0.0002899169921875	positive	0.11522674560546875		same_resolved_direction
CTD2-G3-I_B	CTD-G3-v2	I_B	primary	legacy_exposed_development	-0.955718994140625	0.0009022685546875	negative	-0.955718994140625		0.2874031066894531	0.001190185546875	positive	0.2874031066894531		0.2781047821044922	0.0002899169921875	positive	0.2781047821044922		resolved_direction_conflict
CTD2-G3-K_A	CTD-G3-v2	K_A	primary	legacy_exposed_development	0.27152252197265625	0.0009022685546875	positive	0.27152252197265625		5.189235687255859	0.001190185546875	positive	5.189235687255859		-0.40311622619628906	0.0002899169921875	negative	-0.40311622619628906		resolved_direction_conflict
CTD2-G3-K_B	CTD-G3-v2	K_B	primary	legacy_exposed_development	10.856983184814453	0.0009022685546875	positive	10.856983184814453		7.259605407714844	0.001190185546875	positive	7.259605407714844		1.0997428894042969	0.0002899169921875	positive	1.0997428894042969		same_resolved_direction
CTD2-G3-X_B_minus_A_L	CTD-G3-v2	X_B_minus_A_L	secondary_bundle	legacy_exposed_development	-1.1796340942382812	2e-06	negative	-1.1796340942382812	stable_wrong	7.469425201416016	0.0005950927734375	positive	7.469425201416016	repair	2.8724536895751953	0.00014495849609375	positive	2.8724536895751953	repair	resolved_direction_conflict
CTD2-G3-X_B_minus_A_absent	CTD-G3-v2	X_B_minus_A_absent	secondary_bundle	legacy_exposed_development	0.4188804626464844	2e-06	positive	0.4188804626464844	stable_wrong	9.512638092041016	0.0005950927734375	positive	9.512638092041016	stable_wrong	2.709575653076172	0.00014495849609375	positive	2.709575653076172	repair	same_resolved_direction
CTD2-G3-X_minus_same_empty_A	CTD-G3-v2	X_minus_same_empty_A	secondary_bundle	legacy_exposed_development	-9.407203674316406	0.00045113427734375	negative	-9.407203674316406	stable_wrong	-5.713020324707031	0.0005950927734375	negative	-5.713020324707031	stable_wrong	-2.9829578399658203	0.00014495849609375	negative	-2.9829578399658203	damage	same_resolved_direction
CTD2-G3-X_minus_same_empty_B	CTD-G3-v2	X_minus_same_empty_B	secondary_bundle	legacy_exposed_development	-16.10089111328125	0.00045113427734375	negative	-16.10089111328125	stable_wrong	-18.06853485107422	0.0005950927734375	negative	-18.06853485107422	damage	-3.674081802368164	0.00014495849609375	negative	-3.674081802368164	stable_correct	same_resolved_direction
CTD2-G4-D_L_A	CTD-G4-v2	D_L_A	primary	legacy_exposed_development	-1.380819320678711	0.00045113427734375	negative	1.380819320678711	stable_correct	-14.799434661865234	0.0005950927734375	negative	14.799434661865234	stable_correct	-0.39101409912109375	0.00014495849609375	negative	0.39101409912109375	stable_correct	same_resolved_direction
CTD2-G4-D_L_B	CTD-G4-v2	D_L_B	primary	legacy_exposed_development	1.2512359619140625	0.00045113427734375	positive	-1.2512359619140625	stable_correct	4.707065582275391	0.0005950927734375	positive	-4.707065582275391	stable_correct	0.5778675079345703	0.00014495849609375	positive	-0.5778675079345703	stable_correct	same_resolved_direction
CTD2-G4-D_empty_A	CTD-G4-v2	D_empty_A	primary	legacy_exposed_development	0.5682868957519531	0.0009002685546875	positive	-0.5682868957519531	stable_correct	-10.500518798828125	0.0005950927734375	negative	10.500518798828125	stable_correct	-0.1893291473388672	0.00014495849609375	negative	0.1893291473388672	stable_correct	resolved_direction_conflict
CTD2-G4-D_empty_B	CTD-G4-v2	D_empty_B	primary	legacy_exposed_development	-0.4910850524902344	0.0009002685546875	negative	0.4910850524902344	stable_correct	1.3932151794433594	0.0005950927734375	positive	-1.3932151794433594	stable_correct	1.0114192962646484	0.00014495849609375	positive	-1.0114192962646484	stable_correct	resolved_direction_conflict
CTD2-G4-E_A	CTD-G4-v2	E_A	primary	legacy_exposed_development	1.1418170928955078	0.00045113427734375	positive	-1.1418170928955078	stable_correct	3.559986114501953	0.0005950927734375	positive	-3.559986114501953	stable_correct	0.04073524475097656	0.00014495849609375	positive	-0.04073524475097656	stable_correct	same_resolved_direction
CTD2-G4-E_B	CTD-G4-v2	E_B	primary	legacy_exposed_development	4.833244323730469	0.00045113427734375	positive	-4.833244323730469	stable_correct	11.172752380371094	0.0005950927734375	positive	-11.172752380371094	stable_correct	-0.191131591796875	0.00014495849609375	negative	0.191131591796875	stable_correct	resolved_direction_conflict
CTD2-G4-I_A	CTD-G4-v2	I_A	primary	legacy_exposed_development	-1.949106216430664	0.00135140283203125	negative	1.949106216430664		-4.298915863037109	0.001190185546875	negative	4.298915863037109		-0.20168495178222656	0.0002899169921875	negative	0.20168495178222656		same_resolved_direction
CTD2-G4-I_B	CTD-G4-v2	I_B	primary	legacy_exposed_development	1.7423210144042969	0.00135140283203125	positive	-1.7423210144042969		3.3138504028320312	0.001190185546875	positive	-3.3138504028320312		-0.4335517883300781	0.0002899169921875	negative	0.4335517883300781		resolved_direction_conflict
CTD2-G4-K_A	CTD-G4-v2	K_A	primary	legacy_exposed_development	-1.2302780151367188	0.00135140283203125	negative	1.2302780151367188		-2.3761558532714844	0.001190185546875	negative	2.3761558532714844		-0.8471488952636719	0.0002899169921875	negative	0.8471488952636719		same_resolved_direction
CTD2-G4-K_B	CTD-G4-v2	K_B	primary	legacy_exposed_development	1.9549827575683594	0.00135140283203125	positive	-1.9549827575683594		0.3594818115234375	0.001190185546875	positive	-0.3594818115234375		-0.3526020050048828	0.0002899169921875	negative	0.3526020050048828		resolved_direction_conflict
CTD2-G4-X_B_minus_A_L	CTD-G4-v2	X_B_minus_A_L	secondary_bundle	legacy_exposed_development	2.6320552825927734	2e-06	positive	-2.6320552825927734	stable_correct	19.506500244140625	0.0005950927734375	positive	-19.506500244140625	stable_correct	0.9688816070556641	0.00014495849609375	positive	-0.9688816070556641	stable_correct	same_resolved_direction
CTD2-G4-X_B_minus_A_absent	CTD-G4-v2	X_B_minus_A_absent	secondary_bundle	legacy_exposed_development	-1.0593719482421875	0.0009002685546875	negative	1.0593719482421875	stable_correct	11.893733978271484	0.0005950927734375	positive	-11.893733978271484	stable_correct	1.2007484436035156	0.00014495849609375	positive	-1.2007484436035156	stable_correct	resolved_direction_conflict
CTD2-G4-X_minus_same_empty_A	CTD-G4-v2	X_minus_same_empty_A	secondary_bundle	legacy_exposed_development	-0.04121589660644531	0.0009002685546875	negative	0.04121589660644531	stable_correct	-0.7043418884277344	0.0005950927734375	negative	0.7043418884277344	stable_correct	0.13182640075683594	0.00014495849609375	positive	-0.13182640075683594	stable_correct	resolved_direction_conflict
CTD2-G4-X_minus_same_empty_B	CTD-G4-v2	X_minus_same_empty_B	secondary_bundle	legacy_exposed_development	-3.3226051330566406	0.0009002685546875	negative	3.3226051330566406	stable_correct	-0.5296478271484375	0.0005950927734375	negative	0.5296478271484375	stable_correct	0.23399925231933594	0.00014495849609375	positive	-0.23399925231933594	stable_correct	resolved_direction_conflict
CTD2-J1-D_L_A	CTD-J1-v2	D_L_A	primary	legacy_exposed_development	-4.1104278564453125	0.00045113427734375	negative	4.1104278564453125	stable_correct	-1.5000858306884766	0.0005950927734375	negative	1.5000858306884766	stable_correct	0.10253524780273438	0.00014495849609375	positive	-0.10253524780273438	stable_correct	resolved_direction_conflict
CTD2-J1-D_L_B	CTD-J1-v2	D_L_B	primary	legacy_exposed_development	-1.2264747619628906	0.00045113427734375	negative	1.2264747619628906	stable_correct	-2.2519397735595703	0.0005950927734375	negative	2.2519397735595703	stable_correct	-0.08747673034667969	0.00014495849609375	negative	0.08747673034667969	stable_correct	same_resolved_direction
CTD2-J1-D_empty_A	CTD-J1-v2	D_empty_A	primary	legacy_exposed_development	-1.6853046417236328	0.00045113427734375	negative	1.6853046417236328	stable_correct	-3.482278823852539	0.0005950927734375	negative	3.482278823852539	stable_correct	-0.12442207336425781	0.00014495849609375	negative	0.12442207336425781	stable_correct	same_resolved_direction
CTD2-J1-D_empty_B	CTD-J1-v2	D_empty_B	primary	legacy_exposed_development	0.35504722595214844	0.00045113427734375	positive	-0.35504722595214844	stable_correct	-1.9854469299316406	0.0005950927734375	negative	1.9854469299316406	stable_correct	0.6607494354248047	0.00014495849609375	positive	-0.6607494354248047	stable_correct	resolved_direction_conflict
CTD2-J1-E_A	CTD-J1-v2	E_A	primary	legacy_exposed_development	-1.1981143951416016	2e-06	negative	1.1981143951416016	stable_correct	-4.5218963623046875	0.0005950927734375	negative	4.5218963623046875	stable_correct	-0.13038253784179688	0.00014495849609375	negative	0.13038253784179688	stable_correct	same_resolved_direction
CTD2-J1-E_B	CTD-J1-v2	E_B	primary	legacy_exposed_development	-0.35451316833496094	2e-06	negative	0.35451316833496094	stable_correct	-6.77058219909668	0.0005950927734375	negative	6.77058219909668	stable_correct	-1.1055660247802734	0.00014495849609375	negative	1.1055660247802734	stable_correct	same_resolved_direction
CTD2-J1-I_A	CTD-J1-v2	I_A	primary	legacy_exposed_development	-2.4251232147216797	0.0009022685546875	negative	2.4251232147216797		1.9821929931640625	0.001190185546875	positive	-1.9821929931640625		0.2269573211669922	0.0002899169921875	positive	-0.2269573211669922		resolved_direction_conflict
CTD2-J1-I_B	CTD-J1-v2	I_B	primary	legacy_exposed_development	-1.581521987915039	0.0009022685546875	negative	1.581521987915039		-0.2664928436279297	0.001190185546875	negative	0.2664928436279297		-0.7482261657714844	0.0002899169921875	negative	0.7482261657714844		same_resolved_direction
CTD2-J1-K_A	CTD-J1-v2	K_A	primary	legacy_exposed_development	-0.10493850708007812	0.0009022685546875	negative	0.10493850708007812		3.472360610961914	0.001190185546875	positive	-3.472360610961914		0.23714828491210938	0.0002899169921875	positive	-0.23714828491210938		resolved_direction_conflict
CTD2-J1-K_B	CTD-J1-v2	K_B	primary	legacy_exposed_development	-1.5842418670654297	0.0009022685546875	negative	1.5842418670654297		-2.0911808013916016	0.001190185546875	negative	2.0911808013916016		-0.77587890625	0.0002899169921875	negative	0.77587890625		same_resolved_direction
CTD2-J1-X_B_minus_A_L	CTD-J1-v2	X_B_minus_A_L	secondary_bundle	legacy_exposed_development	2.883953094482422	2e-06	positive	-2.883953094482422	stable_correct	-0.7518539428710938	0.0005950927734375	negative	0.7518539428710938	stable_correct	-0.19001197814941406	0.00014495849609375	negative	0.19001197814941406	stable_correct	resolved_direction_conflict
CTD2-J1-X_B_minus_A_absent	CTD-J1-v2	X_B_minus_A_absent	secondary_bundle	legacy_exposed_development	2.0403518676757812	2e-06	positive	-2.0403518676757812	stable_correct	1.4968318939208984	0.0005950927734375	positive	-1.4968318939208984	stable_correct	0.7851715087890625	0.00014495849609375	positive	-0.7851715087890625	stable_correct	same_resolved_direction
CTD2-J1-X_minus_same_empty_A	CTD-J1-v2	X_minus_same_empty_A	secondary_bundle	legacy_exposed_development	-0.39027976989746094	0.00045113427734375	negative	0.39027976989746094	stable_correct	-2.1075057983398438	0.0005950927734375	negative	2.1075057983398438	stable_correct	-0.3251495361328125	0.00014495849609375	negative	0.3251495361328125	stable_correct	same_resolved_direction
CTD2-J1-X_minus_same_empty_B	CTD-J1-v2	X_minus_same_empty_B	secondary_bundle	legacy_exposed_development	0.5599994659423828	0.00045113427734375	positive	-0.5599994659423828	stable_correct	1.3873558044433594	0.0005950927734375	positive	-1.3873558044433594	stable_correct	1.3393306732177734	0.00014495849609375	positive	-1.3393306732177734	stable_correct	same_resolved_direction
CTD2-J2-D_L_A	CTD-J2-v2	D_L_A	primary	legacy_exposed_development	9.143329620361328	0.00045113427734375	positive	9.143329620361328	stable_wrong	0.3053932189941406	0.0005950927734375	positive	0.3053932189941406	stable_correct	-1.820648193359375	0.00014495849609375	negative	-1.820648193359375	stable_correct	resolved_direction_conflict
CTD2-J2-D_L_B	CTD-J2-v2	D_L_B	primary	legacy_exposed_development	21.01860809326172	0.00045113427734375	positive	21.01860809326172	repair	3.1368885040283203	0.0005950927734375	positive	3.1368885040283203	stable_correct	-0.1858386993408203	0.00014495849609375	negative	-0.1858386993408203	stable_correct	resolved_direction_conflict
CTD2-J2-D_empty_A	CTD-J2-v2	D_empty_A	primary	legacy_exposed_development	2.0526180267333984	0.0009002685546875	positive	2.0526180267333984	stable_correct	0.31500816345214844	0.0005950927734375	positive	0.31500816345214844	stable_correct	-0.5977573394775391	0.00014495849609375	negative	-0.5977573394775391	stable_correct	resolved_direction_conflict
CTD2-J2-D_empty_B	CTD-J2-v2	D_empty_B	primary	legacy_exposed_development	4.189489364624023	0.0009002685546875	positive	4.189489364624023	stable_correct	1.8299846649169922	0.0005950927734375	positive	1.8299846649169922	stable_correct	0.6293487548828125	0.00014495849609375	positive	0.6293487548828125	stable_correct	same_resolved_direction
CTD2-J2-E_A	CTD-J2-v2	E_A	primary	legacy_exposed_development	-26.161195755004883	0.00045113427734375	negative	-26.161195755004883	damage	0.9277362823486328	0.0005950927734375	positive	0.9277362823486328	stable_correct	-1.7233200073242188	0.00014495849609375	negative	-1.7233200073242188	stable_correct	resolved_direction_conflict
CTD2-J2-E_B	CTD-J2-v2	E_B	primary	legacy_exposed_development	-16.422788619995117	0.00045113427734375	negative	-16.422788619995117	stable_correct	2.2442550659179688	0.0005950927734375	positive	2.2442550659179688	stable_correct	-1.3156166076660156	0.00014495849609375	negative	-1.3156166076660156	stable_correct	resolved_direction_conflict
CTD2-J2-I_A	CTD-J2-v2	I_A	primary	legacy_exposed_development	7.09071159362793	0.00135140283203125	positive	7.09071159362793		-0.009614944458007812	0.001190185546875	negative	-0.009614944458007812		-1.222890853881836	0.0002899169921875	negative	-1.222890853881836		resolved_direction_conflict
CTD2-J2-I_B	CTD-J2-v2	I_B	primary	legacy_exposed_development	16.829118728637695	0.00135140283203125	positive	16.829118728637695		1.3069038391113281	0.001190185546875	positive	1.3069038391113281		-0.8151874542236328	0.0002899169921875	negative	-0.8151874542236328		resolved_direction_conflict
CTD2-J2-K_A	CTD-J2-v2	K_A	primary	legacy_exposed_development	-21.188264846801758	0.00135140283203125	negative	-21.188264846801758		4.998634338378906	0.001190185546875	positive	4.998634338378906		1.1818618774414062	0.0002899169921875	positive	1.1818618774414062		resolved_direction_conflict
CTD2-J2-K_B	CTD-J2-v2	K_B	primary	legacy_exposed_development	-14.718591690063477	0.00135140283203125	negative	-14.718591690063477		-4.908750534057617	0.001190185546875	negative	-4.908750534057617		-1.3553123474121094	0.0002899169921875	negative	-1.3553123474121094		same_resolved_direction
CTD2-J2-X_B_minus_A_L	CTD-J2-v2	X_B_minus_A_L	secondary_bundle	legacy_exposed_development	11.87527847290039	2e-06	positive	11.87527847290039	repair	2.8314952850341797	0.0005950927734375	positive	2.8314952850341797	stable_correct	1.6348094940185547	0.00014495849609375	positive	1.6348094940185547	stable_correct	same_resolved_direction
CTD2-J2-X_B_minus_A_absent	CTD-J2-v2	X_B_minus_A_absent	secondary_bundle	legacy_exposed_development	2.136871337890625	0.0009002685546875	positive	2.136871337890625	stable_correct	1.5149765014648438	0.0005950927734375	positive	1.5149765014648438	stable_correct	1.2271060943603516	0.00014495849609375	positive	1.2271060943603516	stable_correct	same_resolved_direction
CTD2-J2-X_minus_same_empty_A	CTD-J2-v2	X_minus_same_empty_A	secondary_bundle	legacy_exposed_development	-4.703823089599609	0.0009002685546875	negative	-4.703823089599609	stable_correct	-2.282238006591797	0.0005950927734375	negative	-2.282238006591797	stable_correct	-0.8726043701171875	0.00014495849609375	negative	-0.8726043701171875	stable_correct	same_resolved_direction
CTD2-J2-X_minus_same_empty_B	CTD-J2-v2	X_minus_same_empty_B	secondary_bundle	legacy_exposed_development	3.0999889373779297	0.0009002685546875	positive	3.0999889373779297	stable_correct	2.999469757080078	0.0005950927734375	positive	2.999469757080078	stable_correct	0.6572456359863281	0.00014495849609375	positive	0.6572456359863281	stable_correct	same_resolved_direction
CTD2-J3-D_L_A	CTD-J3-v2	D_L_A	primary	legacy_exposed_development	-13.846416473388672	0.00045113427734375	negative	-13.846416473388672	stable_wrong	0.7250289916992188	0.0005950927734375	positive	0.7250289916992188	stable_wrong	-0.6544170379638672	0.00014495849609375	negative	-0.6544170379638672	stable_wrong	resolved_direction_conflict
CTD2-J3-D_L_B	CTD-J3-v2	D_L_B	primary	legacy_exposed_development	-9.488883972167969	0.00045113427734375	negative	-9.488883972167969	stable_wrong	3.236217498779297	0.0005950927734375	positive	3.236217498779297	stable_wrong	0.06563758850097656	0.00014495849609375	positive	0.06563758850097656	stable_wrong	resolved_direction_conflict
CTD2-J3-D_empty_A	CTD-J3-v2	D_empty_A	primary	legacy_exposed_development	-3.471599578857422	0.00045113427734375	negative	-3.471599578857422	stable_wrong	-4.785778045654297	0.0005950927734375	negative	-4.785778045654297	stable_wrong	-0.5520248413085938	0.00014495849609375	negative	-0.5520248413085938	stable_wrong	same_resolved_direction
CTD2-J3-D_empty_B	CTD-J3-v2	D_empty_B	primary	legacy_exposed_development	-1.6121978759765625	0.00045113427734375	negative	-1.6121978759765625	stable_wrong	1.3328170776367188	0.0005950927734375	positive	1.3328170776367188	stable_wrong	1.0274219512939453	0.00014495849609375	positive	1.0274219512939453	stable_wrong	resolved_direction_conflict
CTD2-J3-E_A	CTD-J3-v2	E_A	primary	legacy_exposed_development	8.377212524414062	2e-06	positive	8.377212524414062	stable_wrong	13.175220489501953	0.0005950927734375	positive	13.175220489501953	stable_wrong	0.32203102111816406	0.00014495849609375	positive	0.32203102111816406	stable_wrong	same_resolved_direction
CTD2-J3-E_B	CTD-J3-v2	E_B	primary	legacy_exposed_development	10.875343322753906	2e-06	positive	10.875343322753906	stable_wrong	9.567813873291016	0.0005950927734375	positive	9.567813873291016	stable_wrong	-0.5373611450195312	0.00014495849609375	negative	-0.5373611450195312	stable_wrong	resolved_direction_conflict
CTD2-J3-I_A	CTD-J3-v2	I_A	primary	legacy_exposed_development	-10.37481689453125	0.0009022685546875	negative	-10.37481689453125		5.510807037353516	0.001190185546875	positive	5.510807037353516		-0.10239219665527344	0.0002899169921875	negative	-0.10239219665527344		resolved_direction_conflict
CTD2-J3-I_B	CTD-J3-v2	I_B	primary	legacy_exposed_development	-7.876686096191406	0.0009022685546875	negative	-7.876686096191406		1.9034004211425781	0.001190185546875	positive	1.9034004211425781		-0.9617843627929688	0.0002899169921875	negative	-0.9617843627929688		resolved_direction_conflict
CTD2-J3-K_A	CTD-J3-v2	K_A	primary	legacy_exposed_development	-3.9384002685546875	0.0009022685546875	negative	-3.9384002685546875		10.779956817626953	0.001190185546875	positive	10.779956817626953		0.4240074157714844	0.0002899169921875	positive	0.4240074157714844		resolved_direction_conflict
CTD2-J3-K_B	CTD-J3-v2	K_B	primary	legacy_exposed_development	15.673770904541016	0.0009022685546875	positive	15.673770904541016		12.041709899902344	0.001190185546875	positive	12.041709899902344		-0.6990032196044922	0.0002899169921875	negative	-0.6990032196044922		resolved_direction_conflict
CTD2-J3-X_B_minus_A_L	CTD-J3-v2	X_B_minus_A_L	secondary_bundle	legacy_exposed_development	4.357532501220703	2e-06	positive	4.357532501220703	stable_wrong	2.511188507080078	0.0005950927734375	positive	2.511188507080078	stable_wrong	0.7200546264648438	0.00014495849609375	positive	0.7200546264648438	stable_wrong	same_resolved_direction
CTD2-J3-X_B_minus_A_absent	CTD-J3-v2	X_B_minus_A_absent	secondary_bundle	legacy_exposed_development	1.8594017028808594	2e-06	positive	1.8594017028808594	stable_wrong	6.118595123291016	0.0005950927734375	positive	6.118595123291016	stable_wrong	1.579446792602539	0.00014495849609375	positive	1.579446792602539	stable_wrong	same_resolved_direction
CTD2-J3-X_minus_same_empty_A	CTD-J3-v2	X_minus_same_empty_A	secondary_bundle	legacy_exposed_development	-1.6802978515625	0.00045113427734375	negative	-1.6802978515625	stable_wrong	-6.212741851806641	0.0005950927734375	negative	-6.212741851806641	stable_wrong	-0.8463344573974609	0.00014495849609375	negative	-0.8463344573974609	stable_wrong	same_resolved_direction
CTD2-J3-X_minus_same_empty_B	CTD-J3-v2	X_minus_same_empty_B	secondary_bundle	legacy_exposed_development	-26.76031494140625	0.00045113427734375	negative	-26.76031494140625	damage	-17.664657592773438	0.0005950927734375	negative	-17.664657592773438	damage	-1.3119239807128906	0.00014495849609375	negative	-1.3119239807128906	damage	same_resolved_direction
CTD2-J4-D_L_A	CTD-J4-v2	D_L_A	primary	legacy_exposed_development	-1.0208778381347656	0.00045113427734375	negative	1.0208778381347656	stable_correct	-3.0750789642333984	0.0005950927734375	negative	3.0750789642333984	stable_correct	-0.68719482421875	0.00014495849609375	negative	0.68719482421875	stable_correct	same_resolved_direction
CTD2-J4-D_L_B	CTD-J4-v2	D_L_B	primary	legacy_exposed_development	1.1700248718261719	0.00045113427734375	positive	-1.1700248718261719	stable_correct	-0.8610572814941406	0.0005950927734375	negative	0.8610572814941406	stable_correct	0.9661960601806641	0.00014495849609375	positive	-0.9661960601806641	stable_correct	resolved_direction_conflict
CTD2-J4-D_empty_A	CTD-J4-v2	D_empty_A	primary	legacy_exposed_development	-0.9870777130126953	0.0009002685546875	negative	0.9870777130126953	stable_correct	-10.17696762084961	0.0005950927734375	negative	10.17696762084961	stable_correct	-0.940673828125	0.00014495849609375	negative	0.940673828125	stable_correct	same_resolved_direction
CTD2-J4-D_empty_B	CTD-J4-v2	D_empty_B	primary	legacy_exposed_development	-0.3806266784667969	0.0009002685546875	negative	0.3806266784667969	stable_correct	-1.8959922790527344	0.0005950927734375	negative	1.8959922790527344	stable_correct	1.2611217498779297	0.00014495849609375	positive	-1.2611217498779297	stable_correct	resolved_direction_conflict
CTD2-J4-E_A	CTD-J4-v2	E_A	primary	legacy_exposed_development	3.556589126586914	0.00045113427734375	positive	-3.556589126586914	stable_correct	-10.941255569458008	0.0005950927734375	negative	10.941255569458008	stable_correct	0.9781398773193359	0.00014495849609375	positive	-0.9781398773193359	stable_correct	resolved_direction_conflict
CTD2-J4-E_B	CTD-J4-v2	E_B	primary	legacy_exposed_development	5.141040802001953	0.00045113427734375	positive	-5.141040802001953	stable_correct	-17.008209228515625	0.0005950927734375	negative	17.008209228515625	stable_correct	0.4297351837158203	0.00014495849609375	positive	-0.4297351837158203	stable_correct	resolved_direction_conflict
CTD2-J4-I_A	CTD-J4-v2	I_A	primary	legacy_exposed_development	-0.03380012512207031	0.00135140283203125	negative	0.03380012512207031		7.101888656616211	0.001190185546875	positive	-7.101888656616211		0.25347900390625	0.0002899169921875	positive	-0.25347900390625		resolved_direction_conflict
CTD2-J4-I_B	CTD-J4-v2	I_B	primary	legacy_exposed_development	1.5506515502929688	0.00135140283203125	positive	-1.5506515502929688		1.0349349975585938	0.001190185546875	positive	-1.0349349975585938		-0.2949256896972656	0.0002899169921875	negative	0.2949256896972656		resolved_direction_conflict
CTD2-J4-K_A	CTD-J4-v2	K_A	primary	legacy_exposed_development	0.8293743133544922	0.00135140283203125	positive	-0.8293743133544922		-6.816106796264648	0.001190185546875	negative	6.816106796264648		-1.2735633850097656	0.0002899169921875	negative	1.2735633850097656		resolved_direction_conflict
CTD2-J4-K_B	CTD-J4-v2	K_B	primary	legacy_exposed_development	0.8464546203613281	0.00135140283203125	positive	-0.8464546203613281		-6.774740219116211	0.001190185546875	negative	6.774740219116211		-1.7113723754882812	0.0002899169921875	negative	1.7113723754882812		resolved_direction_conflict
CTD2-J4-X_B_minus_A_L	CTD-J4-v2	X_B_minus_A_L	secondary_bundle	legacy_exposed_development	2.1909027099609375	2e-06	positive	-2.1909027099609375	stable_correct	2.214021682739258	0.0005950927734375	positive	-2.214021682739258	stable_correct	1.653390884399414	0.00014495849609375	positive	-1.653390884399414	stable_correct	same_resolved_direction
CTD2-J4-X_B_minus_A_absent	CTD-J4-v2	X_B_minus_A_absent	secondary_bundle	legacy_exposed_development	0.6064510345458984	0.0009002685546875	positive	-0.6064510345458984	stable_correct	8.280975341796875	0.0005950927734375	positive	-8.280975341796875	stable_correct	2.2017955780029297	0.00014495849609375	positive	-2.2017955780029297	stable_correct	same_resolved_direction
CTD2-J4-X_minus_same_empty_A	CTD-J4-v2	X_minus_same_empty_A	secondary_bundle	legacy_exposed_development	0.3743877410888672	0.0009002685546875	positive	-0.3743877410888672	stable_correct	4.763847351074219	0.0005950927734375	positive	-4.763847351074219	stable_correct	-0.7647895812988281	0.00014495849609375	negative	0.7647895812988281	stable_correct	resolved_direction_conflict
CTD2-J4-X_minus_same_empty_B	CTD-J4-v2	X_minus_same_empty_B	secondary_bundle	legacy_exposed_development	-4.539623260498047	0.0009002685546875	negative	4.539623260498047	stable_correct	4.4898834228515625	0.0005950927734375	positive	-4.4898834228515625	stable_correct	1.7618141174316406	0.00014495849609375	positive	-1.7618141174316406	stable_correct	resolved_direction_conflict
