contrast_id,query_id,kind,terms,view,effect,numeric_bound,direction,statistical_interval
EPL-541:semantic-P1-2,541,paired_content_paraphrase_comparison,"[{""coefficient"":1,""condition"":""P1-D2""},{""coefficient"":-1,""condition"":""P1-C2""}]",ab_forward/answer_mean,0.25948143005371094,0.002685546875,positive,False
EPL-541:semantic-P1-2,541,paired_content_paraphrase_comparison,"[{""coefficient"":1,""condition"":""P1-D2""},{""coefficient"":-1,""condition"":""P1-C2""}]",ab_forward/total_with_eos,0.5189628601074219,0.002685546875,positive,False
EPL-541:semantic-P1-2,541,paired_content_paraphrase_comparison,"[{""coefficient"":1,""condition"":""P1-D2""},{""coefficient"":-1,""condition"":""P1-C2""}]",ab_forward/mean_with_eos,0.1729876200358076,0.002685546875,positive,False
EPL-541:semantic-P1-2,541,paired_content_paraphrase_comparison,"[{""coefficient"":1,""condition"":""P1-D2""},{""coefficient"":-1,""condition"":""P1-C2""}]",ab_reverse/answer_sum,0.4884033203125,0.002685546875,positive,False
EPL-541:semantic-P1-2,541,paired_content_paraphrase_comparison,"[{""coefficient"":1,""condition"":""P1-D2""},{""coefficient"":-1,""condition"":""P1-C2""}]",ab_reverse/answer_mean,0.24420166015625,0.002685546875,positive,False
EPL-541:semantic-P1-2,541,paired_content_paraphrase_comparison,"[{""coefficient"":1,""condition"":""P1-D2""},{""coefficient"":-1,""condition"":""P1-C2""}]",ab_reverse/total_with_eos,0.4884033203125,0.002685546875,positive,False
EPL-541:semantic-P1-2,541,paired_content_paraphrase_comparison,"[{""coefficient"":1,""condition"":""P1-D2""},{""coefficient"":-1,""condition"":""P1-C2""}]",ab_reverse/mean_with_eos,0.16280110677083331,0.002685546875,positive,False
EPL-541:semantic-P1-2,541,paired_content_paraphrase_comparison,"[{""coefficient"":1,""condition"":""P1-D2""},{""coefficient"":-1,""condition"":""P1-C2""}]",ncc,0.7144797933552769,0.00537109375,positive,False
EPL-541:semantic-P1-2,541,paired_content_paraphrase_comparison,"[{""coefficient"":1,""condition"":""P1-D2""},{""coefficient"":-1,""condition"":""P1-C2""}]",background,-0.7673629415486363,0.002685546875,negative,False
EPL-541:semantic-P1-2,541,paired_content_paraphrase_comparison,"[{""coefficient"":1,""condition"":""P1-D2""},{""coefficient"":-1,""condition"":""P1-C2""}]",ab_symmetric_sum,0.5036830902099609,0.002685546875,positive,False
EPL-541:semantic-P1-2,541,paired_content_paraphrase_comparison,"[{""coefficient"":1,""condition"":""P1-D2""},{""coefficient"":-1,""condition"":""P1-C2""}]",ab_mapping_gap_sum,0.030559539794921875,0.00537109375,positive,False
EPL-541:position-semantic-2,541,position_by_semantic_interaction,"[{""coefficient"":1,""condition"":""P1-D2""},{""coefficient"":-1,""condition"":""P1-C2""},{""coefficient"":-1,""condition"":""P0-D2""},{""coefficient"":1,""condition"":""P0-C2""}]",original/answer_sum,-0.25447845458984375,0.00537109375,negative,False
EPL-541:position-semantic-2,541,position_by_semantic_interaction,"[{""coefficient"":1,""condition"":""P1-D2""},{""coefficient"":-1,""condition"":""P1-C2""},{""coefficient"":-1,""condition"":""P0-D2""},{""coefficient"":1,""condition"":""P0-C2""}]",original/answer_mean,-0.0487604777018229,0.00537109375,negative,False
EPL-541:position-semantic-2,541,position_by_semantic_interaction,"[{""coefficient"":1,""condition"":""P1-D2""},{""coefficient"":-1,""condition"":""P1-C2""},{""coefficient"":-1,""condition"":""P0-D2""},{""coefficient"":1,""condition"":""P0-C2""}]",original/total_with_eos,-0.25447845458984375,0.00537109375,negative,False
EPL-541:position-semantic-2,541,position_by_semantic_interaction,"[{""coefficient"":1,""condition"":""P1-D2""},{""coefficient"":-1,""condition"":""P1-C2""},{""coefficient"":-1,""condition"":""P0-D2""},{""coefficient"":1,""condition"":""P0-C2""}]",original/mean_with_eos,-0.04107856750488281,0.00537109375,negative,False
EPL-541:position-semantic-2,541,position_by_semantic_interaction,"[{""coefficient"":1,""condition"":""P1-D2""},{""coefficient"":-1,""condition"":""P1-C2""},{""coefficient"":-1,""condition"":""P0-D2""},{""coefficient"":1,""condition"":""P0-C2""}]",ab_forward/answer_sum,-1.0283470153808594,0.00537109375,negative,False
EPL-541:position-semantic-2,541,position_by_semantic_interaction,"[{""coefficient"":1,""condition"":""P1-D2""},{""coefficient"":-1,""condition"":""P1-C2""},{""coefficient"":-1,""condition"":""P0-D2""},{""coefficient"":1,""condition"":""P0-C2""}]",ab_forward/answer_mean,-0.5141735076904297,0.00537109375,negative,False
EPL-541:position-semantic-2,541,position_by_semantic_interaction,"[{""coefficient"":1,""condition"":""P1-D2""},{""coefficient"":-1,""condition"":""P1-C2""},{""coefficient"":-1,""condition"":""P0-D2""},{""coefficient"":1,""condition"":""P0-C2""}]",ab_forward/total_with_eos,-1.0283470153808594,0.00537109375,negative,False
EPL-541:position-semantic-2,541,position_by_semantic_interaction,"[{""coefficient"":1,""condition"":""P1-D2""},{""coefficient"":-1,""condition"":""P1-C2""},{""coefficient"":-1,""condition"":""P0-D2""},{""coefficient"":1,""condition"":""P0-C2""}]",ab_forward/mean_with_eos,-0.34278233846028705,0.00537109375,negative,False
EPL-541:position-semantic-2,541,position_by_semantic_interaction,"[{""coefficient"":1,""condition"":""P1-D2""},{""coefficient"":-1,""condition"":""P1-C2""},{""coefficient"":-1,""condition"":""P0-D2""},{""coefficient"":1,""condition"":""P0-C2""}]",ab_reverse/answer_sum,-1.7655601501464844,0.00537109375,negative,False
EPL-541:position-semantic-2,541,position_by_semantic_interaction,"[{""coefficient"":1,""condition"":""P1-D2""},{""coefficient"":-1,""condition"":""P1-C2""},{""coefficient"":-1,""condition"":""P0-D2""},{""coefficient"":1,""condition"":""P0-C2""}]",ab_reverse/answer_mean,-0.8827800750732422,0.00537109375,negative,False
EPL-541:position-semantic-2,541,position_by_semantic_interaction,"[{""coefficient"":1,""condition"":""P1-D2""},{""coefficient"":-1,""condition"":""P1-C2""},{""coefficient"":-1,""condition"":""P0-D2""},{""coefficient"":1,""condition"":""P0-C2""}]",ab_reverse/total_with_eos,-1.7655601501464844,0.00537109375,negative,False
EPL-541:position-semantic-2,541,position_by_semantic_interaction,"[{""coefficient"":1,""condition"":""P1-D2""},{""coefficient"":-1,""condition"":""P1-C2""},{""coefficient"":-1,""condition"":""P0-D2""},{""coefficient"":1,""condition"":""P0-C2""}]",ab_reverse/mean_with_eos,-0.588520050048828,0.00537109375,negative,False
EPL-541:position-semantic-2,541,position_by_semantic_interaction,"[{""coefficient"":1,""condition"":""P1-D2""},{""coefficient"":-1,""condition"":""P1-C2""},{""coefficient"":-1,""condition"":""P0-D2""},{""coefficient"":1,""condition"":""P0-C2""}]",ncc,-0.5398478672872669,0.0107421875,negative,False
EPL-541:position-semantic-2,541,position_by_semantic_interaction,"[{""coefficient"":1,""condition"":""P1-D2""},{""coefficient"":-1,""condition"":""P1-C2""},{""coefficient"":-1,""condition"":""P0-D2""},{""coefficient"":1,""condition"":""P0-C2""}]",background,0.49108738958544373,0.00537109375,positive,False
EPL-541:position-semantic-2,541,position_by_semantic_interaction,"[{""coefficient"":1,""condition"":""P1-D2""},{""coefficient"":-1,""condition"":""P1-C2""},{""coefficient"":-1,""condition"":""P0-D2""},{""coefficient"":1,""condition"":""P0-C2""}]",ab_symmetric_sum,-1.3969535827636719,0.00537109375,negative,False
EPL-541:position-semantic-2,541,position_by_semantic_interaction,"[{""coefficient"":1,""condition"":""P1-D2""},{""coefficient"":-1,""condition"":""P1-C2""},{""coefficient"":-1,""condition"":""P0-D2""},{""coefficient"":1,""condition"":""P0-C2""}]",ab_mapping_gap_sum,0.737213134765625,0.0107421875,positive,False
EPL-541:length-S,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""S""},{""coefficient"":-1,""condition"":""R-A""}]",original/answer_sum,-1.1139297485351562,0.002685546875,negative,False
EPL-541:length-S,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""S""},{""coefficient"":-1,""condition"":""R-A""}]",original/answer_mean,-0.3873123168945312,0.002685546875,negative,False
EPL-541:length-S,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""S""},{""coefficient"":-1,""condition"":""R-A""}]",original/total_with_eos,-1.1139297485351562,0.002685546875,negative,False
EPL-541:length-S,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""S""},{""coefficient"":-1,""condition"":""R-A""}]",original/mean_with_eos,-0.28848393758138025,0.002685546875,negative,False
EPL-541:length-S,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""S""},{""coefficient"":-1,""condition"":""R-A""}]",ab_forward/answer_sum,2.78167724609375,0.002685546875,positive,False
EPL-541:length-S,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""S""},{""coefficient"":-1,""condition"":""R-A""}]",ab_forward/answer_mean,1.390838623046875,0.002685546875,positive,False
EPL-541:length-S,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""S""},{""coefficient"":-1,""condition"":""R-A""}]",ab_forward/total_with_eos,2.78167724609375,0.002685546875,positive,False
EPL-541:length-S,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""S""},{""coefficient"":-1,""condition"":""R-A""}]",ab_forward/mean_with_eos,0.927225748697917,0.002685546875,positive,False
EPL-541:length-S,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""S""},{""coefficient"":-1,""condition"":""R-A""}]",ab_reverse/answer_sum,1.9107017517089844,0.002685546875,positive,False
EPL-541:length-S,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""S""},{""coefficient"":-1,""condition"":""R-A""}]",ab_reverse/answer_mean,0.9553508758544922,0.002685546875,positive,False
EPL-541:length-S,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""S""},{""coefficient"":-1,""condition"":""R-A""}]",ab_reverse/total_with_eos,1.9107017517089844,0.002685546875,positive,False
EPL-541:length-S,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""S""},{""coefficient"":-1,""condition"":""R-A""}]",ab_reverse/mean_with_eos,0.6369005839029948,0.002685546875,positive,False
EPL-541:length-S,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""S""},{""coefficient"":-1,""condition"":""R-A""}]",ncc,-0.29258749506434567,0.00537109375,negative,False
EPL-541:length-S,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""S""},{""coefficient"":-1,""condition"":""R-A""}]",background,-0.09472482183018549,0.002685546875,negative,False
EPL-541:length-S,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""S""},{""coefficient"":-1,""condition"":""R-A""}]",ab_symmetric_sum,2.346189498901367,0.002685546875,positive,False
EPL-541:length-S,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""S""},{""coefficient"":-1,""condition"":""R-A""}]",ab_mapping_gap_sum,0.8709754943847656,0.00537109375,positive,False
EPL-541:length-L,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""L""},{""coefficient"":-1,""condition"":""R-A""}]",original/answer_sum,-0.4021949768066406,0.002685546875,negative,False
EPL-541:length-L,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""L""},{""coefficient"":-1,""condition"":""R-A""}]",original/answer_mean,-0.19064407348632806,0.002685546875,negative,False
EPL-541:length-L,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""L""},{""coefficient"":-1,""condition"":""R-A""}]",original/total_with_eos,-0.4021949768066406,0.002685546875,negative,False
EPL-541:length-L,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""L""},{""coefficient"":-1,""condition"":""R-A""}]",original/mean_with_eos,-0.1359106699625651,0.002685546875,negative,False
EPL-541:length-L,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""L""},{""coefficient"":-1,""condition"":""R-A""}]",ab_forward/answer_sum,-0.5012550354003906,0.002685546875,negative,False
EPL-541:length-L,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""L""},{""coefficient"":-1,""condition"":""R-A""}]",ab_forward/answer_mean,-0.2506275177001953,0.002685546875,negative,False
EPL-541:length-L,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""L""},{""coefficient"":-1,""condition"":""R-A""}]",ab_forward/total_with_eos,-0.5012550354003906,0.002685546875,negative,False
EPL-541:length-L,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""L""},{""coefficient"":-1,""condition"":""R-A""}]",ab_forward/mean_with_eos,-0.16708501180012947,0.002685546875,negative,False
EPL-541:length-L,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""L""},{""coefficient"":-1,""condition"":""R-A""}]",ab_reverse/answer_sum,0.6002769470214844,0.002685546875,positive,False
EPL-541:length-L,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""L""},{""coefficient"":-1,""condition"":""R-A""}]",ab_reverse/answer_mean,0.3001384735107422,0.002685546875,positive,False
EPL-541:length-L,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""L""},{""coefficient"":-1,""condition"":""R-A""}]",ab_reverse/total_with_eos,0.6002769470214844,0.002685546875,positive,False
EPL-541:length-L,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""L""},{""coefficient"":-1,""condition"":""R-A""}]",ab_reverse/mean_with_eos,0.20009231567382824,0.002685546875,positive,False
EPL-541:length-L,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""L""},{""coefficient"":-1,""condition"":""R-A""}]",ncc,-0.07312249109713154,0.00537109375,negative,False
EPL-541:length-L,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""L""},{""coefficient"":-1,""condition"":""R-A""}]",background,-0.11752158238919641,0.002685546875,negative,False
EPL-541:length-L,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""L""},{""coefficient"":-1,""condition"":""R-A""}]",ab_symmetric_sum,0.049510955810546875,0.002685546875,positive,False
EPL-541:length-L,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""L""},{""coefficient"":-1,""condition"":""R-A""}]",ab_mapping_gap_sum,-1.101531982421875,0.00537109375,negative,False
EPL-541:length-L-S,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""L""},{""coefficient"":-1,""condition"":""S""}]",original/answer_sum,0.7117347717285156,0.002685546875,positive,False
EPL-541:length-L-S,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""L""},{""coefficient"":-1,""condition"":""S""}]",original/answer_mean,0.19666824340820316,0.002685546875,positive,False
EPL-541:length-L-S,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""L""},{""coefficient"":-1,""condition"":""S""}]",original/total_with_eos,0.7117347717285156,0.002685546875,positive,False
EPL-541:length-L-S,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""L""},{""coefficient"":-1,""condition"":""S""}]",original/mean_with_eos,0.15257326761881512,0.002685546875,positive,False
EPL-541:length-L-S,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""L""},{""coefficient"":-1,""condition"":""S""}]",ab_forward/answer_sum,-3.2829322814941406,0.002685546875,negative,False
EPL-541:length-L-S,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""L""},{""coefficient"":-1,""condition"":""S""}]",ab_forward/answer_mean,-1.6414661407470703,0.002685546875,negative,False
EPL-541:length-L-S,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""L""},{""coefficient"":-1,""condition"":""S""}]",ab_forward/total_with_eos,-3.2829322814941406,0.002685546875,negative,False
EPL-541:length-L-S,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""L""},{""coefficient"":-1,""condition"":""S""}]",ab_forward/mean_with_eos,-1.0943107604980464,0.002685546875,negative,False
EPL-541:length-L-S,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""L""},{""coefficient"":-1,""condition"":""S""}]",ab_reverse/answer_sum,-1.3104248046875,0.002685546875,negative,False
EPL-541:length-L-S,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""L""},{""coefficient"":-1,""condition"":""S""}]",ab_reverse/answer_mean,-0.65521240234375,0.002685546875,negative,False
EPL-541:length-L-S,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""L""},{""coefficient"":-1,""condition"":""S""}]",ab_reverse/total_with_eos,-1.3104248046875,0.002685546875,negative,False
EPL-541:length-L-S,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""L""},{""coefficient"":-1,""condition"":""S""}]",ab_reverse/mean_with_eos,-0.4368082682291665,0.002685546875,negative,False
EPL-541:length-L-S,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""L""},{""coefficient"":-1,""condition"":""S""}]",ncc,0.21946500396721413,0.00537109375,positive,False
EPL-541:length-L-S,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""L""},{""coefficient"":-1,""condition"":""S""}]",background,-0.02279676055901092,0.002685546875,negative,False
EPL-541:length-L-S,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""L""},{""coefficient"":-1,""condition"":""S""}]",ab_symmetric_sum,-2.2966785430908203,0.002685546875,negative,False
EPL-541:length-L-S,541,length_wording_sensitivity,"[{""coefficient"":1,""condition"":""L""},{""coefficient"":-1,""condition"":""S""}]",ab_mapping_gap_sum,-1.9725074768066406,0.00537109375,negative,False
EPL-3169:position-A,3169,two_example_position_effect,"[{""coefficient"":1,""condition"":""P1-A""},{""coefficient"":-1,""condition"":""P0-A""}]",original/answer_sum,0.7050361633300781,0.002685546875,positive,False
EPL-3169:position-A,3169,two_example_position_effect,"[{""coefficient"":1,""condition"":""P1-A""},{""coefficient"":-1,""condition"":""P0-A""}]",original/answer_mean,0.1403327941894531,0.002685546875,positive,False
EPL-3169:position-A,3169,two_example_position_effect,"[{""coefficient"":1,""condition"":""P1-A""},{""coefficient"":-1,""condition"":""P0-A""}]",original/total_with_eos,0.7050361633300781,0.002685546875,positive,False
EPL-3169:position-A,3169,two_example_position_effect,"[{""coefficient"":1,""condition"":""P1-A""},{""coefficient"":-1,""condition"":""P0-A""}]",original/mean_with_eos,0.11708450317382812,0.002685546875,positive,False
EPL-3169:position-A,3169,two_example_position_effect,"[{""coefficient"":1,""condition"":""P1-A""},{""coefficient"":-1,""condition"":""P0-A""}]",ab_forward/answer_sum,0.7425079345703125,0.002685546875,positive,False
EPL-3169:position-A,3169,two_example_position_effect,"[{""coefficient"":1,""condition"":""P1-A""},{""coefficient"":-1,""condition"":""P0-A""}]",ab_forward/answer_mean,0.37125396728515625,0.002685546875,positive,False
EPL-3169:position-A,3169,two_example_position_effect,"[{""coefficient"":1,""condition"":""P1-A""},{""coefficient"":-1,""condition"":""P0-A""}]",ab_forward/total_with_eos,0.7425079345703125,0.002685546875,positive,False
EPL-3169:position-A,3169,two_example_position_effect,"[{""coefficient"":1,""condition"":""P1-A""},{""coefficient"":-1,""condition"":""P0-A""}]",ab_forward/mean_with_eos,0.24750264485677054,0.002685546875,positive,False
EPL-3169:position-A,3169,two_example_position_effect,"[{""coefficient"":1,""condition"":""P1-A""},{""coefficient"":-1,""condition"":""P0-A""}]",ab_reverse/answer_sum,-0.5832252502441406,0.002685546875,negative,False
EPL-3169:position-A,3169,two_example_position_effect,"[{""coefficient"":1,""condition"":""P1-A""},{""coefficient"":-1,""condition"":""P0-A""}]",ab_reverse/answer_mean,-0.2916126251220703,0.002685546875,negative,False
EPL-3169:position-A,3169,two_example_position_effect,"[{""coefficient"":1,""condition"":""P1-A""},{""coefficient"":-1,""condition"":""P0-A""}]",ab_reverse/total_with_eos,-0.5832252502441406,0.002685546875,negative,False
EPL-3169:position-A,3169,two_example_position_effect,"[{""coefficient"":1,""condition"":""P1-A""},{""coefficient"":-1,""condition"":""P0-A""}]",ab_reverse/mean_with_eos,-0.19440841674804688,0.002685546875,negative,False
EPL-3169:position-A,3169,two_example_position_effect,"[{""coefficient"":1,""condition"":""P1-A""},{""coefficient"":-1,""condition"":""P0-A""}]",ncc,0.008294792720208832,0.00537109375,positive,False
EPL-3169:position-A,3169,two_example_position_effect,"[{""coefficient"":1,""condition"":""P1-A""},{""coefficient"":-1,""condition"":""P0-A""}]",background,0.13203800146924438,0.002685546875,positive,False
EPL-3169:position-A,3169,two_example_position_effect,"[{""coefficient"":1,""condition"":""P1-A""},{""coefficient"":-1,""condition"":""P0-A""}]",ab_symmetric_sum,0.07964134216308594,0.002685546875,positive,False
EPL-3169:position-A,3169,two_example_position_effect,"[{""coefficient"":1,""condition"":""P1-A""},{""coefficient"":-1,""condition"":""P0-A""}]",ab_mapping_gap_sum,1.3257331848144531,0.00537109375,positive,False
EPL-3169:background-A,3169,partner_rewrite_bridge,"[{""coefficient"":1,""condition"":""P0-A""},{""coefficient"":-1,""condition"":""R-A""}]",original/answer_sum,0.12282180786132812,0.002685546875,positive,False
EPL-3169:background-A,3169,partner_rewrite_bridge,"[{""coefficient"":1,""condition"":""P0-A""},{""coefficient"":-1,""condition"":""R-A""}]",original/answer_mean,0.02192764282226567,0.002685546875,positive,False
EPL-3169:background-A,3169,partner_rewrite_bridge,"[{""coefficient"":1,""condition"":""P0-A""},{""coefficient"":-1,""condition"":""R-A""}]",original/total_with_eos,0.12282180786132812,0.002685546875,positive,False
EPL-3169:background-A,3169,partner_rewrite_bridge,"[{""coefficient"":1,""condition"":""P0-A""},{""coefficient"":-1,""condition"":""R-A""}]",original/mean_with_eos,0.018822352091471317,0.002685546875,positive,False
EPL-3169:background-A,3169,partner_rewrite_bridge,"[{""coefficient"":1,""condition"":""P0-A""},{""coefficient"":-1,""condition"":""R-A""}]",ab_forward/answer_sum,0.4470634460449219,0.002685546875,positive,False
EPL-3169:background-A,3169,partner_rewrite_bridge,"[{""coefficient"":1,""condition"":""P0-A""},{""coefficient"":-1,""condition"":""R-A""}]",ab_forward/answer_mean,0.22353172302246094,0.002685546875,positive,False
EPL-3169:background-A,3169,partner_rewrite_bridge,"[{""coefficient"":1,""condition"":""P0-A""},{""coefficient"":-1,""condition"":""R-A""}]",ab_forward/total_with_eos,0.4470634460449219,0.002685546875,positive,False
EPL-3169:background-A,3169,partner_rewrite_bridge,"[{""coefficient"":1,""condition"":""P0-A""},{""coefficient"":-1,""condition"":""R-A""}]",ab_forward/mean_with_eos,0.14902114868164062,0.002685546875,positive,False
EPL-3169:background-A,3169,partner_rewrite_bridge,"[{""coefficient"":1,""condition"":""P0-A""},{""coefficient"":-1,""condition"":""R-A""}]",ab_reverse/answer_sum,1.4822425842285156,0.002685546875,positive,False
EPL-3169:background-A,3169,partner_rewrite_bridge,"[{""coefficient"":1,""condition"":""P0-A""},{""coefficient"":-1,""condition"":""R-A""}]",ab_reverse/answer_mean,0.7411212921142578,0.002685546875,positive,False
EPL-3169:background-A,3169,partner_rewrite_bridge,"[{""coefficient"":1,""condition"":""P0-A""},{""coefficient"":-1,""condition"":""R-A""}]",ab_reverse/total_with_eos,1.4822425842285156,0.002685546875,positive,False
EPL-3169:background-A,3169,partner_rewrite_bridge,"[{""coefficient"":1,""condition"":""P0-A""},{""coefficient"":-1,""condition"":""R-A""}]",ab_reverse/mean_with_eos,0.49408086140950525,0.002685546875,positive,False
EPL-3169:background-A,3169,partner_rewrite_bridge,"[{""coefficient"":1,""condition"":""P0-A""},{""coefficient"":-1,""condition"":""R-A""}]",ncc,-0.028054663586894346,0.00537109375,negative,False
EPL-3169:background-A,3169,partner_rewrite_bridge,"[{""coefficient"":1,""condition"":""P0-A""},{""coefficient"":-1,""condition"":""R-A""}]",background,0.049982306409159794,0.002685546875,positive,False
EPL-3169:background-A,3169,partner_rewrite_bridge,"[{""coefficient"":1,""condition"":""P0-A""},{""coefficient"":-1,""condition"":""R-A""}]",ab_symmetric_sum,0.9646530151367188,0.002685546875,positive,False
EPL-3169:background-A,3169,partner_rewrite_bridge,"[{""coefficient"":1,""condition"":""P0-A""},{""coefficient"":-1,""condition"":""R-A""}]",ab_mapping_gap_sum,-1.0351791381835938,0.00537109375,negative,False
EPL-3169:position-C1,3169,two_example_position_effect,"[{""coefficient"":1,""condition"":""P1-C1""},{""coefficient"":-1,""condition"":""P0-C1""}]",original/answer_sum,0.8212203979492188,0.002685546875,positive,False
EPL-3169:position-C1,3169,two_example_position_effect,"[{""coefficient"":1,""condition"":""P1-C1""},{""coefficient"":-1,""condition"":""P0-C1""}]",original/answer_mean,0.21874440511067705,0.002685546875,positive,False
EPL-3169:position-C1,3169,two_example_position_effect,"[{""coefficient"":1,""condition"":""P1-C1""},{""coefficient"":-1,""condition"":""P0-C1""}]",original/total_with_eos,0.8212203979492188,0.002685546875,positive,False
EPL-3169:position-C1,3169,two_example_position_effect,"[{""coefficient"":1,""condition"":""P1-C1""},{""coefficient"":-1,""condition"":""P0-C1""}]",original/mean_with_eos,0.17093276977539062,0.002685546875,positive,False
EPL-3169:position-C1,3169,two_example_position_effect,"[{""coefficient"":1,""condition"":""P1-C1""},{""coefficient"":-1,""condition"":""P0-C1""}]",ab_forward/answer_sum,3.3137893676757812,0.002685546875,positive,False
EPL-3169:position-C1,3169,two_example_position_effect,"[{""coefficient"":1,""condition"":""P1-C1""},{""coefficient"":-1,""condition"":""P0-C1""}]",ab_forward/answer_mean,1.6568946838378906,0.002685546875,positive,False
EPL-3169:position-C1,3169,two_example_position_effect,"[{""coefficient"":1,""condition"":""P1-C1""},{""coefficient"":-1,""condition"":""P0-C1""}]",ab_forward/total_with_eos,3.3137893676757812,0.002685546875,positive,False
EPL-3169:position-C1,3169,two_example_position_effect,"[{""coefficient"":1,""condition"":""P1-C1""},{""coefficient"":-1,""condition"":""P0-C1""}]",ab_forward/mean_with_eos,1.104596455891927,0.002685546875,positive,False
EPL-3169:position-C1,3169,two_example_position_effect,"[{""coefficient"":1,""condition"":""P1-C1""},{""coefficient"":-1,""condition"":""P0-C1""}]",ab_reverse/answer_sum,0.3514671325683594,0.002685546875,positive,False
EPL-3169:position-C1,3169,two_example_position_effect,"[{""coefficient"":1,""condition"":""P1-C1""},{""coefficient"":-1,""condition"":""P0-C1""}]",ab_reverse/answer_mean,0.1757335662841797,0.002685546875,positive,False
EPL-3169:position-C1,3169,two_example_position_effect,"[{""coefficient"":1,""condition"":""P1-C1""},{""coefficient"":-1,""condition"":""P0-C1""}]",ab_reverse/total_with_eos,0.3514671325683594,0.002685546875,positive,False
EPL-3169:position-C1,3169,two_example_position_effect,"[{""coefficient"":1,""condition"":""P1-C1""},{""coefficient"":-1,""condition"":""P0-C1""}]",ab_reverse/mean_with_eos,0.11715571085611964,0.002685546875,positive,False
EPL-3169:position-C1,3169,two_example_position_effect,"[{""coefficient"":1,""condition"":""P1-C1""},{""coefficient"":-1,""condition"":""P0-C1""}]",ncc,0.30170181186492107,0.00537109375,positive,False
EPL-3169:position-C1,3169,two_example_position_effect,"[{""coefficient"":1,""condition"":""P1-C1""},{""coefficient"":-1,""condition"":""P0-C1""}]",background,-0.08295740675424401,0.002685546875,negative,False
EPL-3169:position-C1,3169,two_example_position_effect,"[{""coefficient"":1,""condition"":""P1-C1""},{""coefficient"":-1,""condition"":""P0-C1""}]",ab_symmetric_sum,1.8326282501220703,0.002685546875,positive,False
EPL-3169:position-C1,3169,two_example_position_effect,"[{""coefficient"":1,""condition"":""P1-C1""},{""coefficient"":-1,""condition"":""P0-C1""}]",ab_mapping_gap_sum,2.962322235107422,0.00537109375,positive,False
EPL-3169:background-C1,3169,partner_rewrite_bridge,"[{""coefficient"":1,""condition"":""P0-C1""},{""coefficient"":-1,""condition"":""R-C1""}]",original/answer_sum,-0.5106391906738281,0.002685546875,negative,False
EPL-3169:background-C1,3169,partner_rewrite_bridge,"[{""coefficient"":1,""condition"":""P0-C1""},{""coefficient"":-1,""condition"":""R-C1""}]",original/answer_mean,-0.1333635965983073,0.002685546875,negative,False
