schema_version,stratum,n,task,effect,mean,median,q25,q75,positive_fraction,negative_fraction,zero_fraction,missing_reason
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,196,group,I_S_D,3.43408744189204,3.8327512741088867,-2.540127754211426,9.57599687576294,0.6683673469387755,0.32653061224489793,0.00510204081632653,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_non_hate,224,hate,E_remove_with_D,-0.10253705297197614,-0.07549190521240234,-1.0987987518310547,0.7210054397583008,0.45089285714285715,0.5401785714285714,0.008928571428571428,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_non_hate,224,hate,E_remove_without_D,0.07279216391699654,0.01200103759765625,-0.9412393569946289,1.0099048614501953,0.5044642857142857,0.48660714285714285,0.008928571428571428,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_non_hate,224,hate,E_S_given_D,2.908252920423235,2.619990348815918,0.7984457015991211,4.333470344543457,0.8258928571428571,0.16517857142857142,0.008928571428571428,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_non_hate,224,hate,I_S_D,-1.1471808893339974,-1.13433837890625,-3.8526525497436523,1.3153796195983887,0.36160714285714285,0.6294642857142857,0.008928571428571428,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_non_hate,224,hate,E_remove_with_D_hate_logodds,0.10253705297197614,0.07549190521240234,-0.7210054397583008,1.0987987518310547,0.5401785714285714,0.45089285714285715,0.008928571428571428,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_non_hate,224,hate,E_remove_without_D_hate_logodds,-0.07279216391699654,-0.01200103759765625,-1.0099048614501953,0.9412393569946289,0.48660714285714285,0.5044642857142857,0.008928571428571428,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_non_hate,224,hate,E_S_given_D_hate_logodds,-2.908252920423235,-2.619990348815918,-4.333470344543457,-0.7984457015991211,0.16517857142857142,0.8258928571428571,0.008928571428571428,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_non_hate,224,hate,I_S_D_hate_logodds,1.1471808893339974,1.13433837890625,-1.3153796195983887,3.8526525497436523,0.6294642857142857,0.36160714285714285,0.008928571428571428,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_non_hate,224,group,E_remove_with_D,1.7291863134929113,1.5934982299804688,0.00739288330078125,3.1485042572021484,0.75,0.24107142857142858,0.008928571428571428,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_non_hate,224,group,E_remove_without_D,1.3393502490861076,0.8851194381713867,-0.37240028381347656,3.1413259506225586,0.6830357142857143,0.3080357142857143,0.008928571428571428,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_non_hate,224,group,E_S_given_D,3.1821362801960538,2.4551830291748047,-0.4707036018371582,6.376592636108398,0.7008928571428571,0.29017857142857145,0.008928571428571428,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_non_hate,224,group,I_S_D,-1.840749272278377,-2.148505210876465,-6.318775177001953,2.844635486602783,0.3392857142857143,0.6517857142857143,0.008928571428571428,null
