schema_version,query_id,task,lex_hit,E_remove_with_D,E_remove_with_D_hate_logodds,E_remove_without_D,E_remove_without_D_hate_logodds,E_S_given_D,E_S_given_D_hate_logodds,I_S_D,I_S_D_hate_logodds
general-model-nolabel-paired-cases/v1,1827,group,False,0.5623054504394531,,-1.1024703979492188,,4.5084228515625,,18.95020294189453,
general-model-nolabel-paired-cases/v1,1861,hate,True,0.1505908966064453,0.1505908966064453,-1.4888668060302734,-1.4888668060302734,-0.1265277862548828,-0.1265277862548828,-0.6115474700927734,-0.6115474700927734
general-model-nolabel-paired-cases/v1,1861,group,True,-3.3543128967285156,,-1.7625236511230469,,-1.4765586853027344,,0.2304668426513672,
general-model-nolabel-paired-cases/v1,1886,hate,False,0.2867584228515625,0.2867584228515625,-1.089935302734375,-1.089935302734375,-2.3388023376464844,-2.3388023376464844,-0.17311477661132812,-0.17311477661132812
general-model-nolabel-paired-cases/v1,1886,group,False,-1.8205432891845703,,0.5123138427734375,,-2.6273841857910156,,3.148500442504883,
general-model-nolabel-paired-cases/v1,1887,hate,True,3.0824451446533203,3.0824451446533203,-1.7101593017578125,-1.7101593017578125,-3.4367446899414062,-3.4367446899414062,-8.111095428466797,-8.111095428466797
general-model-nolabel-paired-cases/v1,1887,group,True,3.8730316162109375,,-26.01122283935547,,6.644451141357422,,13.689994812011719,
general-model-nolabel-paired-cases/v1,1889,hate,False,0.8704452514648438,-0.8704452514648438,0.00649261474609375,-0.00649261474609375,2.629627227783203,-2.629627227783203,-2.8067359924316406,2.8067359924316406
general-model-nolabel-paired-cases/v1,1889,group,False,0.07296371459960938,,2.1111831665039062,,2.4824600219726562,,-12.794870376586914,
general-model-nolabel-paired-cases/v1,1900,hate,True,0.2432861328125,0.2432861328125,1.27740478515625,1.27740478515625,1.1590652465820312,1.1590652465820312,-2.9302711486816406,-2.9302711486816406
general-model-nolabel-paired-cases/v1,1900,group,True,0.36524391174316406,,-0.20671844482421875,,5.104274749755859,,4.181770324707031,
general-model-nolabel-paired-cases/v1,1910,hate,False,-1.4140167236328125,-1.4140167236328125,-4.349224090576172,-4.349224090576172,-4.632427215576172,-4.632427215576172,6.406848907470703,6.406848907470703
general-model-nolabel-paired-cases/v1,1910,group,False,-5.67303466796875,,3.823619842529297,,-1.4603652954101562,,-2.697711944580078,
general-model-nolabel-paired-cases/v1,1928,hate,False,0.5151863098144531,0.5151863098144531,-2.618854522705078,-2.618854522705078,0.4981040954589844,0.4981040954589844,0.6873703002929688,0.6873703002929688
general-model-nolabel-paired-cases/v1,1928,group,False,1.1386680603027344,,-3.180084228515625,,-1.7890701293945312,,-9.759010314941406,
general-model-nolabel-paired-cases/v1,1979,hate,True,-0.33798980712890625,-0.33798980712890625,-0.4638557434082031,-0.4638557434082031,-4.608821868896484,-4.608821868896484,-14.373947143554688,-14.373947143554688
general-model-nolabel-paired-cases/v1,1979,group,True,6.152950286865234,,3.138408660888672,,-6.078540802001953,,-9.030632019042969,
general-model-nolabel-paired-cases/v1,1995,hate,False,-1.2212066650390625,1.2212066650390625,-0.7504291534423828,0.7504291534423828,1.414581298828125,-1.414581298828125,-3.8780670166015625,3.8780670166015625
general-model-nolabel-paired-cases/v1,1995,group,False,0.43654632568359375,,0.0526275634765625,,2.4556503295898438,,-4.961301803588867,
general-model-nolabel-paired-cases/v1,2011,hate,False,1.2462291717529297,1.2462291717529297,-0.11010360717773438,-0.11010360717773438,3.5467472076416016,3.5467472076416016,6.397287368774414,6.397287368774414
general-model-nolabel-paired-cases/v1,2011,group,False,-1.7353019714355469,,16.54465103149414,,-3.2242279052734375,,-6.969318389892578,
general-model-nolabel-paired-cases/v1,2022,hate,True,-0.3258514404296875,-0.3258514404296875,0.18604278564453125,0.18604278564453125,-1.7056655883789062,-1.7056655883789062,-8.953418731689453,-8.953418731689453
general-model-nolabel-paired-cases/v1,2022,group,True,0.31324005126953125,,-1.3503532409667969,,2.3641204833984375,,-38.811092376708984,
general-model-nolabel-paired-cases/v1,2037,hate,False,0.061614990234375,-0.061614990234375,-0.6653671264648438,0.6653671264648438,3.50567626953125,-3.50567626953125,-0.3743133544921875,0.3743133544921875
general-model-nolabel-paired-cases/v1,2037,group,False,2.0330810546875,,2.2072372436523438,,-3.6618194580078125,,-8.342498779296875,
general-model-nolabel-paired-cases/v1,2060,hate,False,1.0533065795898438,-1.0533065795898438,-3.159656524658203,3.159656524658203,4.416759490966797,-4.416759490966797,0.9302902221679688,-0.9302902221679688
general-model-nolabel-paired-cases/v1,2060,group,False,4.159397125244141,,1.8649215698242188,,8.035755157470703,,-11.327102661132812,
general-model-nolabel-paired-cases/v1,2064,hate,False,-1.2920417785644531,1.2920417785644531,1.9449920654296875,-1.9449920654296875,1.612701416015625,-1.612701416015625,-1.6308746337890625,1.6308746337890625
general-model-nolabel-paired-cases/v1,2064,group,False,-1.0616989135742188,,3.6732254028320312,,1.070892333984375,,-8.409160614013672,
general-model-nolabel-paired-cases/v1,2069,hate,False,2.0760765075683594,-2.0760765075683594,1.7803230285644531,-1.7803230285644531,3.326129913330078,-3.326129913330078,-4.580696105957031,4.580696105957031
general-model-nolabel-paired-cases/v1,2069,group,False,2.711872100830078,,2.813692092895508,,4.543148040771484,,-6.994029998779297,
general-model-nolabel-paired-cases/v1,2079,hate,False,-0.5119438171386719,0.5119438171386719,1.44036865234375,-1.44036865234375,1.8891258239746094,-1.8891258239746094,-4.640510559082031,4.640510559082031
general-model-nolabel-paired-cases/v1,2079,group,False,-0.9939346313476562,,0.9093093872070312,,7.397571563720703,,-3.841428756713867,
general-model-nolabel-paired-cases/v1,2108,hate,True,-0.21458816528320312,-0.21458816528320312,-0.8032493591308594,-0.8032493591308594,-6.890506744384766,-6.890506744384766,-5.699535369873047,-5.699535369873047
general-model-nolabel-paired-cases/v1,2108,group,True,8.678516387939453,,5.005947113037109,,-7.2408294677734375,,-19.838178634643555,
general-model-nolabel-paired-cases/v1,2142,hate,False,-1.38177490234375,1.38177490234375,-1.1088333129882812,1.1088333129882812,2.9591712951660156,-2.9591712951660156,-1.3191242218017578,1.3191242218017578
general-model-nolabel-paired-cases/v1,2142,group,False,2.584819793701172,,0.050968170166015625,,0.6101837158203125,,-1.8709793090820312,
general-model-nolabel-paired-cases/v1,2156,hate,False,-1.6342239379882812,1.6342239379882812,-0.9752693176269531,0.9752693176269531,2.6807785034179688,-2.6807785034179688,-3.350900650024414,3.350900650024414
general-model-nolabel-paired-cases/v1,2156,group,False,-2.04486083984375,,-1.1895999908447266,,9.21560287475586,,-4.277168273925781,
general-model-nolabel-paired-cases/v1,2157,hate,False,-1.2003593444824219,1.2003593444824219,0.46607208251953125,-0.46607208251953125,3.7904319763183594,-3.7904319763183594,-2.8854026794433594,2.8854026794433594
general-model-nolabel-paired-cases/v1,2157,group,False,7.830379486083984,,1.5366058349609375,,14.035041809082031,,10.289432525634766,
general-model-nolabel-paired-cases/v1,2158,hate,False,1.4964599609375,-1.4964599609375,1.8373146057128906,-1.8373146057128906,1.95013427734375,-1.95013427734375,0.7719841003417969,-0.7719841003417969
general-model-nolabel-paired-cases/v1,2158,group,False,2.30938720703125,,3.8811283111572266,,0.08919715881347656,,-3.8892288208007812,
general-model-nolabel-paired-cases/v1,2179,hate,False,1.4297103881835938,1.4297103881835938,-1.0041923522949219,-1.0041923522949219,-1.6178245544433594,-1.6178245544433594,1.5481910705566406,1.5481910705566406
general-model-nolabel-paired-cases/v1,2179,group,False,-2.5143356323242188,,-7.252960205078125,,-2.4576759338378906,,7.1562042236328125,
general-model-nolabel-paired-cases/v1,2181,hate,True,0.7480850219726562,0.7480850219726562,-0.20585250854492188,-0.20585250854492188,-0.10688591003417969,-0.10688591003417969,-5.273340225219727,-5.273340225219727
general-model-nolabel-paired-cases/v1,2181,group,True,-0.8192272186279297,,-1.7541160583496094,,1.8074932098388672,,-3.9751148223876953,
general-model-nolabel-paired-cases/v1,2236,hate,False,-0.6611576080322266,-0.6611576080322266,3.1226272583007812,3.1226272583007812,1.236001968383789,1.236001968383789,-6.472883224487305,-6.472883224487305
general-model-nolabel-paired-cases/v1,2236,group,False,9.600765228271484,,7.8082122802734375,,-2.377513885498047,,-19.091876983642578,
general-model-nolabel-paired-cases/v1,2261,hate,False,1.0327262878417969,1.0327262878417969,-0.0758819580078125,-0.0758819580078125,-1.0591964721679688,-1.0591964721679688,-1.349151611328125,-1.349151611328125
general-model-nolabel-paired-cases/v1,2261,group,False,4.795072555541992,,-1.1330757141113281,,-4.171667098999023,,-13.00074577331543,
general-model-nolabel-paired-cases/v1,2267,hate,False,-0.4603538513183594,0.4603538513183594,-1.0145759582519531,1.0145759582519531,0.42636871337890625,-0.42636871337890625,-4.550693511962891,4.550693511962891
general-model-nolabel-paired-cases/v1,2267,group,False,0.5428256988525391,,0.6283035278320312,,2.410085678100586,,0.7173213958740234,
general-model-nolabel-paired-cases/v1,2277,hate,False,0.8049049377441406,0.8049049377441406,-0.4274749755859375,-0.4274749755859375,-2.042448043823242,-2.042448043823242,6.963537216186523,6.963537216186523
general-model-nolabel-paired-cases/v1,2277,group,False,-3.006561279296875,,0.4316253662109375,,-3.7882080078125,,1.272470474243164,
general-model-nolabel-paired-cases/v1,2281,hate,True,1.7997550964355469,1.7997550964355469,-0.6183300018310547,-0.6183300018310547,1.715780258178711,1.715780258178711,2.325571060180664,2.325571060180664
general-model-nolabel-paired-cases/v1,2281,group,True,2.9906883239746094,,-2.5714340209960938,,-10.825679779052734,,1.9106941223144531,
general-model-nolabel-paired-cases/v1,2283,hate,True,0.9499549865722656,0.9499549865722656,-0.8606796264648438,-0.8606796264648438,-1.6839637756347656,-1.6839637756347656,-3.3071022033691406,-3.3071022033691406
general-model-nolabel-paired-cases/v1,2283,group,True,0.7067642211914062,,-12.56290054321289,,-6.495506286621094,,5.229013442993164,
general-model-nolabel-paired-cases/v1,2286,hate,False,-1.4917068481445312,1.4917068481445312,-0.2930164337158203,0.2930164337158203,7.783805847167969,-7.783805847167969,5.21003532409668,-5.21003532409668
general-model-nolabel-paired-cases/v1,2286,group,False,3.0883541107177734,,3.952726364135742,,-0.08738327026367188,,-3.924701690673828,
general-model-nolabel-paired-cases/v1,2288,hate,False,0.7128257751464844,-0.7128257751464844,-1.4185028076171875,1.4185028076171875,8.34378433227539,-8.34378433227539,1.8137855529785156,-1.8137855529785156
general-model-nolabel-paired-cases/v1,2288,group,False,-0.0933380126953125,,0.06582069396972656,,-2.532543182373047,,-15.893003463745117,
general-model-nolabel-paired-cases/v1,2293,hate,False,-0.015125274658203125,0.015125274658203125,-1.0966529846191406,1.0966529846191406,5.69866943359375,-5.69866943359375,-3.349102020263672,3.349102020263672
general-model-nolabel-paired-cases/v1,2293,group,False,7.185861587524414,,5.81257438659668,,2.515178680419922,,-23.585935592651367,
general-model-nolabel-paired-cases/v1,2297,hate,False,1.0784225463867188,1.0784225463867188,-0.3519477844238281,-0.3519477844238281,1.0453624725341797,1.0453624725341797,3.4536800384521484,3.4536800384521484
general-model-nolabel-paired-cases/v1,2297,group,False,1.6826248168945312,,1.7247962951660156,,9.747039794921875,,18.31640625,
general-model-nolabel-paired-cases/v1,2300,hate,False,-2.6340484619140625,2.6340484619140625,-2.048187255859375,2.048187255859375,6.920490264892578,-6.920490264892578,2.106098175048828,-2.106098175048828
general-model-nolabel-paired-cases/v1,2300,group,False,4.6139068603515625,,0.6443290710449219,,11.465190887451172,,8.628860473632812,
general-model-nolabel-paired-cases/v1,2312,hate,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
general-model-nolabel-paired-cases/v1,2312,group,False,0.0,,0.0,,0.0,,0.0,
general-model-nolabel-paired-cases/v1,2340,hate,False,-0.5083999633789062,0.5083999633789062,0.041614532470703125,-0.041614532470703125,-0.11111068725585938,0.11111068725585938,-4.762012481689453,4.762012481689453
general-model-nolabel-paired-cases/v1,2340,group,False,0.2703361511230469,,-1.9056758880615234,,-1.3677978515625,,-7.4517822265625,
general-model-nolabel-paired-cases/v1,2354,hate,False,1.4653739929199219,1.4653739929199219,1.2488288879394531,1.2488288879394531,-1.7768020629882812,-1.7768020629882812,3.2795867919921875,3.2795867919921875
general-model-nolabel-paired-cases/v1,2354,group,False,-3.1835784912109375,,-3.2456893920898438,,-1.205535888671875,,0.06214141845703125,
general-model-nolabel-paired-cases/v1,2359,hate,False,0.5547161102294922,0.5547161102294922,1.5325508117675781,1.5325508117675781,-1.3198471069335938,-1.3198471069335938,-2.25909423828125,-2.25909423828125
general-model-nolabel-paired-cases/v1,2359,group,False,-0.9148788452148438,,-19.750152587890625,,-2.7748184204101562,,23.489349365234375,
general-model-nolabel-paired-cases/v1,2371,hate,False,0.2287139892578125,0.2287139892578125,0.9447746276855469,0.9447746276855469,-0.14662551879882812,-0.14662551879882812,0.10382843017578125,0.10382843017578125
general-model-nolabel-paired-cases/v1,2371,group,False,2.169891357421875,,-23.501203536987305,,-7.650474548339844,,-2.450664520263672,
general-model-nolabel-paired-cases/v1,2383,hate,False,-0.219573974609375,0.219573974609375,1.184814453125,-1.184814453125,-3.1144371032714844,3.1144371032714844,-10.650703430175781,10.650703430175781
general-model-nolabel-paired-cases/v1,2383,group,False,1.1913070678710938,,2.7944412231445312,,9.059465408325195,,-2.5520801544189453,
general-model-nolabel-paired-cases/v1,2385,hate,False,2.6611785888671875,-2.6611785888671875,0.6011486053466797,-0.6011486053466797,4.5332794189453125,-4.5332794189453125,1.785043716430664,-1.785043716430664
general-model-nolabel-paired-cases/v1,2385,group,False,2.4589881896972656,,3.2234725952148438,,0.5527992248535156,,-3.714262008666992,
general-model-nolabel-paired-cases/v1,2440,hate,True,0.9027881622314453,0.9027881622314453,0.3720588684082031,0.3720588684082031,-0.8048076629638672,-0.8048076629638672,0.5255317687988281,0.5255317687988281
general-model-nolabel-paired-cases/v1,2440,group,True,7.260463714599609,,6.115257263183594,,-20.35965347290039,,4.133174896240234,
general-model-nolabel-paired-cases/v1,2447,hate,False,-1.0184555053710938,1.0184555053710938,-0.5368671417236328,0.5368671417236328,-3.629688262939453,3.629688262939453,-7.381063461303711,7.381063461303711
general-model-nolabel-paired-cases/v1,2447,group,False,-2.068012237548828,,6.493133544921875,,0.07680892944335938,,-12.059192657470703,
general-model-nolabel-paired-cases/v1,2469,hate,False,0.3353233337402344,-0.3353233337402344,-1.4211483001708984,1.4211483001708984,8.865970611572266,-8.865970611572266,4.664638519287109,-4.664638519287109
general-model-nolabel-paired-cases/v1,2469,group,False,1.0114021301269531,,-4.077869415283203,,15.5145263671875,,5.328327178955078,
general-model-nolabel-paired-cases/v1,2495,hate,True,-0.5417232513427734,0.5417232513427734,0.7584953308105469,-0.7584953308105469,-4.590789794921875,4.590789794921875,-0.9469718933105469,0.9469718933105469
general-model-nolabel-paired-cases/v1,2495,group,True,0.05323028564453125,,0.7103729248046875,,0.9531707763671875,,4.145606994628906,
general-model-nolabel-paired-cases/v1,2502,hate,True,-0.004329681396484375,-0.004329681396484375,-0.18916893005371094,-0.18916893005371094,-0.9478988647460938,-0.9478988647460938,-3.817119598388672,-3.817119598388672
general-model-nolabel-paired-cases/v1,2502,group,True,-3.8696365356445312,,-1.495208740234375,,0.3925342559814453,,-19.20804786682129,
general-model-nolabel-paired-cases/v1,2506,hate,False,1.4761276245117188,-1.4761276245117188,-0.4292144775390625,0.4292144775390625,-0.9988136291503906,0.9988136291503906,-5.784091949462891,5.784091949462891
general-model-nolabel-paired-cases/v1,2506,group,False,0.14284706115722656,,-0.30735015869140625,,-4.299211502075195,,-18.67017936706543,
general-model-nolabel-paired-cases/v1,2511,hate,False,1.3006477355957031,-1.3006477355957031,-3.065776824951172,3.065776824951172,6.3313751220703125,-6.3313751220703125,4.4847259521484375,-4.4847259521484375
general-model-nolabel-paired-cases/v1,2511,group,False,1.2668533325195312,,-0.7214431762695312,,13.974735260009766,,-5.088764190673828,
general-model-nolabel-paired-cases/v1,2519,hate,False,0.3029518127441406,0.3029518127441406,1.8527793884277344,1.8527793884277344,-1.1761035919189453,-1.1761035919189453,8.304338455200195,8.304338455200195
general-model-nolabel-paired-cases/v1,2519,group,False,0.8974628448486328,,-2.7356224060058594,,-7.017295837402344,,2.0375137329101562,
general-model-nolabel-paired-cases/v1,2548,hate,True,0.8171100616455078,0.8171100616455078,1.9906196594238281,1.9906196594238281,1.606027603149414,1.606027603149414,0.4309368133544922,0.4309368133544922
general-model-nolabel-paired-cases/v1,2548,group,True,6.94036865234375,,-4.81695556640625,,-4.5067901611328125,,5.719139099121094,
general-model-nolabel-paired-cases/v1,2555,hate,True,0.42679405212402344,0.42679405212402344,0.08725738525390625,0.08725738525390625,-4.061368942260742,-4.061368942260742,-4.302152633666992,-4.302152633666992
general-model-nolabel-paired-cases/v1,2555,group,True,6.041996002197266,,9.70890998840332,,4.505970001220703,,10.267463684082031,
general-model-nolabel-paired-cases/v1,2575,hate,False,2.1253795623779297,2.1253795623779297,1.5958366394042969,1.5958366394042969,-0.27580833435058594,-0.27580833435058594,0.1724567413330078,0.1724567413330078
general-model-nolabel-paired-cases/v1,2575,group,False,2.880535125732422,,-2.922739028930664,,-0.8510818481445312,,-2.558361053466797,
general-model-nolabel-paired-cases/v1,2582,hate,False,0.10521316528320312,0.10521316528320312,0.9022560119628906,0.9022560119628906,0.3803138732910156,0.3803138732910156,0.6583976745605469,0.6583976745605469
general-model-nolabel-paired-cases/v1,2582,group,False,-1.7951583862304688,,-7.059825897216797,,-6.583686828613281,,0.7817878723144531,
general-model-nolabel-paired-cases/v1,2640,hate,False,0.6147193908691406,-0.6147193908691406,1.3405513763427734,-1.3405513763427734,12.097145080566406,-12.097145080566406,6.577373504638672,-6.577373504638672
general-model-nolabel-paired-cases/v1,2640,group,False,7.399883270263672,,0.2677803039550781,,8.143817901611328,,8.399702072143555,
general-model-nolabel-paired-cases/v1,2663,hate,False,-0.8499221801757812,-0.8499221801757812,-1.4860248565673828,-1.4860248565673828,-1.3848876953125,-1.3848876953125,-0.49642372131347656,-0.49642372131347656
general-model-nolabel-paired-cases/v1,2663,group,False,-33.0794563293457,,-49.649139404296875,,-21.898239135742188,,9.561771392822266,
general-model-nolabel-paired-cases/v1,2670,hate,False,-1.4168701171875,-1.4168701171875,-1.033773422241211,-1.033773422241211,-2.1126708984375,-2.1126708984375,6.737737655639648,6.737737655639648
general-model-nolabel-paired-cases/v1,2670,group,False,-4.611339569091797,,-0.6694393157958984,,-12.609615325927734,,4.352777481079102,
general-model-nolabel-paired-cases/v1,2680,hate,False,0.0104827880859375,-0.0104827880859375,-1.7834892272949219,1.7834892272949219,-1.2858200073242188,1.2858200073242188,-7.0649566650390625,7.0649566650390625
general-model-nolabel-paired-cases/v1,2680,group,False,-1.8543243408203125,,-1.6703033447265625,,2.9832077026367188,,-8.332204818725586,
general-model-nolabel-paired-cases/v1,2702,hate,False,-0.3848152160644531,0.3848152160644531,-0.9521389007568359,0.9521389007568359,3.8398361206054688,-3.8398361206054688,-3.717060089111328,3.717060089111328
general-model-nolabel-paired-cases/v1,2702,group,False,-4.258537292480469,,0.13648605346679688,,19.586132049560547,,6.1492919921875,
general-model-nolabel-paired-cases/v1,2716,hate,False,1.9964027404785156,1.9964027404785156,0.6986656188964844,0.6986656188964844,-2.1901168823242188,-2.1901168823242188,1.549835205078125,1.549835205078125
general-model-nolabel-paired-cases/v1,2716,group,False,-10.95175552368164,,0.9359054565429688,,-1.8239021301269531,,-4.969306945800781,
general-model-nolabel-paired-cases/v1,2729,hate,False,-0.5762367248535156,0.5762367248535156,-2.024812698364258,2.024812698364258,7.854427337646484,-7.854427337646484,5.420112609863281,-5.420112609863281
general-model-nolabel-paired-cases/v1,2729,group,False,0.37097930908203125,,0.49692535400390625,,2.5395450592041016,,-3.002870559692383,
general-model-nolabel-paired-cases/v1,2752,hate,False,-0.3071708679199219,-0.3071708679199219,-3.1663970947265625,-3.1663970947265625,-7.020698547363281,-7.020698547363281,-4.017398834228516,-4.017398834228516
general-model-nolabel-paired-cases/v1,2752,group,False,-3.9891815185546875,,-0.7327613830566406,,-7.261066436767578,,-12.475837707519531,
general-model-nolabel-paired-cases/v1,2790,hate,False,1.0868148803710938,1.0868148803710938,2.7745590209960938,2.7745590209960938,-1.6519813537597656,-1.6519813537597656,1.0205116271972656,1.0205116271972656
general-model-nolabel-paired-cases/v1,2790,group,False,-5.584707260131836,,-3.968852996826172,,-1.0601234436035156,,-0.01416015625,
general-model-nolabel-paired-cases/v1,2793,hate,False,-0.3571357727050781,-0.3571357727050781,-6.147880554199219,-6.147880554199219,-1.7727127075195312,-1.7727127075195312,4.455949783325195,4.455949783325195
general-model-nolabel-paired-cases/v1,2793,group,False,1.2784500122070312,,1.4543952941894531,,-5.938621520996094,,15.013534545898438,
general-model-nolabel-paired-cases/v1,2802,hate,True,2.758577346801758,2.758577346801758,0.3030204772949219,0.3030204772949219,-1.3299503326416016,-1.3299503326416016,-1.7249813079833984,-1.7249813079833984
general-model-nolabel-paired-cases/v1,2802,group,True,-0.8315715789794922,,-17.308942794799805,,22.833763122558594,,10.819259643554688,
general-model-nolabel-paired-cases/v1,2804,hate,True,1.9489326477050781,1.9489326477050781,5.972871780395508,5.972871780395508,-1.7393951416015625,-1.7393951416015625,-4.139060974121094,-4.139060974121094
general-model-nolabel-paired-cases/v1,2804,group,True,-2.047161102294922,,-11.800186157226562,,-5.59623908996582,,-16.266143798828125,
general-model-nolabel-paired-cases/v1,2807,hate,False,0.8356513977050781,0.8356513977050781,0.7306938171386719,0.7306938171386719,-2.4970626831054688,-2.4970626831054688,0.07105255126953125,0.07105255126953125
general-model-nolabel-paired-cases/v1,2807,group,False,3.0844192504882812,,1.918060302734375,,2.7062530517578125,,4.4005584716796875,
general-model-nolabel-paired-cases/v1,2808,hate,True,-0.18070220947265625,-0.18070220947265625,0.2716484069824219,0.2716484069824219,0.8776626586914062,0.8776626586914062,-2.8886985778808594,-2.8886985778808594
general-model-nolabel-paired-cases/v1,2808,group,True,1.382608413696289,,-25.722427368164062,,18.104331970214844,,38.558998107910156,
general-model-nolabel-paired-cases/v1,2828,hate,False,-0.9610366821289062,0.9610366821289062,1.1888389587402344,-1.1888389587402344,0.08666229248046875,-0.08666229248046875,-6.9638824462890625,6.9638824462890625
general-model-nolabel-paired-cases/v1,2828,group,False,1.1322708129882812,,2.9331302642822266,,-0.5687065124511719,,-21.80927848815918,
general-model-nolabel-paired-cases/v1,2829,hate,True,0.8738059997558594,0.8738059997558594,-0.7354850769042969,-0.7354850769042969,-2.198986053466797,-2.198986053466797,-3.289257049560547,-3.289257049560547
general-model-nolabel-paired-cases/v1,2829,group,True,-3.2204437255859375,,-3.522409439086914,,-3.031686782836914,,-5.805273056030273,
general-model-nolabel-paired-cases/v1,2836,hate,False,0.19491195678710938,-0.19491195678710938,1.770416259765625,-1.770416259765625,0.9093742370605469,-0.9093742370605469,0.21242904663085938,-0.21242904663085938
general-model-nolabel-paired-cases/v1,2836,group,False,3.5589523315429688,,8.086559295654297,,7.0528564453125,,-6.311252593994141,
general-model-nolabel-paired-cases/v1,2866,hate,False,0.307342529296875,-0.307342529296875,0.1639232635498047,-0.1639232635498047,1.5562286376953125,-1.5562286376953125,-2.5927486419677734,2.5927486419677734
general-model-nolabel-paired-cases/v1,2866,group,False,2.1174354553222656,,2.127931594848633,,-1.7048759460449219,,1.1092205047607422,
general-model-nolabel-paired-cases/v1,2876,hate,True,0.3233795166015625,0.3233795166015625,0.016489028930664062,0.016489028930664062,-0.8980331420898438,-0.8980331420898438,-5.046482086181641,-5.046482086181641
general-model-nolabel-paired-cases/v1,2876,group,True,-0.08180427551269531,,0.33939552307128906,,13.903060913085938,,-6.497974395751953,
general-model-nolabel-paired-cases/v1,2879,hate,False,-1.1155471801757812,1.1155471801757812,1.5745735168457031,-1.5745735168457031,0.012439727783203125,-0.012439727783203125,0.23848724365234375,-0.23848724365234375
general-model-nolabel-paired-cases/v1,2879,group,False,0.7394218444824219,,-4.11444091796875,,-0.85321044921875,,1.6214523315429688,
general-model-nolabel-paired-cases/v1,2897,hate,True,0.7510948181152344,0.7510948181152344,1.3707408905029297,1.3707408905029297,-1.1517410278320312,-1.1517410278320312,-0.8825187683105469,-0.8825187683105469
general-model-nolabel-paired-cases/v1,2897,group,True,-0.5566387176513672,,-1.4807262420654297,,9.667407989501953,,8.390625,
general-model-nolabel-paired-cases/v1,2904,hate,False,-0.2179718017578125,-0.2179718017578125,0.6376457214355469,0.6376457214355469,-3.001567840576172,-3.001567840576172,1.9972076416015625,1.9972076416015625
general-model-nolabel-paired-cases/v1,2904,group,False,-4.235509872436523,,-7.449638366699219,,2.118253707885742,,9.003000259399414,
general-model-nolabel-paired-cases/v1,2973,hate,False,0.02031707763671875,0.02031707763671875,-2.2988929748535156,-2.2988929748535156,-2.481475830078125,-2.481475830078125,5.345615386962891,5.345615386962891
general-model-nolabel-paired-cases/v1,2973,group,False,-5.068168640136719,,-12.231132507324219,,-10.226167678833008,,4.458230972290039,
general-model-nolabel-paired-cases/v1,2978,hate,False,2.2106781005859375,-2.2106781005859375,0.7284259796142578,-0.7284259796142578,11.14730453491211,-11.14730453491211,4.478584289550781,-4.478584289550781
general-model-nolabel-paired-cases/v1,2978,group,False,2.6959228515625,,4.071012496948242,,13.332191467285156,,-6.977384567260742,
general-model-nolabel-paired-cases/v1,3014,hate,False,1.20843505859375,-1.20843505859375,-0.8946800231933594,0.8946800231933594,5.207695007324219,-5.207695007324219,-2.7593421936035156,2.7593421936035156
general-model-nolabel-paired-cases/v1,3014,group,False,1.2180976867675781,,0.9214115142822266,,5.037166595458984,,-8.673995971679688,
general-model-nolabel-paired-cases/v1,3029,hate,True,-1.6942253112792969,-1.6942253112792969,1.3522300720214844,1.3522300720214844,-2.4054336547851562,-2.4054336547851562,-2.8377723693847656,-2.8377723693847656
general-model-nolabel-paired-cases/v1,3029,group,True,-3.898242950439453,,2.5398330688476562,,13.031414031982422,,-7.153079986572266,
general-model-nolabel-paired-cases/v1,3047,hate,False,0.2448577880859375,0.2448577880859375,-3.3927459716796875,-3.3927459716796875,-1.008636474609375,-1.008636474609375,4.79595947265625,4.79595947265625
general-model-nolabel-paired-cases/v1,3047,group,False,-2.0559349060058594,,-4.778461456298828,,-6.22926139831543,,9.461967468261719,
general-model-nolabel-paired-cases/v1,3066,hate,True,1.0036163330078125,1.0036163330078125,-0.36901092529296875,-0.36901092529296875,-2.406848907470703,-2.406848907470703,0.21714401245117188,0.21714401245117188
general-model-nolabel-paired-cases/v1,3066,group,True,0.4564952850341797,,-2.352426528930664,,-1.1099052429199219,,-5.590751647949219,
general-model-nolabel-paired-cases/v1,3072,hate,False,-2.1513595581054688,2.1513595581054688,-1.7872333526611328,1.7872333526611328,0.040912628173828125,-0.040912628173828125,-0.5225105285644531,0.5225105285644531
general-model-nolabel-paired-cases/v1,3072,group,False,6.36176872253418,,-0.4927501678466797,,-0.09977149963378906,,-0.030305862426757812,
general-model-nolabel-paired-cases/v1,3078,hate,True,0.7332992553710938,0.7332992553710938,2.7552566528320312,2.7552566528320312,-1.3056755065917969,-1.3056755065917969,2.3507347106933594,2.3507347106933594
general-model-nolabel-paired-cases/v1,3078,group,True,-1.1330013275146484,,-1.8046646118164062,,4.355289459228516,,-4.124664306640625,
general-model-nolabel-paired-cases/v1,3089,hate,False,0.3056201934814453,0.3056201934814453,0.8825416564941406,0.8825416564941406,-3.0175914764404297,-3.0175914764404297,-1.9718570709228516,-1.9718570709228516
general-model-nolabel-paired-cases/v1,3089,group,False,-1.5682449340820312,,-2.468158721923828,,0.4935188293457031,,6.894073486328125,
