suite	context	method	method_label	query_id	family	reference	sign	baseline_score_id	method_offset	baseline_margin	method_margin	gain	baseline_margin_bound	method_margin_bound	gain_bound	gain_direction	baseline_status	method_status	transition	baseline_raw_correct	method_raw_correct
mixed	MPS	CAD05	CAD α=0.5	J06	J	无	1	jingba-demo-donor-v1/native/jmix-J06-MPS	0	28.926952362060546875	28.6598491668701171875	-0.2671031951904296875	0.000001	0.0000020	0.0000010	negative	correct	correct	kept_correct	True	True
mixed	MPS	N	有参考原生 N	J07	J	无	1	jingba-demo-donor-v1/native/jmix-J07-MPS	0	-6.28273010253906250	-6.28273010253906250	0E-17	0.000001	0.000001	0	exact_zero	wrong	wrong	still_wrong	False	False
mixed	MPS	no_reference	整体去参考	J07	J	无	1	jingba-demo-donor-v1/native/jmix-J07-MPS	0	-6.28273010253906250	-22.529621124267578125	-16.246891021728515625	0.000001	0.000001	0.000002	negative	wrong	wrong	still_wrong	False	False
mixed	MPS	U	无参考局部 U	J07	J	无	1	jingba-demo-donor-v1/native/jmix-J07-MPS	0	-6.28273010253906250	-1.4632110595703125	4.81951904296875000	0.000001	0.000001	0.000002	positive	wrong	wrong	still_wrong	False	False
mixed	MPS	P	无参考前置 P	J07	J	无	1	jingba-demo-donor-v1/native/jmix-J07-MPS	0	-6.28273010253906250	-6.26940155029296875	0.01332855224609375	0.000001	0.000001	0.000002	positive	wrong	wrong	still_wrong	False	False
mixed	MPS	plus7	固定 +7	J07	J	无	1	jingba-demo-donor-v1/native/jmix-J07-MPS	7	-6.28273010253906250	0.71726989746093750	7.00000000000000000	0.000001	0.000001	0	positive	wrong	correct	repair	False	True
mixed	MPS	CAD05	CAD α=0.5	J07	J	无	1	jingba-demo-donor-v1/native/jmix-J07-MPS	0	-6.28273010253906250	1.8407154083251953125	8.1234455108642578125	0.000001	0.0000020	0.0000010	positive	wrong	correct	repair	False	True
mixed	MPS	N	有参考原生 N	J08	J	无	1	jingba-demo-donor-v1/native/jmix-J08-MPS	0	1.677539825439453125	1.677539825439453125	0E-18	0.000001	0.000001	0	exact_zero	correct	correct	kept_correct	True	True
mixed	MPS	no_reference	整体去参考	J08	J	无	1	jingba-demo-donor-v1/native/jmix-J08-MPS	0	1.677539825439453125	-14.836433410644531250	-16.513973236083984375	0.000001	0.000001	0.000002	negative	correct	wrong	damage	True	False
mixed	MPS	U	无参考局部 U	J08	J	无	1	jingba-demo-donor-v1/native/jmix-J08-MPS	0	1.677539825439453125	3.621654510498046875	1.944114685058593750	0.000001	0.000001	0.000002	positive	correct	correct	kept_correct	True	True
mixed	MPS	P	无参考前置 P	J08	J	无	1	jingba-demo-donor-v1/native/jmix-J08-MPS	0	1.677539825439453125	1.909214019775390625	0.231674194335937500	0.000001	0.000001	0.000002	positive	correct	correct	kept_correct	True	True
mixed	MPS	plus7	固定 +7	J08	J	无	1	jingba-demo-donor-v1/native/jmix-J08-MPS	7	1.677539825439453125	8.677539825439453125	7.000000000000000000	0.000001	0.000001	0	positive	correct	correct	kept_correct	True	True
mixed	MPS	CAD05	CAD α=0.5	J08	J	无	1	jingba-demo-donor-v1/native/jmix-J08-MPS	0	1.677539825439453125	9.9345264434814453125	8.2569866180419921875	0.000001	0.0000020	0.0000010	positive	correct	correct	kept_correct	True	True
mixed	MPS	N	有参考原生 N	J09	J	有	-1	jingba-demo-donor-v1/native/jmix-J09-MPS	0	-20.323421478271484375	-20.323421478271484375	-0E-18	0.000001	0.000001	0	exact_zero	correct	correct	kept_correct	True	True
mixed	MPS	no_reference	整体去参考	J09	J	有	-1	jingba-demo-donor-v1/native/jmix-J09-MPS	0	-20.323421478271484375	-24.095851898193359375	3.772430419921875000	0.000001	0.000001	0.000002	positive	correct	correct	kept_correct	True	True
mixed	MPS	U	无参考局部 U	J09	J	有	-1	jingba-demo-donor-v1/native/jmix-J09-MPS	0	-20.323421478271484375	-20.05118560791015625	-0.272235870361328125	0.000001	0.000001	0.000002	negative	correct	correct	kept_correct	True	True
mixed	MPS	P	无参考前置 P	J09	J	有	-1	jingba-demo-donor-v1/native/jmix-J09-MPS	0	-20.323421478271484375	-20.353473663330078125	0.030052185058593750	0.000001	0.000001	0.000002	positive	correct	correct	kept_correct	True	True
mixed	MPS	plus7	固定 +7	J09	J	有	-1	jingba-demo-donor-v1/native/jmix-J09-MPS	7	-20.323421478271484375	-13.323421478271484375	-7.000000000000000000	0.000001	0.000001	0	negative	correct	correct	kept_correct	True	True
mixed	MPS	CAD05	CAD α=0.5	J09	J	有	-1	jingba-demo-donor-v1/native/jmix-J09-MPS	0	-20.323421478271484375	-18.4372062683105468750	-1.8862152099609375000	0.000001	0.0000020	0.0000010	negative	correct	correct	kept_correct	True	True
mixed	MPS	N	有参考原生 N	J10	J	有	-1	jingba-demo-donor-v1/native/jmix-J10-MPS	0	-19.7062988281250000	-19.7062988281250000	-0E-16	0.000001	0.000001	0	exact_zero	correct	correct	kept_correct	True	True
mixed	MPS	no_reference	整体去参考	J10	J	有	-1	jingba-demo-donor-v1/native/jmix-J10-MPS	0	-19.7062988281250000	-21.539829254150390625	1.833530426025390625	0.000001	0.000001	0.000002	positive	correct	correct	kept_correct	True	True
mixed	MPS	U	无参考局部 U	J10	J	有	-1	jingba-demo-donor-v1/native/jmix-J10-MPS	0	-19.7062988281250000	-19.09234619140625	-0.6139526367187500	0.000001	0.000001	0.000002	negative	correct	correct	kept_correct	True	True
mixed	MPS	P	无参考前置 P	J10	J	有	-1	jingba-demo-donor-v1/native/jmix-J10-MPS	0	-19.7062988281250000	-19.664081573486328125	-0.042217254638671875	0.000001	0.000001	0.000002	negative	correct	correct	kept_correct	True	True
mixed	MPS	plus7	固定 +7	J10	J	有	-1	jingba-demo-donor-v1/native/jmix-J10-MPS	7	-19.7062988281250000	-12.7062988281250000	-7.0000000000000000	0.000001	0.000001	0	negative	correct	correct	kept_correct	True	True
mixed	MPS	CAD05	CAD α=0.5	J10	J	有	-1	jingba-demo-donor-v1/native/jmix-J10-MPS	0	-19.7062988281250000	-18.7895336151123046875	-0.9167652130126953125	0.000001	0.0000020	0.0000010	negative	correct	correct	kept_correct	True	True
mixed	MSP	N	有参考原生 N	J05	J	无	1	jingba-demo-donor-v1/native/jmix-J05-MSP	0	27.3293247222900390625	27.3293247222900390625	0E-19	0.000001	0.000001	0	exact_zero	correct	correct	kept_correct	True	True
mixed	MSP	no_reference	整体去参考	J05	J	无	1	jingba-demo-donor-v1/native/jmix-J05-MSP	0	27.3293247222900390625	25.893070220947265625	-1.4362545013427734375	0.000001	0.000001	0.000002	negative	correct	correct	kept_correct	True	True
mixed	MSP	U	无参考局部 U	J05	J	无	1	jingba-demo-donor-v1/native/jmix-J05-MSP	0	27.3293247222900390625	28.1266689300537109375	0.7973442077636718750	0.000001	0.000001	0.000002	positive	correct	correct	kept_correct	True	True
mixed	MSP	P	无参考前置 P	J05	J	无	1	jingba-demo-donor-v1/native/jmix-J05-MSP	0	27.3293247222900390625	27.3875904083251953125	0.0582656860351562500	0.000001	0.000001	0.000002	positive	correct	correct	kept_correct	True	True
mixed	MSP	plus7	固定 +7	J05	J	无	1	jingba-demo-donor-v1/native/jmix-J05-MSP	7	27.3293247222900390625	34.3293247222900390625	7.0000000000000000000	0.000001	0.000001	0	positive	correct	correct	kept_correct	True	True
mixed	MSP	CAD05	CAD α=0.5	J05	J	无	1	jingba-demo-donor-v1/native/jmix-J05-MSP	0	27.3293247222900390625	28.04745197296142578125	0.71812725067138671875	0.000001	0.0000020	0.0000010	positive	correct	correct	kept_correct	True	True
mixed	MSP	N	有参考原生 N	J06	J	无	1	jingba-demo-donor-v1/native/jmix-J06-MSP	0	27.1232547760009765625	27.1232547760009765625	0E-19	0.000001	0.000001	0	exact_zero	correct	correct	kept_correct	True	True
mixed	MSP	no_reference	整体去参考	J06	J	无	1	jingba-demo-donor-v1/native/jmix-J06-MSP	0	27.1232547760009765625	29.46115875244140625	2.3379039764404296875	0.000001	0.000001	0.000002	positive	correct	correct	kept_correct	True	True
mixed	MSP	U	无参考局部 U	J06	J	无	1	jingba-demo-donor-v1/native/jmix-J06-MSP	0	27.1232547760009765625	27.5834674835205078125	0.4602127075195312500	0.000001	0.000001	0.000002	positive	correct	correct	kept_correct	True	True
mixed	MSP	P	无参考前置 P	J06	J	无	1	jingba-demo-donor-v1/native/jmix-J06-MSP	0	27.1232547760009765625	27.286891937255859375	0.1636371612548828125	0.000001	0.000001	0.000002	positive	correct	correct	kept_correct	True	True
mixed	MSP	plus7	固定 +7	J06	J	无	1	jingba-demo-donor-v1/native/jmix-J06-MSP	7	27.1232547760009765625	34.1232547760009765625	7.0000000000000000000	0.000001	0.000001	0	positive	correct	correct	kept_correct	True	True
mixed	MSP	CAD05	CAD α=0.5	J06	J	无	1	jingba-demo-donor-v1/native/jmix-J06-MSP	0	27.1232547760009765625	25.95430278778076171875	-1.16895198822021484375	0.000001	0.0000020	0.0000010	negative	correct	correct	kept_correct	True	True
mixed	MSP	N	有参考原生 N	J07	J	无	1	jingba-demo-donor-v1/native/jmix-J07-MSP	0	-5.496623992919921875	-5.496623992919921875	0E-18	0.000001	0.000001	0	exact_zero	wrong	wrong	still_wrong	False	False
mixed	MSP	no_reference	整体去参考	J07	J	无	1	jingba-demo-donor-v1/native/jmix-J07-MSP	0	-5.496623992919921875	-22.529621124267578125	-17.032997131347656250	0.000001	0.000001	0.000002	negative	wrong	wrong	still_wrong	False	False
mixed	MSP	U	无参考局部 U	J07	J	无	1	jingba-demo-donor-v1/native/jmix-J07-MSP	0	-5.496623992919921875	-1.54608154296875	3.950542449951171875	0.000001	0.000001	0.000002	positive	wrong	wrong	still_wrong	False	False
mixed	MSP	P	无参考前置 P	J07	J	无	1	jingba-demo-donor-v1/native/jmix-J07-MSP	0	-5.496623992919921875	-5.3708038330078125	0.125820159912109375	0.000001	0.000001	0.000002	positive	wrong	wrong	still_wrong	False	False
mixed	MSP	plus7	固定 +7	J07	J	无	1	jingba-demo-donor-v1/native/jmix-J07-MSP	7	-5.496623992919921875	1.503376007080078125	7.000000000000000000	0.000001	0.000001	0	positive	wrong	correct	repair	False	True
mixed	MSP	CAD05	CAD α=0.5	J07	J	无	1	jingba-demo-donor-v1/native/jmix-J07-MSP	0	-5.496623992919921875	3.0198745727539062500	8.5164985656738281250	0.000001	0.0000020	0.0000010	positive	wrong	correct	repair	False	True
mixed	MSP	N	有参考原生 N	J08	J	无	1	jingba-demo-donor-v1/native/jmix-J08-MSP	0	0.016208648681640625	0.016208648681640625	0E-18	0.000001	0.000001	0	exact_zero	correct	correct	kept_correct	True	True
mixed	MSP	no_reference	整体去参考	J08	J	无	1	jingba-demo-donor-v1/native/jmix-J08-MSP	0	0.016208648681640625	-14.836433410644531250	-14.852642059326171875	0.000001	0.000001	0.000002	negative	correct	wrong	damage	True	False
mixed	MSP	U	无参考局部 U	J08	J	无	1	jingba-demo-donor-v1/native/jmix-J08-MSP	0	0.016208648681640625	1.9282684326171875	1.912059783935546875	0.000001	0.000001	0.000002	positive	correct	correct	kept_correct	True	True
mixed	MSP	P	无参考前置 P	J08	J	无	1	jingba-demo-donor-v1/native/jmix-J08-MSP	0	0.016208648681640625	0.100391387939453125	0.084182739257812500	0.000001	0.000001	0.000002	positive	correct	correct	kept_correct	True	True
mixed	MSP	plus7	固定 +7	J08	J	无	1	jingba-demo-donor-v1/native/jmix-J08-MSP	7	0.016208648681640625	7.016208648681640625	7.000000000000000000	0.000001	0.000001	0	positive	correct	correct	kept_correct	True	True
mixed	MSP	CAD05	CAD α=0.5	J08	J	无	1	jingba-demo-donor-v1/native/jmix-J08-MSP	0	0.016208648681640625	7.4425296783447265625	7.4263210296630859375	0.000001	0.0000020	0.0000010	positive	correct	correct	kept_correct	True	True
mixed	MSP	N	有参考原生 N	J09	J	有	-1	jingba-demo-donor-v1/native/jmix-J09-MSP	0	-20.073253631591796875	-20.073253631591796875	-0E-18	0.000001	0.000001	0	exact_zero	correct	correct	kept_correct	True	True
mixed	MSP	no_reference	整体去参考	J09	J	有	-1	jingba-demo-donor-v1/native/jmix-J09-MSP	0	-20.073253631591796875	-24.095851898193359375	4.022598266601562500	0.000001	0.000001	0.000002	positive	correct	correct	kept_correct	True	True
mixed	MSP	U	无参考局部 U	J09	J	有	-1	jingba-demo-donor-v1/native/jmix-J09-MSP	0	-20.073253631591796875	-20.100566864013671875	0.027313232421875000	0.000001	0.000001	0.000002	positive	correct	correct	kept_correct	True	True
mixed	MSP	P	无参考前置 P	J09	J	有	-1	jingba-demo-donor-v1/native/jmix-J09-MSP	0	-20.073253631591796875	-20.1458740234375	0.072620391845703125	0.000001	0.000001	0.000002	positive	correct	correct	kept_correct	True	True
mixed	MSP	plus7	固定 +7	J09	J	有	-1	jingba-demo-donor-v1/native/jmix-J09-MSP	7	-20.073253631591796875	-13.073253631591796875	-7.000000000000000000	0.000001	0.000001	0	negative	correct	correct	kept_correct	True	True
mixed	MSP	CAD05	CAD α=0.5	J09	J	有	-1	jingba-demo-donor-v1/native/jmix-J09-MSP	0	-20.073253631591796875	-18.0619544982910156250	-2.0112991333007812500	0.000001	0.0000020	0.0000010	negative	correct	correct	kept_correct	True	True
mixed	MSP	N	有参考原生 N	J10	J	有	-1	jingba-demo-donor-v1/native/jmix-J10-MSP	0	-17.675556182861328125	-17.675556182861328125	-0E-18	0.000001	0.000001	0	exact_zero	correct	correct	kept_correct	True	True
mixed	MSP	no_reference	整体去参考	J10	J	有	-1	jingba-demo-donor-v1/native/jmix-J10-MSP	0	-17.675556182861328125	-21.539829254150390625	3.864273071289062500	0.000001	0.000001	0.000002	positive	correct	correct	kept_correct	True	True
mixed	MSP	U	无参考局部 U	J10	J	有	-1	jingba-demo-donor-v1/native/jmix-J10-MSP	0	-17.675556182861328125	-17.215373992919921875	-0.460182189941406250	0.000001	0.000001	0.000002	negative	correct	correct	kept_correct	True	True
mixed	MSP	P	无参考前置 P	J10	J	有	-1	jingba-demo-donor-v1/native/jmix-J10-MSP	0	-17.675556182861328125	-17.553173065185546875	-0.122383117675781250	0.000001	0.000001	0.000002	negative	correct	correct	kept_correct	True	True
mixed	MSP	plus7	固定 +7	J10	J	有	-1	jingba-demo-donor-v1/native/jmix-J10-MSP	7	-17.675556182861328125	-10.675556182861328125	-7.000000000000000000	0.000001	0.000001	0	negative	correct	correct	kept_correct	True	True
mixed	MSP	CAD05	CAD α=0.5	J10	J	有	-1	jingba-demo-donor-v1/native/jmix-J10-MSP	0	-17.675556182861328125	-15.7434196472167968750	-1.9321365356445312500	0.000001	0.0000020	0.0000010	negative	correct	correct	kept_correct	True	True
demo-input	M00	M00	无示例 M00	J05	J	无	1	jingba-mixed-demos-v1/native/jmix-J05-M00	0	25.893070220947265625	25.893070220947265625	0E-18	0.000001	0.000001	0	exact_zero	correct	correct	kept_correct	True	True
demo-input	M00	MP	宠物示例 MP	J05	J	无	1	jingba-mixed-demos-v1/native/jmix-J05-M00	0	25.893070220947265625	28.6532115936279296875	2.7601413726806640625	0.000001	0.000001	0.000002	positive	correct	correct	kept_correct	True	True
demo-input	M00	MS	辱称示例 MS	J05	J	无	1	jingba-mixed-demos-v1/native/jmix-J05-M00	0	25.893070220947265625	25.1165790557861328125	-0.7764911651611328125	0.000001	0.000001	0.000002	negative	correct	correct	kept_correct	True	True
demo-input	M00	MPS	混合示例 MPS	J05	J	无	1	jingba-mixed-demos-v1/native/jmix-J05-M00	0	25.893070220947265625	29.604763031005859375	3.711692810058593750	0.000001	0.000001	0.000002	positive	correct	correct	kept_correct	True	True
demo-input	M00	MSP	混合示例 MSP	J05	J	无	1	jingba-mixed-demos-v1/native/jmix-J05-M00	0	25.893070220947265625	27.3293247222900390625	1.4362545013427734375	0.000001	0.000001	0.000002	positive	correct	correct	kept_correct	True	True
demo-input	M00	M00	无示例 M00	J06	J	无	1	jingba-mixed-demos-v1/native/jmix-J06-M00	0	29.46115875244140625	29.46115875244140625	0E-17	0.000001	0.000001	0	exact_zero	correct	correct	kept_correct	True	True
demo-input	M00	MP	宠物示例 MP	J06	J	无	1	jingba-mixed-demos-v1/native/jmix-J06-M00	0	29.46115875244140625	29.386657714843750	-0.07450103759765625	0.000001	0.000001	0.000002	negative	correct	correct	kept_correct	True	True
demo-input	M00	MS	辱称示例 MS	J06	J	无	1	jingba-mixed-demos-v1/native/jmix-J06-M00	0	29.46115875244140625	23.2951374053955078125	-6.1660213470458984375	0.000001	0.000001	0.000002	negative	correct	correct	kept_correct	True	True
demo-input	M00	MPS	混合示例 MPS	J06	J	无	1	jingba-mixed-demos-v1/native/jmix-J06-M00	0	29.46115875244140625	28.926952362060546875	-0.534206390380859375	0.000001	0.000001	0.000002	negative	correct	correct	kept_correct	True	True
demo-input	M00	MSP	混合示例 MSP	J06	J	无	1	jingba-mixed-demos-v1/native/jmix-J06-M00	0	29.46115875244140625	27.1232547760009765625	-2.3379039764404296875	0.000001	0.000001	0.000002	negative	correct	correct	kept_correct	True	True
demo-input	M00	M00	无示例 M00	J07	J	无	1	jingba-mixed-demos-v1/native/jmix-J07-M00	0	-22.529621124267578125	-22.529621124267578125	0E-18	0.000001	0.000001	0	exact_zero	wrong	wrong	still_wrong	False	False
demo-input	M00	MP	宠物示例 MP	J07	J	无	1	jingba-mixed-demos-v1/native/jmix-J07-M00	0	-22.529621124267578125	-19.853443145751953125	2.676177978515625000	0.000001	0.000001	0.000002	positive	wrong	wrong	still_wrong	False	False
demo-input	M00	MS	辱称示例 MS	J07	J	无	1	jingba-mixed-demos-v1/native/jmix-J07-M00	0	-22.529621124267578125	-11.10465240478515625	11.424968719482421875	0.000001	0.000001	0.000002	positive	wrong	wrong	still_wrong	False	False
demo-input	M00	MPS	混合示例 MPS	J07	J	无	1	jingba-mixed-demos-v1/native/jmix-J07-M00	0	-22.529621124267578125	-6.28273010253906250	16.246891021728515625	0.000001	0.000001	0.000002	positive	wrong	wrong	still_wrong	False	False
demo-input	M00	MSP	混合示例 MSP	J07	J	无	1	jingba-mixed-demos-v1/native/jmix-J07-M00	0	-22.529621124267578125	-5.496623992919921875	17.032997131347656250	0.000001	0.000001	0.000002	positive	wrong	wrong	still_wrong	False	False
demo-input	M00	M00	无示例 M00	J08	J	无	1	jingba-mixed-demos-v1/native/jmix-J08-M00	0	-14.836433410644531250	-14.836433410644531250	0E-18	0.000001	0.000001	0	exact_zero	wrong	wrong	still_wrong	False	False
demo-input	M00	MP	宠物示例 MP	J08	J	无	1	jingba-mixed-demos-v1/native/jmix-J08-M00	0	-14.836433410644531250	-11.463809967041015625	3.372623443603515625	0.000001	0.000001	0.000002	positive	wrong	wrong	still_wrong	False	False
demo-input	M00	MS	辱称示例 MS	J08	J	无	1	jingba-mixed-demos-v1/native/jmix-J08-M00	0	-14.836433410644531250	-4.121379852294921875	10.715053558349609375	0.000001	0.000001	0.000002	positive	wrong	wrong	still_wrong	False	False
demo-input	M00	MPS	混合示例 MPS	J08	J	无	1	jingba-mixed-demos-v1/native/jmix-J08-M00	0	-14.836433410644531250	1.677539825439453125	16.513973236083984375	0.000001	0.000001	0.000002	positive	wrong	correct	repair	False	True
demo-input	M00	MSP	混合示例 MSP	J08	J	无	1	jingba-mixed-demos-v1/native/jmix-J08-M00	0	-14.836433410644531250	0.016208648681640625	14.852642059326171875	0.000001	0.000001	0.000002	positive	wrong	correct	repair	False	True
demo-input	M00	M00	无示例 M00	J09	J	有	-1	jingba-mixed-demos-v1/native/jmix-J09-M00	0	-24.095851898193359375	-24.095851898193359375	-0E-18	0.000001	0.000001	0	exact_zero	correct	correct	kept_correct	True	True
demo-input	M00	MP	宠物示例 MP	J09	J	有	-1	jingba-mixed-demos-v1/native/jmix-J09-M00	0	-24.095851898193359375	-22.803821563720703125	-1.292030334472656250	0.000001	0.000001	0.000002	negative	correct	correct	kept_correct	True	True
demo-input	M00	MS	辱称示例 MS	J09	J	有	-1	jingba-mixed-demos-v1/native/jmix-J09-M00	0	-24.095851898193359375	-20.097496032714843750	-3.998355865478515625	0.000001	0.000001	0.000002	negative	correct	correct	kept_correct	True	True
demo-input	M00	MPS	混合示例 MPS	J09	J	有	-1	jingba-mixed-demos-v1/native/jmix-J09-M00	0	-24.095851898193359375	-20.323421478271484375	-3.772430419921875000	0.000001	0.000001	0.000002	negative	correct	correct	kept_correct	True	True
demo-input	M00	MSP	混合示例 MSP	J09	J	有	-1	jingba-mixed-demos-v1/native/jmix-J09-M00	0	-24.095851898193359375	-20.073253631591796875	-4.022598266601562500	0.000001	0.000001	0.000002	negative	correct	correct	kept_correct	True	True
demo-input	M00	M00	无示例 M00	J10	J	有	-1	jingba-mixed-demos-v1/native/jmix-J10-M00	0	-21.539829254150390625	-21.539829254150390625	-0E-18	0.000001	0.000001	0	exact_zero	correct	correct	kept_correct	True	True
demo-input	M00	MP	宠物示例 MP	J10	J	有	-1	jingba-mixed-demos-v1/native/jmix-J10-M00	0	-21.539829254150390625	-23.15949249267578125	1.619663238525390625	0.000001	0.000001	0.000002	positive	correct	correct	kept_correct	True	True
demo-input	M00	MS	辱称示例 MS	J10	J	有	-1	jingba-mixed-demos-v1/native/jmix-J10-M00	0	-21.539829254150390625	-18.730312347412109375	-2.809516906738281250	0.000001	0.000001	0.000002	negative	correct	correct	kept_correct	True	True
demo-input	M00	MPS	混合示例 MPS	J10	J	有	-1	jingba-mixed-demos-v1/native/jmix-J10-M00	0	-21.539829254150390625	-19.7062988281250000	-1.833530426025390625	0.000001	0.000001	0.000002	negative	correct	correct	kept_correct	True	True
demo-input	M00	MSP	混合示例 MSP	J10	J	有	-1	jingba-mixed-demos-v1/native/jmix-J10-M00	0	-21.539829254150390625	-17.675556182861328125	-3.864273071289062500	0.000001	0.000001	0.000002	negative	correct	correct	kept_correct	True	True
