job_id	layer0	probe_delta_pre	probe_delta_mid	probe_delta_post	attention_increment_delta	mlp_increment_delta	attention_branch_delta	mlp_branch_delta	attention_scale_delta	mlp_scale_delta
Q02-D02-into-D01-focal-L17	28	6.257840156555176	6.156186103820801	9.35326862335205	-0.101654052734375	3.19708251953125	0.13265679672236708	3.9146907059841465	-0.23431047188009949	-0.717608984790643
Q02-D02-into-D01-focal-L17	29	9.35326862335205	11.799945831298828	9.9727201461792	2.4466772079467773	-1.827225685119629	3.134997488412841	-0.6289236851105319	-0.6883228643994432	-1.198299549856366
Q02-D02-into-D01-focal-L17	30	9.9727201461792	11.490551948547363	10.050172805786133	1.517831802368164	-1.4403791427612305	2.1036948007074505	0.07414344827862829	-0.5858628610496022	-1.5145238065095459
Q02-D02-into-D01-focal-L17	31	10.050172805786133	9.930371284484863	10.673440933227539	-0.11980152130126953	0.7430696487426758	0.2954409515199272	1.7542517659238426	-0.4152383476023459	-1.0111873300569592
Q02-D02-into-D01-focal-L17	32	10.673440933227539	11.500943183898926	14.589055061340332	0.8275022506713867	3.0881118774414062	1.4747548950205989	3.8889743677976973	-0.647248049962498	-0.8008611801091235
Q02-D02-into-D01-focal-L17	33	14.589055061340332	13.675884246826172	12.71619987487793	-0.9131708145141602	-0.9596843719482422	0.10360432060974348	0.4918852812071428	-1.0167831739785553	-1.451561750324669
Q02-D02-into-D01-focal-L17	34	12.71619987487793	11.354242324829102	8.46196174621582	-1.3619575500488281	-2.8922805786132812	0.08585753993354006	-0.5493397331956622	-1.447815127846852	-2.342941186510801
Q02-D02-into-D01-focal-L17	35	8.46196174621582	8.187556266784668	15.6483154296875	-0.27440547943115234	7.460759162902832	0.3627840251979212	-2.1306478456431996	-0.6371921427163952	9.591407427921881
Q02-D02-into-D01-pre-L17	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D02-into-D01-pre-L17	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D02-into-D01-pre-L17	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D02-into-D01-pre-L17	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D02-into-D01-pre-L17	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D02-into-D01-pre-L17	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D02-into-D01-pre-L17	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D02-into-D01-pre-L17	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D02-into-D01-pre-L17	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D02-into-D01-pre-L17	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D02-into-D01-pre-L17	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D02-into-D01-pre-L17	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D02-into-D01-pre-L17	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D02-into-D01-pre-L17	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D02-into-D01-pre-L17	14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D02-into-D01-pre-L17	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D02-into-D01-pre-L17	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D02-into-D01-pre-L17	17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D02-into-D01-pre-L17	18	0.0	-4.8220157623291016e-05	-4.76837158203125e-06	-4.8220157623291016e-05	4.3451786041259766e-05	-4.6993043062215634e-05	3.1107020869169943e-05	-5.589421668561467e-07	1.1944649450312816e-05
Q02-D02-into-D01-pre-L17	19	-4.76837158203125e-06	0.0003669261932373047	1.4066696166992188e-05	0.00037169456481933594	-0.0003528594970703125	0.0003647821064292067	-0.0003306675358648453	4.967327031424329e-06	-1.983175960124095e-05
Q02-D02-into-D01-pre-L17	20	1.4066696166992188e-05	-0.00017821788787841797	-0.00024628639221191406	-0.00019228458404541016	-6.80685043334961e-05	-0.00015116963259043104	-0.00011178188902585817	-4.2762841487853365e-05	4.256169051483627e-05
Q02-D02-into-D01-pre-L17	21	-0.00024628639221191406	-0.0007808208465576172	-0.0044443607330322266	-0.0005345344543457031	-0.0036635398864746094	-0.0005433825622889188	-0.0037370137538852433	1.3100174814262289e-05	7.090385984787062e-05
Q02-D02-into-D01-pre-L17	22	-0.0044443607330322266	-0.005680084228515625	-0.008339405059814453	-0.0012357234954833984	-0.002659320831298828	-0.0016241200399789157	-0.002807320405393998	0.00038906026563706453	0.00014849243980485927
Q02-D02-into-D01-pre-L17	23	-0.008339405059814453	-0.006735712289810181	-0.008240580558776855	0.0016036927700042725	-0.0015048682689666748	0.00041870758777484696	-0.0018202390922099632	0.0011851227025413413	0.00031385148667306684
Q02-D02-into-D01-pre-L17	24	-0.008240580558776855	-0.006478309631347656	-0.002149343490600586	0.0017622709274291992	0.00432896614074707	0.0007334953020754487	0.003657828671790986	0.0010289264466845083	0.0006702015501320324
Q02-D02-into-D01-pre-L17	25	-0.002149343490600586	-0.0034914016723632812	-0.004377603530883789	-0.0013420581817626953	-0.0008862018585205078	-0.0015000054890866865	-0.0013008576960953366	0.00015793925662413444	0.0004134447497412541
Q02-D02-into-D01-pre-L17	26	-0.004377603530883789	-0.00140380859375	-0.0012917518615722656	0.002973794937133789	0.00011205673217773438	0.002595664716993795	-2.2310203875497425e-05	0.0003804033853432309	0.00013585316783942814
Q02-D02-into-D01-pre-L17	27	-0.0012917518615722656	-0.0013689994812011719	-0.0035619735717773438	-7.724761962890625e-05	-0.002192974090576172	-0.00016766573423854236	-0.0023165335046324564	8.771763843818531e-05	0.00012538117149236971
Q02-D02-into-D01-pre-L17	28	-0.0035619735717773438	0.0030527114868164062	0.010122299194335938	0.00661468505859375	0.007069587707519531	0.006473434061330163	0.007393308286143707	0.0001413793583666459	-0.0003250252324591141
Q02-D02-into-D01-pre-L17	29	0.010122299194335938	0.012406349182128906	0.007876396179199219	0.0022840499877929688	-0.0045299530029296875	0.0032638741153601103	-0.0031000417310849127	-0.000981187211573309	-0.0014280824290124894
Q02-D02-into-D01-pre-L17	30	0.007876396179199219	0.007437705993652344	0.008406639099121094	-0.000438690185546875	0.00096893310546875	-0.00017262895821623658	0.002372513115973973	-0.00026702279284329666	-0.0014018623093355886
Q02-D02-into-D01-pre-L17	31	0.008406639099121094	0.0070247650146484375	0.0045642852783203125	-0.0013818740844726562	-0.002460479736328125	-0.0010784583725849117	-0.0017689964883296216	-0.00029993777000431043	-0.0006999161716406688
Q02-D02-into-D01-pre-L17	32	0.0045642852783203125	0.007937431335449219	0.0016698837280273438	0.0033731460571289062	-0.006267547607421875	0.003824389715900267	-0.006211415054783842	-0.0004426105441378003	-5.706563657770225e-05
Q02-D02-into-D01-pre-L17	33	0.0016698837280273438	0.0005321502685546875	2.47955322265625e-05	-0.0011377334594726562	-0.000507354736328125	-0.0007722438421034206	-0.0013972650510644113	-0.0003742810034292887	0.0008989736794473568
Q02-D02-into-D01-pre-L17	34	2.47955322265625e-05	0.0007238388061523438	-0.004342079162597656	0.0006990432739257812	-0.00506591796875	0.0006638149899784729	-0.004592817864190746	3.123952946881836e-05	-0.00046765718485097807
Q02-D02-into-D01-pre-L17	35	-0.004342079162597656	-0.003931999206542969	-0.01705169677734375	0.0004100799560546875	-0.013119697570800781	9.7786930519983e-05	-0.005730298193693084	0.00030690138034561443	-0.007387418491852316
Q02-D01-into-D02-focal-L17	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-focal-L17	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-focal-L17	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-focal-L17	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-focal-L17	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-focal-L17	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-focal-L17	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-focal-L17	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-focal-L17	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-focal-L17	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-focal-L17	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-focal-L17	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-focal-L17	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-focal-L17	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-focal-L17	14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-focal-L17	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-focal-L17	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-focal-L17	17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-focal-L17	18	0.0	-0.00119096040725708	-0.0007753372192382812	-0.00119096040725708	0.00041562318801879883	-0.0012213444290769537	0.0006161653630378794	3.069356848453553e-05	-0.00019979986296958518
Q02-D01-into-D02-focal-L17	19	-0.0007753372192382812	-0.010343313217163086	-0.031425654888153076	-0.009567975997924805	-0.02108234167098999	-0.009774648544101705	-0.020208205986761874	0.00020558422225785966	-0.0008740029556455198
Q02-D01-into-D02-focal-L17	20	-0.031425654888153076	0.011927485466003418	-0.0380856990814209	0.043353140354156494	-0.050013184547424316	0.039582151244403785	-0.045596944670587364	0.0037728276289767937	-0.004418292121852241
Q02-D01-into-D02-focal-L17	21	-0.0380856990814209	-0.022841691970825195	0.23442840576171875	0.015244007110595703	0.25727009773254395	0.019948659364753762	0.24343601741076526	-0.004704159071956315	0.013835437478722401
Q02-D01-into-D02-focal-L17	22	0.23442840576171875	-0.16233348846435547	-0.15455365180969238	-0.3967618942260742	0.007779836654663086	-0.40391477506123485	-0.001148076521419572	0.007152784309985838	0.008926731775830657
Q02-D01-into-D02-focal-L17	23	-0.15455365180969238	-0.6690825372934341	-2.1288816705346107	-0.5145288854837418	-1.4597991332411766	-0.5531339678486338	-1.528539634433109	0.038605979502292276	0.06873918862012368
Q02-D01-into-D02-focal-L17	24	-2.1288816705346107	-2.411917746067047	-2.7844665348529816	-0.28303607553243637	-0.37254878878593445	-0.4004403951250981	-0.6542713318908747	0.11740566439783473	0.28172142056213123
Q02-D01-into-D02-focal-L17	25	-2.7844665348529816	-2.6415817588567734	-3.131276547908783	0.1428847759962082	-0.4896947890520096	-0.03968596318099882	-0.6984412613367825	0.18256971909354505	0.20874849928325417
Q02-D01-into-D02-focal-L17	26	-3.131276547908783	-6.938053131103516	-7.1520349979400635	-3.8067765831947327	-0.21398186683654785	-4.0109375515131624	-1.0028852239878085	0.20416047374425983	0.7889029402765801
Q02-D01-into-D02-focal-L17	27	-7.1520349979400635	-7.166658401489258	-7.301187515258789	-0.014623403549194336	-0.13452911376953125	-0.1650869660764498	-0.778497026432705	0.15046465118682065	0.6439660812951176
Q02-D01-into-D02-focal-L17	28	-7.301187515258789	-7.279361724853516	-10.898494720458984	0.021825790405273438	-3.6191329956054688	-0.2127111247410549	-4.476834114313002	0.23453515292732144	0.8577025337093565
Q02-D01-into-D02-focal-L17	29	-10.898494720458984	-14.919743537902832	-11.190678596496582	-4.021248817443848	3.72906494140625	-4.87203334329587	2.2090325697057143	0.8507897933487338	1.5200273324420182
Q02-D01-into-D02-focal-L17	30	-11.190678596496582	-12.931079864501953	-12.31586742401123	-1.740401268005371	0.6152124404907227	-2.4452671992705826	-1.0616640182800958	0.7048600722795546	1.6768823529724939
Q02-D01-into-D02-focal-L17	31	-12.31586742401123	-12.177289962768555	-12.942314147949219	0.13857746124267578	-0.7650241851806641	-0.3603992828855547	-1.9979731177402642	0.498977574181482	1.232946226639379
Q02-D01-into-D02-focal-L17	32	-12.942314147949219	-17.014904022216797	-21.221416473388672	-4.072589874267578	-4.206512451171875	-4.841359669351375	-5.565848323081299	0.7687685669482126	1.3593387187283952
Q02-D01-into-D02-focal-L17	33	-21.221416473388672	-19.924190521240234	-17.202110290527344	1.2972259521484375	2.7220802307128906	-0.20997914787678001	0.4391763695123717	1.5072095032732853	2.282906138677482
Q02-D01-into-D02-focal-L17	34	-17.202110290527344	-15.247322082519531	-12.160188674926758	1.9547882080078125	3.0871334075927734	-0.01028953350600259	-0.08115860638541195	1.9650746099476177	3.168287879391395
Q02-D01-into-D02-focal-L17	35	-12.160188674926758	-11.795815467834473	-22.090946197509766	0.36437320709228516	-10.295130729675293	-0.521429616683887	5.194220435685957	0.8858063625937665	-15.489345933401061
Q02-D01-into-D02-pre-L17	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-pre-L17	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-pre-L17	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-pre-L17	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-pre-L17	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-pre-L17	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-pre-L17	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-pre-L17	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-pre-L17	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-pre-L17	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-pre-L17	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-pre-L17	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-pre-L17	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-pre-L17	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-pre-L17	14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-pre-L17	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-pre-L17	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-pre-L17	17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q02-D01-into-D02-pre-L17	18	0.0	4.6372413635253906e-05	5.960464477539062e-07	4.6372413635253906e-05	-4.57763671875e-05	4.757883624417758e-05	-3.538678097703141e-05	6.162213405588868e-07	-1.1947510791199267e-05
Q02-D01-into-D02-pre-L17	19	5.960464477539062e-07	-0.0004401206970214844	-0.00010335445404052734	-0.0004407167434692383	0.00033676624298095703	-0.0004346731025557382	0.0003461403549567116	-6.713667725477546e-06	-8.955409728589325e-06
Q02-D01-into-D02-pre-L17	20	-0.00010335445404052734	9.196996688842773e-05	0.0001285076141357422	0.00019532442092895508	3.653764724731445e-05	6.568829851977265e-05	0.00017779356494415643	0.00012957692747816996	-0.00014191733569157705
Q02-D01-into-D02-pre-L17	21	0.0001285076141357422	0.0004830360412597656	0.001395106315612793	0.00035452842712402344	0.0009120702743530273	0.0003032953818351558	0.0010619839845666945	5.308648518509429e-05	-0.0001515189087812896
Q02-D01-into-D02-pre-L17	22	0.001395106315612793	0.0038791894912719727	0.007799625396728516	0.0024840831756591797	0.003920435905456543	0.002696350075835019	0.004154593987351518	-0.00021133076699569875	-0.00023370732113932313
Q02-D01-into-D02-pre-L17	23	0.007799625396728516	0.00828784704208374	0.010006189346313477	0.0004882216453552246	0.0017183423042297363	0.0013874074775350742	0.002327472464706659	-0.000900969454258771	-0.0006085909093912489
Q02-D01-into-D02-pre-L17	24	0.010006189346313477	0.008149564266204834	0.0008288919925689697	-0.0018566250801086426	-0.007320672273635864	-0.0009699044497126219	-0.006224695733315189	-0.0008841040041793757	-0.0010983504233318397
Q02-D01-into-D02-pre-L17	25	0.0008288919925689697	0.0024168193340301514	-0.0009142756462097168	0.0015879273414611816	-0.003331094980239868	0.0020818640233205565	-0.0028344882271182925	-0.0004953445180767013	-0.0004943841108753233
Q02-D01-into-D02-pre-L17	26	-0.0009142756462097168	-0.002604246139526367	0.0033140182495117188	-0.0016899704933166504	0.005918264389038086	-0.0016431732747541616	0.005747048514553765	-4.834332975955924e-05	0.0001720024319020741
Q02-D01-into-D02-pre-L17	27	0.0033140182495117188	0.004913330078125	0.0022325515747070312	0.0015993118286132812	-0.0026807785034179688	0.0018962234978697756	-0.002556141601183781	-0.0002935085674043436	-0.0001281945441617971
Q02-D01-into-D02-pre-L17	28	0.0022325515747070312	-0.005512237548828125	-0.004338264465332031	-0.007744789123535156	0.0011739730834960938	-0.008138000904070797	0.0005523275006016348	0.0003894315218989086	0.0006244119157061689
Q02-D01-into-D02-pre-L17	29	-0.004338264465332031	-0.014181137084960938	-0.016022682189941406	-0.009842872619628906	-0.0018415451049804688	-0.00985791701251193	-0.0035411217077401247	1.7131844472606517e-05	0.0016986899137205747
Q02-D01-into-D02-pre-L17	30	-0.016022682189941406	-0.012949943542480469	-0.011216163635253906	0.0030727386474609375	0.0017337799072265625	0.0023486814949249535	0.00015406431630682338	0.0007232625258032366	0.0015789198971953855
Q02-D01-into-D02-pre-L17	31	-0.011216163635253906	-0.012262344360351562	-0.011982917785644531	-0.0010461807250976562	0.00027942657470703125	-0.0018892748007119375	-0.001057448194129229	0.0008432059852693796	0.0013348905396366462
Q02-D01-into-D02-pre-L17	32	-0.011982917785644531	-0.029064178466796875	-0.028898239135742188	-0.017081260681152344	0.0001659393310546875	-0.017777520017089543	-0.0023308643760557857	0.0007005923524204816	0.002493073185994288
Q02-D01-into-D02-pre-L17	33	-0.028898239135742188	-0.02823638916015625	-0.020742416381835938	0.0006618499755859375	0.0074939727783203125	-0.0014793599693759818	0.0037626103175490977	0.0021441115130734767	0.003734533748830815
Q02-D01-into-D02-pre-L17	34	-0.020742416381835938	-0.017029762268066406	-0.014425277709960938	0.0037126541137695312	0.0026044845581054688	0.0008868132241946491	-0.001156625575628123	0.0028272174567764985	0.0037566206921451073
Q02-D01-into-D02-pre-L17	35	-0.014425277709960938	-0.014123916625976562	-0.029003143310546875	0.000301361083984375	-0.014879226684570312	-0.0006521693354674604	0.005508462256829327	0.0009533476038722788	-0.02037689574396051
