object_id,query_id,demo_id,query_text,demo_text,topic_hate,topic_group,rule_hate,rule_group,lexicon_risk,topic_hate_provenance,topic_group_provenance,rule_hate_provenance,rule_group_provenance,lexicon_risk_provenance,assessment_status,note_ai
relation:7960:5365,7960,5365,你以为自己很聪明吗？这就好比你要让农民觉醒，不去走进群众，反而当起地主来。你的这套玩意漏洞百出下作至极，快爬吧,又是应了那句老话，认真你就输了。人类真是复读机，租鸡青一了解一下？（开玩笑的）,partial,none,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,同有对争论态度的评论，但示例主要谈梗与生活选择；查询直接辱骂受话者，语气和实际对象须分开。 词典来源：鸡=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:7960:7852,7960,7852,你以为自己很聪明吗？这就好比你要让农民觉醒，不去走进群众，反而当起地主来。你的这套玩意漏洞百出下作至极，快爬吧,得了 ，就你还理智？也不看看自己是什么样子,direct,direct,direct,direct,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,均以反问贬评受话者理智或能力，个人贬损及others对象直接对应。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:7960:5532,7960,5532,你以为自己很聪明吗？这就好比你要让农民觉醒，不去走进群众，反而当起地主来。你的这套玩意漏洞百出下作至极，快爬吧,如果你喜欢对号入座，我无话可说。你们遭人唾弃，还是你们自己的问题，若想人不知，除非己莫为。,partial,partial,direct,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,均责怪对方并贬低人格或道德；示例你们范围不清，查询具体受话者，个人或集合目标需分别解析。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:7960:72,7960,72,你以为自己很聪明吗？这就好比你要让农民觉醒，不去走进群众，反而当起地主来。你的这套玩意漏洞百出下作至极，快爬吧,在所谓“自立自强”中走向极端，然后彻底反智。管中窥豹，略见一斑，权拳二象性实乃真知灼见PS：素材来自吧中某帖一个破防幕刃的主页，欢迎仗义之辈同去屠?,partial,partial,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,共同有思想极端或反智指责，示例实际辱女并号召屠帖；查询是个人贬损，不能移入性别目标或号召。 词典来源：幕刃=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:7960:7823,7960,7823,你以为自己很聪明吗？这就好比你要让农民觉醒，不去走进群众，反而当起地主来。你的这套玩意漏洞百出下作至极，快爬吧,哦哦，真可怜呢，只能说不要一击脱离就拉黑哦，他说这个和反封建无关，你就来跳脚了呢[脱单doge]，仿佛在证明这种虚构抄袭的作品没有封建的原素呢，什么封建余孽残余[表情]。学会了几个词就开始乱用，来找寻自己的存在感，真是可怜你是呢。真的，家里没有人吗？太可怜了吧？家里没人照顾孤单寂寞就来网上喷粪了，所以来网络找寻存在感。[脱单doge]真抱歉，戳住你的痛处了呢。你可以继续说，我当然能包容你的。因为家里面没人照顾你，自己没有亲人，来网上喷粪，结果还被戳穿了，好痛苦哦。一击脱离是真的很好笑哦,direct,direct,direct,direct,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都在争论观点的同时贬评对方能力和人格，需将论点批评与个人侮辱分开，个人目标直接对应。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:7960:7641,7960,7641,你以为自己很聪明吗？这就好比你要让农民觉醒，不去走进群众，反而当起地主来。你的这套玩意漏洞百出下作至极，快爬吧,你的逻辑没毛病，你来我的评论下面回复，说我找存在感。自己自卑就认，不要老玩这种完全主观和虚无主义。就这点能力，你也配讨论政治。滑天下之大稽。就这啊，继续加大力度，看封的是谁😓😓😓,direct,direct,direct,direct,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,均在政治或理论争论中指责对方理解能力，并转为个人辱骂；行为批评与人格贬损直接对应。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:7960:1224,7960,1224,你以为自己很聪明吗？这就好比你要让农民觉醒，不去走进群众，反而当起地主来。你的这套玩意漏洞百出下作至极，快爬吧,内卷是有底线的，你本科毕业再怎么卷，即使在家待业也不会去扫大街。那个男的接这盘，一辈子抬不起头。,partial,partial,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,两句都用学历职业或阶级类比引出评价，但示例落在婚恋男性贬损；类比背景不自动增加对应身份类别。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:7960:2750,7960,2750,你以为自己很聪明吗？这就好比你要让农民觉醒，不去走进群众，反而当起地主来。你的这套玩意漏洞百出下作至极，快爬吧,当你已经沦落到与乐色为伍，还把乐色举高过自己的头顶的时候，你已经连乐色都不如了。那天我去买塑料袋。有黄色的白色的透明的还有黑色的，我问老板，哪一种颜色的最便宜？老板说黑色的最便宜。我问为什么黑色的最便宜？老板答，因为黑色的是垃圾材料。,partial,partial,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都用类比夹带个人贬损，示例还含种族低等影射；仅部分共享类比及独立侮辱识别，不能为查询添种族对象。 词典来源：垃圾=yes；乐色=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:7960:6224,7960,6224,你以为自己很聪明吗？这就好比你要让农民觉醒，不去走进群众，反而当起地主来。你的这套玩意漏洞百出下作至极，快爬吧,以偏概全了，什么叫底层人的思维，地位低就必须鼠目寸光吗。就是剥削者，小老板 一样有地域偏见的。嘲讽别人的刻板印象自己却也在偏见，我还见过读过大学的老人一样在捡垃圾呢。什么样的思维看人的想思不是看地位。,direct,direct,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,同以阶级地位和思维能力争论，示例反对地位决定思维，查询附带个人辱骂；立场和攻击对象各自核对。 词典来源：垃圾=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:7960:51,7960,51,你以为自己很聪明吗？这就好比你要让农民觉醒，不去走进群众，反而当起地主来。你的这套玩意漏洞百出下作至极，快爬吧,人类中智商极端高的通常是红丸觉醒者，他们深刻认识到了母人吸血的本能和生命的雌本位底层代码，所以才把母人当成繁殖和泄欲的工具，或者干脆就是男同。,partial,none,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都谈聪明或觉醒，但示例主旨为厌女工具化，查询为争论中的个人贬损；生物与性别污名不能移入查询。 词典来源：母人=yes；男同=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:7244:5282,7244,5282,知足吧，爱丁堡不比井盖、山越猴、京巴、九头鸟、东百太君、白完、胡建、陕蛋蛋、响马听起来洋气？,他们对上海地域黑怎么黑的他们把我们做过的事都说了一遍别的不说，就爱丁堡一事，哪怕你是上海人都不该维护自己，否则就别怪别人黑,direct,direct,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,同谈爱丁堡这一上海贬称，示例认可地域黑，查询比较一串称呼作轻度调侃；具体立场和强度不能照搬。 词典来源：地域黑=yes；爱丁堡=no。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:7244:7434,7244,7434,知足吧，爱丁堡不比井盖、山越猴、京巴、九头鸟、东百太君、白完、胡建、陕蛋蛋、响马听起来洋气？,你知道你们的主子是怎么评价你们的嘛 “chinese women's pussy smells like dead fish”😆声名远播了属于是，给你们取个新名字吧dead fish girl怎么样🤭,partial,none,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,均涉及给人群起冒犯称呼，但示例是明确针对女性的性羞辱，查询是地域名称调侃；命名行为部分关联，身份不同。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:7244:6263,7244,6263,知足吧，爱丁堡不比井盖、山越猴、京巴、九头鸟、东百太君、白完、胡建、陕蛋蛋、响马听起来洋气？,八国洋人在天津消灭了九成天津人，天津貌似没有被毁灭啊,none,none,none,none,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,天津居民伤亡与城市存续的讨论不涉及地域戏称；地域标签相同不足以建立话题或规则对应。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:7244:179,7244,179,知足吧，爱丁堡不比井盖、山越猴、京巴、九头鸟、东百太君、白完、胡建、陕蛋蛋、响马听起来洋气？,圆圈吧出了名的鸡窝都不知道？里面都是卖的还有陪玩的，好多在里明卖。,none,none,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,社群卖淫指控与地域称呼列表不同题；可部分比较用隐喻命名群体是否真的实施贬损，不能转移性别或社群指控。 词典来源：鸡=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:7244:309,7244,309,知足吧，爱丁堡不比井盖、山越猴、京巴、九头鸟、东百太君、白完、胡建、陕蛋蛋、响马听起来洋气？,跟你一样的想法，感觉这个答主故作清高，自以为是。总以为自己的眼界就是世界，十分狭隘。还来一句骂人无所谓。,none,none,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,个人眼界贬评与地域戏称无具体话题关联；轻度贬评也可达到攻击的程度边界可部分比较，身份目标不同。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:7244:2054,7244,2054,知足吧，爱丁堡不比井盖、山越猴、京巴、九头鸟、东百太君、白完、胡建、陕蛋蛋、响马听起来洋气？,爱马仕不香么？,none,none,none,none,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,示例只问爱马仕，不是爱丁堡地名或地域身份，字形及洋气联想均不足以构成关联。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:7244:6931,7244,6931,知足吧，爱丁堡不比井盖、山越猴、京巴、九头鸟、东百太君、白完、胡建、陕蛋蛋、响马听起来洋气？,骂南方人马来猴子的，都是瑞典和族混血老铁。,direct,direct,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,均用戏称指涉地域身份并涉及动物词；示例反击辱骂者而查询比较称呼，作者立场和实际目标不同。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:7244:4392,7244,4392,知足吧，爱丁堡不比井盖、山越猴、京巴、九头鸟、东百太君、白完、胡建、陕蛋蛋、响马听起来洋气？,debuff叠满了，本人西安上学维吾尔族极左普信男粉红爱国蛆😄,partial,none,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,均串列可能冒犯的身份称谓，但示例是自称并混合政治种族性别，查询调侃各地；须区分自述、谈词与实际贬损。 词典来源：普信男=yes；蛆=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:7244:7232,7244,7232,知足吧，爱丁堡不比井盖、山越猴、京巴、九头鸟、东百太君、白完、胡建、陕蛋蛋、响马听起来洋气？,魔都+帝都从人人清北复交，到著名的排外说，再到男人没男子气概，女人跪舔老外，再到小市民精打细算小家子气斤斤计较，我真的不想列举了,direct,direct,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都罗列城市戏称或地域偏见，示例反感这些偏见而查询有轻度调侃；话题直接，认可关系只能部分比较。 词典来源：帝都=yes；魔都=yes；舔=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:7244:2101,7244,2101,知足吧，爱丁堡不比井盖、山越猴、京巴、九头鸟、东百太君、白完、胡建、陕蛋蛋、响马听起来洋气？,你说的很对物已类聚，人已群分。相差很多的两个群体没必要产生多少联系，我觉得那些撑同的人尤其是女性，就是站着说话不腰疼。既然她们喜欢那就不可能真正的公正看待。。,none,none,none,none,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,支持同性恋者及女性的评价与地域称呼比较无具体关联，不能因均有群体贬评判同题。 词典来源：撑同=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:554:649,554,649,我觉得你这扯淡了，我东北人从小班里满族回族朝鲜族锡伯族，见怪不怪，没人专门因为这个欺负你,回族不算被黑的吧？毕竟除了关外，回族在哪儿都挺强势的，唐山条约我还记得呢,direct,direct,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都讨论回族是否被歧视，示例认可强势群体概括，查询以亲历反驳遭欺负说法；实际立场和群体评价不同。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:554:5535,554,5535,我觉得你这扯淡了，我东北人从小班里满族回族朝鲜族锡伯族，见怪不怪，没人专门因为这个欺负你,大兄弟，小心被地域黑当成靶子，毕竟回族在中文网络上名声不太好,direct,direct,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,同谈回族与网络歧视，示例提醒名声风险而查询说明个人经历；话题直接，是否在实施攻击需独立辨别。 词典来源：地域黑=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:554:796,554,796,我觉得你这扯淡了，我东北人从小班里满族回族朝鲜族锡伯族，见怪不怪，没人专门因为这个欺负你,本人山东的回族，也是被黑的挺惨的,direct,direct,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都自述地域和回族背景并讨论被歧视经历，但体验相反；可对应报告他人歧视与本人攻击的区别。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:554:5868,554,5868,我觉得你这扯淡了，我东北人从小班里满族回族朝鲜族锡伯族，见怪不怪，没人专门因为这个欺负你,其实我觉得东北还好啦，你碰上的大概是个例，因为对大多数东北人来说中国除了东北人都算是南方人......尤其是东北人对家乡文化一般都不太自信,partial,partial,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都用个人经历讨论歧视是否普遍，示例评价东北人自信与文化，查询主要是族群身份；不把籍贯背景当相同目标。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:554:6553,554,6553,我觉得你这扯淡了，我东北人从小班里满族回族朝鲜族锡伯族，见怪不怪，没人专门因为这个欺负你,毕竟东北人也就一亿人 肯定反驳力度差,partial,partial,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,同涉东北人在舆论中的处境，但示例谈人口和反驳力度，查询反驳族群受欺负；可部分比较处境陈述和攻击。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:554:4744,554,4744,我觉得你这扯淡了，我东北人从小班里满族回族朝鲜族锡伯族，见怪不怪，没人专门因为这个欺负你,可以说，以上的地域歧视只能说是略有夸大。但是几乎全部都有事实依据。要真是空穴来风根本不可能流传开来。,partial,none,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,同在歧视是否有据的争论中回应对方，但示例指向以上地域说法且缺原命题；不能为查询补被指控内容或类别。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:554:2773,554,2773,我觉得你这扯淡了，我东北人从小班里满族回族朝鲜族锡伯族，见怪不怪，没人专门因为这个欺负你,囧南方人揍黑人白人也很多好吧 你什么时候看见南方人不敢揍了 南方人就低人一等了？,partial,partial,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,共同用跨地域族群经历反驳概括，但示例正常化殴打，查询否认欺负；立场、认可的行为和群体对象不同。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:554:3652,554,3652,我觉得你这扯淡了，我东北人从小班里满族回族朝鲜族锡伯族，见怪不怪，没人专门因为这个欺负你,姐姐你的圈子有点小啊，我就见过黑白在学校门口扭打（女的撕打，嘿人被打），女的带着哭腔质问“选我还是选她”？。。。平时不知道用啥语言沟通，这句倒是字正腔圆的京片子。,partial,partial,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都有以亲眼所见质疑对方经验范围，示例借跨种族婚恋冲突讥讽；个人经历这一形式不直接决定攻击或身份。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:554:1242,554,1242,我觉得你这扯淡了，我东北人从小班里满族回族朝鲜族锡伯族，见怪不怪，没人专门因为这个欺负你,我认为的偏见是指在还不了解真实情况或者了解不全的的时候就对某一件事情带有明显的情绪化和极端的观点，例如山西都是挖煤的，上海男人说话都是娘娘腔这种就是很明显的地域偏见，我认为你的好恶只是说你不喜欢txl，可我没说你是偏见。你的好恶是自由的，但偏见不是。,partial,partial,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,同需区分偏见与个体好恶或实际观察，示例有多个类比身份及性取向议题；其具体偏见内容不能转入查询。 词典来源：txl=yes；娘娘腔=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:554:1289,554,1289,我觉得你这扯淡了，我东北人从小班里满族回族朝鲜族锡伯族，见怪不怪，没人专门因为这个欺负你,没什么好奇怪的，我生活圈子里有女人找黑人我也会疏远。我看到黑黄混血我一样会远离。说我种族歧视也没关系，我就是不希望和这个群体产生任何一丁点的来往。,partial,direct,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,均谈日常与族群交往，示例明确疏远黑人混血而查询否认因身份欺负人；立场对照可用，具体民族对象不同。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:1746:867,1746,867,关键是那么丑那么穷的h人，某些人还跪舔倒贴，这就是人的问题了，我们男的又不是sb！,倒贴找黑老丑的我都隔应，不自重自爱，就要被唾弃。,direct,direct,direct,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,awaiting_reply,均贬低黑人外貌并谴责倒贴者，话题和婚恋污名直接重合；查询另有男性感受及独立个人目标，完整类别不能照搬。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:1746:2994,1746,2994,关键是那么丑那么穷的h人，某些人还跪舔倒贴，这就是人的问题了，我们男的又不是sb！,我的意思是为什么大家不骂黑人，不骂那些为了钱去找黑人的女的，而是要骂所以女的？难不成天底下下所有人都喜欢黑人？在座的各位的妈妈也喜欢黑人？哈哈哈，搞笑,direct,direct,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,同谈女性与黑人交往以及谁应受责骂，示例反对把一部分人扩展为所有女性，同时仍含他者攻击；实际认可范围需拆分。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:1746:1859,1746,1859,关键是那么丑那么穷的h人，某些人还跪舔倒贴，这就是人的问题了，我们男的又不是sb！,那要知道这些女人男人塑造的，不过是男人怕其他男人变成舔狗罢了,partial,partial,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,共同谈男女评价与舔狗话语，示例只讨论性别关系，查询另有种族和个人污名；行为解释不能替代攻击识别。 词典来源：舔狗=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:1746:6644,1746,6644,关键是那么丑那么穷的h人，某些人还跪舔倒贴，这就是人的问题了，我们男的又不是sb！,为啥？就是因为现在中国女人地位高到离谱，男人任劳任怨还被女性瞧不起。破坏人类的根本原则,partial,partial,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,同为男女对立表达，示例以女性地位失衡贬损，查询围绕跨种族婚恋及倒贴；只能部分借用群体概括判断。 词典来源：国女=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:1746:2445,1746,2445,关键是那么丑那么穷的h人，某些人还跪舔倒贴，这就是人的问题了，我们男的又不是sb！,不好意思，你们的言论我看不懂，因为我从来没有靠过男人（除了我爸爸），也没有诋毁过任何一个正常男性 你们说的那些人跟我也不是一个圈子的，我也无法理解，所以，我也只是从我的角度说出我的想法，意见不一样很正常，我也接受任何的批评,partial,partial,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,同处男女关系争论，示例自述并接受意见差异，查询主动贬低多类对象；身份立场与个人辱骂分别分析。 词典来源：过男=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:1746:6148,1746,6148,关键是那么丑那么穷的h人，某些人还跪舔倒贴，这就是人的问题了，我们男的又不是sb！,完全不一样，失足妇女是收费的。为了生活，虽然你不会娶，但是不至于看不起。和黑人搞过，是让人恐惧的，黑人艾滋病几率不用我说吧,direct,direct,direct,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都污名化与黑人发生亲密关系者并贬评黑人，具体疾病指控只在示例；查询的独立个人侮辱维度仍需单独保留。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:1746:7927,1746,7927,关键是那么丑那么穷的h人，某些人还跪舔倒贴，这就是人的问题了，我们男的又不是sb！,你个loser，自己生活失败，就天天黑人怎么怎么样，人家惹你了吗,direct,direct,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都涉及对黑人的网络评价及个人辱骂，但示例维护黑人、攻击受话者，查询同时贬评黑人与倒贴者；独立目标规则可对照。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:1746:7880,1746,7880,关键是那么丑那么穷的h人，某些人还跪舔倒贴，这就是人的问题了，我们男的又不是sb！,没有女人缘的吊丝羡慕嫉妒恨了，乱喷有什么用,direct,direct,direct,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都有亲密关系争论中的个人贬损，示例攻击乱喷者，查询也贬低倒贴者但另含种族和性别；完整身份不可迁移。 词典来源：吊=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:1746:2840,1746,2840,关键是那么丑那么穷的h人，某些人还跪舔倒贴，这就是人的问题了，我们男的又不是sb！,这个事情就是信誉受损问题，男的也知道不是全部女生都会找黑人，但是信誉受损以后 修复时间很长。,direct,direct,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,同谈女性与黑人交往的群体评价，示例以信誉受损概括并声明非全部，查询直接指某些人；泛化范围及额外辱骂需区分。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:1746:1653,1746,1653,关键是那么丑那么穷的h人，某些人还跪舔倒贴，这就是人的问题了，我们男的又不是sb！,偶然看到，就评论一下。都是人类，性取向就是萝卜白菜，各有所爱，没有什么高低贵贱。只是想到男男，生理上超级排斥，也就是感觉恶心,none,none,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,性取向接受度与跨种族婚恋不属同题；只在免责声明与实际负面评价需分开、身份需独立证据方面部分关联。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:2297:5865,2297,5865,本质上根本就没有什么这个恋那个恋的，西方为了用身份政治来控制人民，以保证自己的剥削能够继续，才搞出了这些闹剧，把一群过街老鼠的怪癖放上大庭广众之下，让人们自发的结成两派，左手打右手，就没有合力去对付高高在上的资本财团，妙啊,本质上就是被身份政治洗脑，转移矛盾的傀儡罢了，西方犹资的老套路了，不能只看到表象，要知道幕后黑手是谁,direct,none,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,身份政治、资本转移矛盾的叙事直接重合，但示例仅谈抽象机制，查询另把性少数称过街老鼠；具体受辱人群不能由抽象话题决定。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:2297:2800,2297,2800,本质上根本就没有什么这个恋那个恋的，西方为了用身份政治来控制人民，以保证自己的剥削能够继续，才搞出了这些闹剧，把一群过街老鼠的怪癖放上大庭广众之下，让人们自发的结成两派，左手打右手，就没有合力去对付高高在上的资本财团，妙啊,对高调的同性恋真的无法理解，你做的明明是为世所不能容的事，为什么不能低调点，我用回你所举的例子，一个纹身的人去当兵或报考公务员，有关机构说明规定拒绝通过，然后这个人还认为这是自己的私人问题，旁人不该抱以歧视，你本来就是少数派，是异类，你低调点别人有可能还睁一只眼闭一只眼，现在还要跳出来说纹身无罪，甚至还鼓励其他人，这不是公开找骂？我个人认为，这群人的行为首先是对天地造化，阴阳平衡的亵渎，是为不敬；其二，父母赐予生命血肉，本应薪火相传，生生不息，如此看来，是为不孝；其三，中国社会面临人口断崖危机，这类群体不但不能出一份力甚至还以同性为榜样，是为不仁；其四，他们的行为有可能给自己的授业恩师或有地位有身份的朋友亲戚带来不必要的麻烦，此为陷人于不义。这样不敬不孝不仁不义的人，人人得而诛之，痛斥其罪，已经是对他们最大的宽恕。,direct,direct,direct,direct,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都把性少数的公开表达视作群体怪癖或严重道德问题，实际认可排斥；身份指向及严重贬损规则直接相应。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:2297:4352,2297,4352,本质上根本就没有什么这个恋那个恋的，西方为了用身份政治来控制人民，以保证自己的剥削能够继续，才搞出了这些闹剧，把一群过街老鼠的怪癖放上大庭广众之下，让人们自发的结成两派，左手打右手，就没有合力去对付高高在上的资本财团，妙啊,两性关系中掌握了话语权，定义价值，可以写小作文。男人有权力一样有，但是男人的责任女人就没有了。不能要求女人贤良淑德和贞操但依旧要求男人承受大部分经济社会责任扮演供养者角色。全世界大部分国家法律偏向女性。男人在两性舆论阵地上一再失守，从处女情结开始再到年龄要求未来还会攻击亲子情节，对女人有纯洁任何要求都是封建对男人依旧要彩礼物质。女人已经实现了东食西宿。我记得初中时都是不是处女一样好这种为非处辩解的言论，流产都是很难想象的事情。再到我的过去你管不着，我要怀谁的孩子我说了算，尽管她可能有老公（提一句这是有法律和案例支持的）。而男人呢，只会被要求更多以前只要物质，现在还要提供情绪价值和长相好。女人不关心生活中与自己无关的东西不关注宏大叙事，抱团专精与两性领域现在已经取得了极大的成果。,partial,none,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都用群体争取话语权解释社会矛盾，但示例主旨为男女权益，查询性少数；群体负面概括结构部分可比，具体身份不能迁移。 词典来源：操=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:2297:924,2297,924,本质上根本就没有什么这个恋那个恋的，西方为了用身份政治来控制人民，以保证自己的剥削能够继续，才搞出了这些闹剧，把一群过街老鼠的怪癖放上大庭广众之下，让人们自发的结成两派，左手打右手，就没有合力去对付高高在上的资本财团，妙啊,中国男人超强的繁殖欲，也许我们的基因就决定了我们不团结，所以才需要高喊团结的口号，而国外大多数人泽不需要这些毒鸡汤就能看破实物的本质,partial,none,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都讨论群体分裂或团结，示例将不团结归于中国男性基因；查询为政治叙事中的性少数侮辱，泛化规则仅部分共通。 词典来源：鸡=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:2297:3502,2297,3502,本质上根本就没有什么这个恋那个恋的，西方为了用身份政治来控制人民，以保证自己的剥削能够继续，才搞出了这些闹剧，把一群过街老鼠的怪癖放上大庭广众之下，让人们自发的结成两派，左手打右手，就没有合力去对付高高在上的资本财团，妙啊,异性恋一样有骗婚，一样有仇女，直男的大男子主义盛行更导致女性地位下降??,partial,partial,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都涉及性取向群体及性别关系，示例质疑异性恋问题也普遍存在，查询抹消性少数并辱骂；认可的命题和对象不同。 词典来源：骗婚=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
