job_id	query_id	recipient	donor	group	layer	m	recipient_m	donor_m	delta_m	delta_bound	donor_gap	donor_gap_fraction	reference_aligned_delta	prediction	flip	transition	donor_state_l2	donor_state_relative_l2
Q01-D01-into-D02-focal-L24	Q01	hfp-Q01-D02	hfp-Q01-D01	focal	24	25.239665985107422	24.734024047851562	-20.481338500976562	0.5056419372558594	2e-06	-45.215362548828125	-0.011182967663033025	0.5056419372558594	无	False	unchanged	89.68364643987049	0.2479512843720897
Q01-D01-into-D02-focal-L25	Q01	hfp-Q01-D02	hfp-Q01-D01	focal	25	25.36276626586914	24.734024047851562	-20.481338500976562	0.6287422180175781	2e-06	-45.215362548828125	-0.013905499869399447	0.6287422180175781	无	False	unchanged	97.66606947106537	0.23307878662902626
Q01-D01-into-D02-focal-L26	Q01	hfp-Q01-D02	hfp-Q01-D01	focal	26	25.361955642700195	24.734024047851562	-20.481338500976562	0.6279315948486328	2e-06	-45.215362548828125	-0.013887571821867594	0.6279315948486328	无	False	unchanged	104.43608195998614	0.22155445602673118
Q01-D01-into-D02-focal-L27	Q01	hfp-Q01-D02	hfp-Q01-D01	focal	27	25.32876968383789	24.734024047851562	-20.481338500976562	0.5947456359863281	2e-06	-45.215362548828125	-0.013153618647734198	0.5947456359863281	无	False	unchanged	112.90836389892164	0.2155705016344566
Q01-D01-into-D02-focal-L28	Q01	hfp-Q01-D02	hfp-Q01-D01	focal	28	25.46479606628418	24.734024047851562	-20.481338500976562	0.7307720184326172	2e-06	-45.215362548828125	-0.01616202939086147	0.7307720184326172	无	False	unchanged	124.80991280152097	0.20929520204954138
Q01-D01-into-D02-focal-L29	Q01	hfp-Q01-D02	hfp-Q01-D01	focal	29	24.80622100830078	24.734024047851562	-20.481338500976562	0.07219696044921875	2e-06	-45.215362548828125	-0.0015967351886486184	0.07219696044921875	无	False	unchanged	134.27002416000389	0.19636463097546417
Q01-D01-into-D02-focal-L30	Q01	hfp-Q01-D02	hfp-Q01-D01	focal	30	24.898359298706055	24.734024047851562	-20.481338500976562	0.1643352508544922	2e-06	-45.215362548828125	-0.0036345003465807963	0.1643352508544922	无	False	unchanged	147.95864959782122	0.18049848292261675
Q01-D01-into-D02-focal-L31	Q01	hfp-Q01-D02	hfp-Q01-D01	focal	31	24.9333438873291	24.734024047851562	-20.481338500976562	0.19931983947753906	2e-06	-45.215362548828125	-0.0044082326944142785	0.19931983947753906	无	False	unchanged	160.0884880057299	0.17000250978049108
Q01-D01-into-D02-focal-L32	Q01	hfp-Q01-D02	hfp-Q01-D01	focal	32	24.873933792114258	24.734024047851562	-20.481338500976562	0.1399097442626953	2e-06	-45.215362548828125	-0.0030942966367151566	0.1399097442626953	无	False	unchanged	176.40958911608882	0.1658995098289014
Q01-D01-into-D02-focal-L33	Q01	hfp-Q01-D02	hfp-Q01-D01	focal	33	24.782785415649414	24.734024047851562	-20.481338500976562	0.04876136779785156	2e-06	-45.215362548828125	-0.0010784247885924636	0.04876136779785156	无	False	unchanged	188.41043359490635	0.15700174263945896
Q01-D01-into-D02-focal-L34	Q01	hfp-Q01-D02	hfp-Q01-D01	focal	34	24.734813690185547	24.734024047851562	-20.481338500976562	0.000789642333984375	2e-06	-45.215362548828125	-1.746402747808644e-05	0.000789642333984375	无	False	unchanged	208.59010332539424	0.1165184281518698
Q01-D01-into-D02-focal-L35	Q01	hfp-Q01-D02	hfp-Q01-D01	focal	35	24.734024047851562	24.734024047851562	-20.481338500976562	0.0	2e-06	-45.215362548828125	-0.0	0.0	无	False	unchanged	305.35200524403734	0.21765847904653837
Q01-D01-into-D02-pre-L00	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	0	24.737524032592773	24.734024047851562	-20.481338500976562	0.0034999847412109375	2e-06	-45.215362548828125	-7.740698169634933e-05	0.0034999847412109375	无	False	unchanged	0.07807501884881694	0.003884901082643944
Q01-D01-into-D02-pre-L01	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	1	24.739429473876953	24.734024047851562	-20.481338500976562	0.005405426025390625	2e-06	-45.215362548828125	-0.00011954843930651444	0.005405426025390625	无	False	unchanged	0.11480145383091674	0.00445386837863995
Q01-D01-into-D02-pre-L02	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	2	24.745513916015625	24.734024047851562	-20.481338500976562	0.0114898681640625	2e-06	-45.215362548828125	-0.00025411425489853316	0.0114898681640625	无	False	unchanged	0.21906154169962425	0.0078036062089795535
Q01-D01-into-D02-pre-L03	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	3	24.75838279724121	24.734024047851562	-20.481338500976562	0.024358749389648438	2e-06	-45.215362548828125	-0.0005387272824218405	0.024358749389648438	无	False	unchanged	0.4057460154705192	0.011831047125869472
Q01-D01-into-D02-pre-L04	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	4	24.772432327270508	24.734024047851562	-20.481338500976562	0.03840827941894531	2e-06	-45.215362548828125	-0.0008494519838797746	0.03840827941894531	无	False	unchanged	0.7510187546196034	0.015184752108679233
Q01-D01-into-D02-pre-L05	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	5	24.795886993408203	24.734024047851562	-20.481338500976562	0.061862945556640625	2e-06	-45.215362548828125	-0.0013681842203484436	0.061862945556640625	无	False	unchanged	0.888296291004131	0.0143138553996634
Q01-D01-into-D02-pre-L06	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	6	24.781919479370117	24.734024047851562	-20.481338500976562	0.04789543151855469	2e-06	-45.215362548828125	-0.0010592734154643204	0.04789543151855469	无	False	unchanged	1.0038626379095428	0.014488851545542305
Q01-D01-into-D02-pre-L07	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	7	24.786989212036133	24.734024047851562	-20.481338500976562	0.05296516418457031	2e-06	-45.215362548828125	-0.0011713975339105855	0.05296516418457031	无	False	unchanged	1.0394275423206742	0.014565981806430246
Q01-D01-into-D02-pre-L08	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	8	24.78341293334961	24.734024047851562	-20.481338500976562	0.049388885498046875	2e-06	-45.215362548828125	-0.0010923032065641796	0.049388885498046875	无	False	unchanged	1.223361029029457	0.015469326686571274
Q01-D01-into-D02-pre-L09	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	9	24.794546127319336	24.734024047851562	-20.481338500976562	0.06052207946777344	2e-06	-45.215362548828125	-0.0013385291205486977	0.06052207946777344	无	False	unchanged	1.8812938059584545	0.023187756874793474
Q01-D01-into-D02-pre-L10	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	10	24.795169830322266	24.734024047851562	-20.481338500976562	0.061145782470703125	2e-06	-45.215362548828125	-0.0013523231712379111	0.061145782470703125	无	False	unchanged	2.0159568855823817	0.022694384057250088
Q01-D01-into-D02-pre-L11	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	11	24.79154396057129	24.734024047851562	-20.481338500976562	0.05751991271972656	2e-06	-45.215362548828125	-0.0012721320692189683	0.05751991271972656	无	False	unchanged	2.080895728299574	0.022793588028209258
Q01-D01-into-D02-pre-L12	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	12	24.800050735473633	24.734024047851562	-20.481338500976562	0.06602668762207031	2e-06	-45.215362548828125	-0.001460271109200286	0.06602668762207031	无	False	unchanged	2.266640281820112	0.022547723503115392
Q01-D01-into-D02-pre-L13	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	13	24.741750717163086	24.734024047851562	-20.481338500976562	0.0077266693115234375	2e-06	-45.215362548828125	-0.00017088593070948836	0.0077266693115234375	无	False	unchanged	2.5687879007239864	0.024754419034685882
Q01-D01-into-D02-pre-L14	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	14	24.7628231048584	24.734024047851562	-20.481338500976562	0.028799057006835938	2e-06	-45.215362548828125	-0.0006369307992551382	0.028799057006835938	无	False	unchanged	2.754914077757645	0.024208850219482686
Q01-D01-into-D02-pre-L15	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	15	24.767637252807617	24.734024047851562	-20.481338500976562	0.03361320495605469	2e-06	-45.215362548828125	-0.0007434023097737134	0.03361320495605469	无	False	unchanged	3.0583844086115746	0.025530551194632232
Q01-D01-into-D02-pre-L16	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	16	24.793386459350586	24.734024047851562	-20.481338500976562	0.05936241149902344	2e-06	-45.215362548828125	-0.0013128814666678367	0.05936241149902344	无	False	unchanged	3.3706749831157348	0.025728272270458798
Q01-D01-into-D02-pre-L17	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	17	24.794939041137695	24.734024047851562	-20.481338500976562	0.06091499328613281	2e-06	-45.215362548828125	-0.0013472189506464895	0.06091499328613281	无	False	unchanged	3.9373990145447526	0.029084466784438923
Q01-D01-into-D02-pre-L18	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	18	24.78156280517578	24.734024047851562	-20.481338500976562	0.04753875732421875	2e-06	-45.215362548828125	-0.0010513850745503055	0.04753875732421875	无	False	unchanged	4.628018464928226	0.03199878603226252
Q01-D01-into-D02-pre-L19	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	19	24.726320266723633	24.734024047851562	-20.481338500976562	-0.0077037811279296875	2e-06	-45.215362548828125	0.00017037972701447135	-0.0077037811279296875	无	False	unchanged	5.34050169611296	0.03183285876704408
Q01-D01-into-D02-pre-L20	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	20	24.71992301940918	24.734024047851562	-20.481338500976562	-0.014101028442382812	2e-06	-45.215362548828125	0.0003118636597717224	-0.014101028442382812	无	False	unchanged	6.063822402447669	0.0333591243960349
Q01-D01-into-D02-pre-L21	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	21	24.731090545654297	24.734024047851562	-20.481338500976562	-0.002933502197265625	2e-06	-45.215362548828125	6.487844024467861e-05	-0.002933502197265625	无	False	unchanged	7.084501810367326	0.036116983339971126
Q01-D01-into-D02-pre-L22	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	22	24.73243522644043	24.734024047851562	-20.481338500976562	-0.0015888214111328125	2e-06	-45.215362548828125	3.513897316242997e-05	-0.0015888214111328125	无	False	unchanged	13.026882045754702	0.05922651694122711
Q01-D01-into-D02-pre-L23	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	23	24.748220443725586	24.734024047851562	-20.481338500976562	0.014196395874023438	2e-06	-45.215362548828125	-0.00031397284183429323	0.014196395874023438	无	False	unchanged	17.986688385218656	0.06402447192525249
Q01-D01-into-D02-pre-L24	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	24	24.755783081054688	24.734024047851562	-20.481338500976562	0.021759033203125	2e-06	-45.215362548828125	-0.00048123097939615974	0.021759033203125	无	False	unchanged	30.699411839916372	0.08693489152429082
Q01-D01-into-D02-pre-L25	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	25	24.748952865600586	24.734024047851562	-20.481338500976562	0.014928817749023438	2e-06	-45.215362548828125	-0.00033017136007483717	0.014928817749023438	无	False	unchanged	34.91279066815701	0.08208907902517051
Q01-D01-into-D02-pre-L26	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	26	24.747570037841797	24.734024047851562	-20.481338500976562	0.013545989990234375	2e-06	-45.215362548828125	-0.0002995882201675602	0.013545989990234375	无	False	unchanged	39.03667778703274	0.07928360595585632
Q01-D01-into-D02-pre-L27	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	27	24.746519088745117	24.734024047851562	-20.481338500976562	0.012495040893554688	2e-06	-45.215362548828125	-0.00027634503383802965	0.012495040893554688	无	False	unchanged	45.33007614679295	0.07850666832243416
Q01-D01-into-D02-pre-L28	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	28	24.73280143737793	24.734024047851562	-20.481338500976562	-0.0012226104736328125	2e-06	-45.215362548828125	2.7039714042157995e-05	-0.0012226104736328125	无	False	unchanged	54.4085590471806	0.0783748060750043
Q01-D01-into-D02-pre-L29	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	29	24.732938766479492	24.734024047851562	-20.481338500976562	-0.0010852813720703125	2e-06	-45.215362548828125	2.4002491872056003e-05	-0.0010852813720703125	无	False	unchanged	64.48906771550541	0.07798956797433308
Q01-D01-into-D02-pre-L30	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	30	24.73335075378418	24.734024047851562	-20.481338500976562	-0.0006732940673828125	2e-06	-45.215362548828125	1.4890825361750035e-05	-0.0006732940673828125	无	False	unchanged	80.57414520041303	0.08160956525329771
Q01-D01-into-D02-pre-L31	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	31	24.72907829284668	24.734024047851562	-20.481338500976562	-0.0049457550048828125	2e-06	-45.215362548828125	0.00010938218176492305	-0.0049457550048828125	无	False	unchanged	88.59319235385065	0.07779327693888216
Q01-D01-into-D02-pre-L32	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	32	24.737594604492188	24.734024047851562	-20.481338500976562	0.003570556640625	2e-06	-45.215362548828125	-7.896777642265174e-05	0.003570556640625	无	False	unchanged	102.04238660323473	0.08114404664587978
Q01-D01-into-D02-pre-L33	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	33	24.738861083984375	24.734024047851562	-20.481338500976562	0.0048370361328125	2e-06	-45.215362548828125	-0.00010697771421359231	0.0048370361328125	无	False	unchanged	137.0092093861044	0.09757920660524565
Q01-D01-into-D02-pre-L34	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	34	24.735626220703125	24.734024047851562	-20.481338500976562	0.0016021728515625	2e-06	-45.215362548828125	-3.543425865118988e-05	0.0016021728515625	无	False	unchanged	156.341639644492	0.08257931956946368
Q01-D01-into-D02-pre-L35	Q01	hfp-Q01-D02	hfp-Q01-D01	pre	35	24.734024047851562	24.734024047851562	-20.481338500976562	0.0	2e-06	-45.215362548828125	-0.0	0.0	无	False	unchanged	194.8410815602437	0.12855770525258975
Q02-D02-into-D01-focal-L00	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	0	-20.582664489746094	-20.59790802001953	10.571319580078125	0.0152435302734375	2e-06	31.169227600097656	0.0004890570427029042	-0.0152435302734375	有	False	unchanged	0.479007026389271	0.016260063868480785
Q02-D02-into-D01-focal-L01	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	1	-20.57857894897461	-20.59790802001953	10.571319580078125	0.019329071044921875	2e-06	31.169227600097656	0.0006201331419858898	-0.019329071044921875	有	False	unchanged	0.5061979004513235	0.01579749799927348
Q02-D02-into-D01-focal-L02	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	2	-20.565711975097656	-20.59790802001953	10.571319580078125	0.032196044921875	2e-06	31.169227600097656	0.0010329433034065344	-0.032196044921875	有	False	unchanged	0.5514250525945947	0.016368621850750303
Q02-D02-into-D01-focal-L03	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	3	-20.58211898803711	-20.59790802001953	10.571319580078125	0.015789031982421875	2e-06	31.169227600097656	0.0005065583332701003	-0.015789031982421875	有	False	unchanged	0.598069536202994	0.01596988831283658
Q02-D02-into-D01-focal-L04	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	4	-20.57058334350586	-20.59790802001953	10.571319580078125	0.027324676513671875	2e-06	31.169227600097656	0.0008766555547750007	-0.027324676513671875	有	False	unchanged	0.8159488340508961	0.018356567989884876
Q02-D02-into-D01-focal-L05	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	5	-20.585853576660156	-20.59790802001953	10.571319580078125	0.012054443359375	2e-06	31.169227600097656	0.00038674180554083517	-0.012054443359375	有	False	unchanged	0.9126309067413384	0.017337928710991223
Q02-D02-into-D01-focal-L06	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	6	-20.577686309814453	-20.59790802001953	10.571319580078125	0.020221710205078125	2e-06	31.169227600097656	0.0006487716174594833	-0.020221710205078125	有	False	unchanged	0.9971367866628976	0.017165371761577737
Q02-D02-into-D01-focal-L07	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	7	-20.544239044189453	-20.59790802001953	10.571319580078125	0.053668975830078125	2e-06	31.169227600097656	0.0017218577411879778	-0.053668975830078125	有	False	unchanged	1.1653899663412204	0.019490142837769977
Q02-D02-into-D01-focal-L08	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	8	-20.578548431396484	-20.59790802001953	10.571319580078125	0.019359588623046875	2e-06	31.169227600097656	0.0006211122351644742	-0.019359588623046875	有	False	unchanged	1.5949288359448952	0.02639188420157947
Q02-D02-into-D01-focal-L09	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	9	-20.55605697631836	-20.59790802001953	10.571319580078125	0.041851043701171875	2e-06	31.169227600097656	0.0013427039077811716	-0.041851043701171875	有	False	unchanged	2.3412360564015295	0.038278663256349356
Q02-D02-into-D01-focal-L10	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	10	-20.57025909423828	-20.59790802001953	10.571319580078125	0.02764892578125	2e-06	31.169227600097656	0.0008870584197974598	-0.02764892578125	有	False	unchanged	3.626623367458691	0.05915356687546155
Q02-D02-into-D01-focal-L11	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	11	-20.560924530029297	-20.59790802001953	10.571319580078125	0.036983489990234375	2e-06	31.169227600097656	0.001186538545796961	-0.036983489990234375	有	False	unchanged	3.822074319816214	0.05890498037712975
Q02-D02-into-D01-focal-L12	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	12	-20.37293243408203	-20.59790802001953	10.571319580078125	0.2249755859375	2e-06	31.169227600097656	0.007217874912524144	-0.2249755859375	有	False	unchanged	6.095580772420205	0.08905435983184269
Q02-D02-into-D01-focal-L13	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	13	-20.293659210205078	-20.59790802001953	10.571319580078125	0.3042488098144531	2e-06	31.169227600097656	0.009761191830544427	-0.3042488098144531	有	False	unchanged	6.934999012893604	0.09610499409789085
Q02-D02-into-D01-focal-L14	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	14	-20.638282775878906	-20.59790802001953	10.571319580078125	-0.040374755859375	2e-06	31.169227600097656	-0.0012953402752671516	0.040374755859375	有	False	unchanged	7.126190579437094	0.09824661255714759
Q02-D02-into-D01-focal-L15	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	15	-20.42447280883789	-20.59790802001953	10.571319580078125	0.17343521118164062	2e-06	31.169227600097656	0.0055643089205424275	-0.17343521118164062	有	False	unchanged	7.998842154494711	0.10226574586027615
Q02-D02-into-D01-focal-L16	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	16	-10.371337890625	-20.59790802001953	10.571319580078125	10.226570129394531	2e-06	31.169227600097656	0.328098285289639	-10.226570129394531	有	False	unchanged	14.826048118039328	0.18572434321688353
Q02-D02-into-D01-focal-L17	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	17	-4.949588775634766	-20.59790802001953	10.571319580078125	15.648319244384766	2e-06	31.169227600097656	0.502043857010295	-15.648319244384766	有	False	unchanged	23.888005817841897	0.2674126573506046
Q02-D02-into-D01-focal-L18	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	18	-6.236724853515625	-20.59790802001953	10.571319580078125	14.361183166503906	2e-06	31.169227600097656	0.4607487664037883	-14.361183166503906	有	False	unchanged	32.63949637162128	0.3282684183749062
Q02-D02-into-D01-focal-L19	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	19	-17.868640899658203	-20.59790802001953	10.571319580078125	2.729267120361328	2e-06	31.169227600097656	0.08756287308039604	-2.729267120361328	有	False	unchanged	36.301515771974984	0.3139148178784709
Q02-D02-into-D01-focal-L20	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	20	-18.805843353271484	-20.59790802001953	10.571319580078125	1.7920646667480469	2e-06	31.169227600097656	0.05749467679277468	-1.7920646667480469	有	False	unchanged	45.86526345713141	0.3520078547630686
Q02-D02-into-D01-focal-L21	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	21	-19.694732666015625	-20.59790802001953	10.571319580078125	0.9031753540039062	2e-06	31.169227600097656	0.028976507393499752	-0.9031753540039062	有	False	unchanged	55.146353382603735	0.3879660105575297
Q02-D02-into-D01-focal-L22	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	22	-20.403316497802734	-20.59790802001953	10.571319580078125	0.19459152221679688	2e-06	31.169227600097656	0.006243065266596058	-0.19459152221679688	有	False	unchanged	61.845164131654116	0.37507395386210096
Q02-D02-into-D01-focal-L23	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	23	-20.58731460571289	-20.59790802001953	10.571319580078125	0.010593414306640625	2e-06	31.169227600097656	0.00033986771961610736	-0.010593414306640625	有	False	unchanged	73.30491124353188	0.37108677161270454
Q02-D02-into-D01-focal-L24	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	24	-20.580394744873047	-20.59790802001953	10.571319580078125	0.017513275146484375	2e-06	31.169227600097656	0.0005618770978601185	-0.017513275146484375	有	False	unchanged	85.9250354037317	0.3267297109537066
Q02-D02-into-D01-focal-L25	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	25	-20.559906005859375	-20.59790802001953	10.571319580078125	0.03800201416015625	2e-06	31.169227600097656	0.0012192157806322152	-0.03800201416015625	有	False	unchanged	95.07186510287409	0.314673180077697
Q02-D02-into-D01-focal-L26	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	26	-20.559589385986328	-20.59790802001953	10.571319580078125	0.038318634033203125	2e-06	31.169227600097656	0.0012293738723600281	-0.038318634033203125	有	False	unchanged	109.65755215730903	0.311602586255514
Q02-D02-into-D01-focal-L27	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	27	-20.529327392578125	-20.59790802001953	10.571319580078125	0.06858062744140625	2e-06	31.169227600097656	0.0022002671455737767	-0.06858062744140625	有	False	unchanged	122.05877815792729	0.3059545928417927
Q02-D02-into-D01-focal-L28	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	28	-20.49649429321289	-20.59790802001953	10.571319580078125	0.10141372680664062	2e-06	31.169227600097656	0.0032536490190832605	-0.10141372680664062	有	False	unchanged	137.8172058418227	0.29984564615958725
Q02-D02-into-D01-focal-L29	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	29	-20.520301818847656	-20.59790802001953	10.571319580078125	0.077606201171875	2e-06	31.169227600097656	0.002489833953140111	-0.077606201171875	有	False	unchanged	165.4958357734186	0.30624771503729437
Q02-D02-into-D01-focal-L30	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	30	-20.530231475830078	-20.59790802001953	10.571319580078125	0.06767654418945312	2e-06	31.169227600097656	0.002171261510158214	-0.06767654418945312	有	False	unchanged	185.0600906153594	0.28334014678489405
Q02-D02-into-D01-focal-L31	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	31	-20.520374298095703	-20.59790802001953	10.571319580078125	0.07753372192382812	2e-06	31.169227600097656	0.002487508606840973	-0.07753372192382812	有	False	unchanged	204.13761518645188	0.2774783965363516
Q02-D02-into-D01-focal-L32	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	32	-20.56793975830078	-20.59790802001953	10.571319580078125	0.02996826171875	2e-06	31.169227600097656	0.0009614695013698737	-0.02996826171875	有	False	unchanged	222.4383502012426	0.2759872699722077
Q02-D02-into-D01-focal-L33	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	33	-20.57107162475586	-20.59790802001953	10.571319580078125	0.026836395263671875	2e-06	31.169227600097656	0.0008609900639176504	-0.026836395263671875	有	False	unchanged	241.75903547870791	0.26809286330903914
Q02-D02-into-D01-focal-L34	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	34	-20.599445343017578	-20.59790802001953	10.571319580078125	-0.001537322998046875	2e-06	31.169227600097656	-4.932181887118879e-05	0.001537322998046875	有	False	unchanged	261.2847361826148	0.19952006454195448
Q02-D02-into-D01-focal-L35	Q02	hfp-Q02-D01	hfp-Q02-D02	focal	35	-20.59790802001953	-20.59790802001953	10.571319580078125	0.0	2e-06	31.169227600097656	0.0	-0.0	有	False	unchanged	343.1299780964687	0.3204496299556771
Q02-D02-into-D01-pre-L00	Q02	hfp-Q02-D01	hfp-Q02-D02	pre	0	-20.595111846923828	-20.59790802001953	10.571319580078125	0.002796173095703125	2e-06	31.169227600097656	8.9709412487795e-05	-0.002796173095703125	有	False	unchanged	0.05120709633302072	0.003242832340083332
Q02-D02-into-D01-pre-L01	Q02	hfp-Q02-D01	hfp-Q02-D02	pre	1	-20.594711303710938	-20.59790802001953	10.571319580078125	0.00319671630859375	2e-06	31.169227600097656	0.00010256001045671515	-0.00319671630859375	有	False	unchanged	0.07813100576639219	0.0042448211479963124
Q02-D02-into-D01-pre-L02	Q02	hfp-Q02-D01	hfp-Q02-D02	pre	2	-20.604835510253906	-20.59790802001953	10.571319580078125	-0.006927490234375	2e-06	31.169227600097656	-0.00022225415153865718	0.006927490234375	有	False	unchanged	0.21913566253896932	0.011174939518198479
Q02-D02-into-D01-pre-L03	Q02	hfp-Q02-D01	hfp-Q02-D02	pre	3	-20.60784149169922	-20.59790802001953	10.571319580078125	-0.0099334716796875	2e-06	31.169227600097656	-0.0003186948296292199	0.0099334716796875	有	False	unchanged	0.3184050167398981	0.013728509475101437
Q02-D02-into-D01-pre-L04	Q02	hfp-Q02-D01	hfp-Q02-D02	pre	4	-20.597660064697266	-20.59790802001953	10.571319580078125	0.000247955322265625	2e-06	31.169227600097656	7.955132075998192e-06	-0.000247955322265625	有	False	unchanged	0.4888139427788537	0.015515925465154724
Q02-D02-into-D01-pre-L05	Q02	hfp-Q02-D01	hfp-Q02-D02	pre	5	-20.578487396240234	-20.59790802001953	10.571319580078125	0.019420623779296875	2e-06	31.169227600097656	0.000623070421521643	-0.019420623779296875	有	False	unchanged	0.5677980847087866	0.014646275973388353
Q02-D02-into-D01-pre-L06	Q02	hfp-Q02-D01	hfp-Q02-D02	pre	6	-20.569461822509766	-20.59790802001953	10.571319580078125	0.028446197509765625	2e-06	31.169227600097656	0.0009126372290879771	-0.028446197509765625	有	False	unchanged	0.611862843367514	0.01369189216648223
Q02-D02-into-D01-pre-L07	Q02	hfp-Q02-D01	hfp-Q02-D02	pre	7	-20.588504791259766	-20.59790802001953	10.571319580078125	0.009403228759765625	2e-06	31.169227600097656	0.00030168308565131603	-0.009403228759765625	有	False	unchanged	0.6502280757579769	0.013474247238666389
Q02-D02-into-D01-pre-L08	Q02	hfp-Q02-D01	hfp-Q02-D02	pre	8	-20.602046966552734	-20.59790802001953	10.571319580078125	-0.004138946533203125	2e-06	31.169227600097656	-0.00013278951234550827	0.004138946533203125	有	False	unchanged	0.8450024869591249	0.015344967447396966
Q02-D02-into-D01-pre-L09	Q02	hfp-Q02-D01	hfp-Q02-D02	pre	9	-20.614643096923828	-20.59790802001953	10.571319580078125	-0.016735076904296875	2e-06	31.169227600097656	-0.0005369102218062164	0.016735076904296875	有	False	unchanged	1.0668441091144807	0.019303017054071028
Q02-D02-into-D01-pre-L10	Q02	hfp-Q02-D01	hfp-Q02-D02	pre	10	-20.626888275146484	-20.59790802001953	10.571319580078125	-0.028980255126953125	2e-06	31.169227600097656	-0.000929771359713204	0.028980255126953125	有	False	unchanged	1.005789360507019	0.017737882271068862
Q02-D02-into-D01-pre-L11	Q02	hfp-Q02-D01	hfp-Q02-D02	pre	11	-20.637779235839844	-20.59790802001953	10.571319580078125	-0.0398712158203125	2e-06	31.169227600097656	-0.0012791852378205091	0.0398712158203125	有	False	unchanged	1.0410105298058892	0.017486569001211323
Q02-D02-into-D01-pre-L12	Q02	hfp-Q02-D01	hfp-Q02-D02	pre	12	-20.622974395751953	-20.59790802001953	10.571319580078125	-0.025066375732421875	2e-06	31.169227600097656	-0.0008042026595597556	0.025066375732421875	有	False	unchanged	1.1446653784995948	0.017815059230114044
