group,layer,role,category,view,direction,metric,target,effect,effect_bound,residual,residual_bound,ratio,closeness_gain,eligible_direction
F1:O-N1,34,demo_answer_end,primary,ncc_single/mask,K,C,4.298895517985026,2.288818359375e-05,0.00537109375,4.298872629801433,0.00537109375,5.324200948358504e-06,5.324200948342295e-06,False
F1:O-N1,34,demo_answer_end,primary,ncc_single/mask,K,I,-0.23709665934244817,2.7974446614287274e-05,0.0107421875,-0.23712463378906246,0.0107421875,-0.00011798751906446165,-0.00011798751906444416,False
F1:O-N1,34,demo_answer_end,primary,ncc_single/lorem,R,C,4.157967758178711,9.663899739734139e-06,0.00537109375,4.157958094278971,0.00537109375,2.3241882337171266e-06,2.324188233759905e-06,False
F1:O-N1,34,demo_answer_end,primary,ncc_single/lorem,R,I,-0.16355514526367076,1.729329427110904e-05,0.0107421875,-0.16357243855794187,0.0107421875,-0.00010573372206193909,-0.00010573372206201803,False
F1:O-N1,34,demo_answer_end,primary,ncc_single/lorem,K,C,4.157967758178711,1.5894571940400226e-05,0.00537109375,4.157951863606771,0.00537109375,3.822678015993666e-06,3.822678016018877e-06,False
F1:O-N1,34,demo_answer_end,primary,ncc_single/lorem,K,I,-0.16355514526367076,2.4159749349550452e-05,0.0107421875,-0.16357930501302032,0.0107421875,-0.00014771622935250372,-0.00014771622935261242,False
F1:O-N1,34,demo_answer_end,primary,ncc_loo/empty,R,C,4.304124350569788,1.8622752410560328e-05,0.00537109375,4.304105727817378,0.00537109375,4.3267226719634654e-06,4.326722671921246e-06,False
F1:O-N1,34,demo_answer_end,primary,ncc_loo/empty,R,I,-0.2285032669974154,3.6481102527158304e-05,0.0107421875,-0.22853974809994257,0.0107421875,-0.0001596524330112573,-0.00015965243301119258,False
F1:O-N1,34,demo_answer_end,primary,ncc_loo/empty,K,C,4.304124350569788,1.6046988586593258e-05,0.00537109375,4.304108303581202,0.00537109375,3.7282818244944357e-06,3.728281824377788e-06,False
F1:O-N1,34,demo_answer_end,primary,ncc_loo/empty,K,I,-0.2285032669974154,3.3586303411770047e-05,0.0107421875,-0.22853685330082718,0.0107421875,-0.0001469839090403462,-0.00014698390904044345,False
F1:O-N1,34,demo_answer_end,primary,ncc_loo/space,R,C,4.30967718309081,1.8044771111738744e-05,0.00537109375,4.309659138319698,0.00537109375,4.187035442593734e-06,4.1870354426931655e-06,False
F1:O-N1,34,demo_answer_end,primary,ncc_loo/space,R,I,-0.22191077365698564,3.3147070228917164e-05,0.0107421875,-0.22194392072721456,0.0107421875,-0.00014937116248422267,-0.00014937116248425752,False
F1:O-N1,34,demo_answer_end,primary,ncc_loo/space,K,C,4.30967718309081,1.4094068458758713e-05,0.00537109375,4.309663089022351,0.00537109375,3.270330435434318e-06,3.2703304354564366e-06,False
F1:O-N1,34,demo_answer_end,primary,ncc_loo/space,K,I,-0.22191077365698564,2.744750955097075e-05,0.0107421875,-0.2219382211665366,0.0107421875,-0.00012368714280360817,-0.00012368714280364124,False
F1:O-N1,34,demo_answer_end,primary,ncc_loo/na,R,C,4.248268135310224,1.4599471880497039e-05,0.00537109375,4.2482535358383435,0.00537109375,3.4365702482738728e-06,3.4365702482608285e-06,False
F1:O-N1,34,demo_answer_end,primary,ncc_loo/na,R,I,-0.2427944456880773,2.579029517221776e-05,0.0107421875,-0.2428202359832495,0.0107421875,-0.00010622275604010747,-0.00010622275603999753,False
F1:O-N1,34,demo_answer_end,primary,ncc_loo/na,K,C,4.248268135310224,1.9890665255761775e-05,0.00537109375,4.2482482446449685,0.00537109375,4.682064460676818e-06,4.682064460581614e-06,False
F1:O-N1,34,demo_answer_end,primary,ncc_loo/na,K,I,-0.2427944456880773,3.501293192442745e-05,0.0107421875,-0.24282945862000171,0.0107421875,-0.00014420812562330703,-0.00014420812562332408,False
F1:O-N1,34,demo_answer_end,primary,ncc_loo/mask,R,C,4.294158544104275,2.000672573206075e-05,0.00537109375,4.294138537378543,0.00537109375,4.659056140237128e-06,4.659056140221551e-06,False
F1:O-N1,34,demo_answer_end,primary,ncc_loo/mask,R,I,-0.22873172903134065,4.06290641320195e-05,0.0107421875,-0.22877235809547267,0.0107421875,-0.0001776275827760325,-0.00017762758277606316,False
F1:O-N1,34,demo_answer_end,primary,ncc_loo/mask,K,C,4.294158544104275,1.3709297290276368e-05,0.00537109375,4.294144834806985,0.00537109375,3.1925456755896308e-06,3.1925456756010107e-06,False
F1:O-N1,34,demo_answer_end,primary,ncc_loo/mask,K,I,-0.22873172903134065,3.3286877546778726e-05,0.0107421875,-0.22876501590888743,0.0107421875,-0.00014552802834895626,-0.00014552802834888467,False
F1:O-N1,34,demo_answer_end,primary,ncc_loo/lorem,R,C,4.3000144197502665,1.9325475622847255e-05,0.00537109375,4.299995094274643,0.00537109375,4.494281585216086e-06,4.4942815853321605e-06,False
F1:O-N1,34,demo_answer_end,primary,ncc_loo/lorem,R,I,-0.23460397109667475,3.71584279464654e-05,0.0107421875,-0.2346411295246212,0.0107421875,-0.0001583878899098144,-0.0001583878899098501,False
F1:O-N1,34,demo_answer_end,primary,ncc_loo/lorem,K,C,4.3000144197502665,1.613703795033672e-05,0.00537109375,4.299998282712316,0.00537109375,3.752786938624712e-06,3.752786938648889e-06,False
F1:O-N1,34,demo_answer_end,primary,ncc_loo/lorem,K,I,-0.23460397109667475,3.3688455708613674e-05,0.0107421875,-0.23463765955238336,0.0107421875,-0.00014359712476789857,-0.00014359712476785802,False
F1:O-N1,34,lexicon_end,primary,original/answer_sum,R,C,13.52717399597168,-0.0002040863037109375,0.002685546875,13.52737808227539,0.002685546875,-1.5087135256167572e-05,-1.5087135256219852e-05,False
F1:O-N1,34,lexicon_end,primary,original/answer_sum,R,I,-0.5993232727050781,-3.4332275390625e-05,0.00537109375,-0.5992889404296875,0.00537109375,5.7285069601359565e-05,5.728506960134272e-05,False
F1:O-N1,34,lexicon_end,primary,original/answer_sum,K,C,13.52717399597168,-0.000217437744140625,0.002685546875,13.52739143371582,0.002685546875,-1.6074144104701898e-05,-1.607414410464969e-05,False
F1:O-N1,34,lexicon_end,primary,original/answer_sum,K,I,-0.5993232727050781,3.814697265625e-05,0.00537109375,-0.5993614196777344,0.00537109375,-6.365007733484396e-05,-6.36500773347759e-05,False
F1:O-N1,34,lexicon_end,primary,original/answer_mean,R,C,4.392484664916992,-5.1752726236975466e-05,0.002685546875,4.392536417643229,0.002685546875,-1.1782107436897215e-05,-1.1782107436797418e-05,False
F1:O-N1,34,lexicon_end,primary,original/answer_mean,R,I,-0.15556208292643237,-1.2461344401026864e-05,0.00537109375,-0.15554962158203134,0.00537109375,8.010528122665997e-05,8.010528122670557e-05,False
F1:O-N1,34,lexicon_end,primary,original/answer_mean,K,C,4.392484664916992,-7.2479248046875e-05,0.002685546875,4.392557144165039,0.002685546875,-1.6500740145041506e-05,-1.6500740145142245e-05,False
F1:O-N1,34,lexicon_end,primary,original/answer_mean,K,I,-0.15556208292643237,1.2715657550899095e-05,0.00537109375,-0.15557479858398326,0.00537109375,-8.174008287683137e-05,-8.174008287675782e-05,False
F1:O-N1,34,lexicon_end,primary,original/total_with_eos,R,C,13.52717399597168,-0.0002040863037109375,0.002685546875,13.52737808227539,0.002685546875,-1.5087135256167572e-05,-1.5087135256219852e-05,False
F1:O-N1,34,lexicon_end,primary,original/total_with_eos,R,I,-0.5993232727050781,-3.4332275390625e-05,0.00537109375,-0.5992889404296875,0.00537109375,5.7285069601359565e-05,5.728506960134272e-05,False
F1:O-N1,34,lexicon_end,primary,original/total_with_eos,K,C,13.52717399597168,-0.000217437744140625,0.002685546875,13.52739143371582,0.002685546875,-1.6074144104701898e-05,-1.607414410464969e-05,False
F1:O-N1,34,lexicon_end,primary,original/total_with_eos,K,I,-0.5993232727050781,3.814697265625e-05,0.00537109375,-0.5993614196777344,0.00537109375,-6.365007733484396e-05,-6.36500773347759e-05,False
F1:O-N1,34,lexicon_end,primary,original/mean_with_eos,R,C,3.3089351654052734,-4.084904988606308e-05,0.002685546875,3.3089760144551597,0.002685546875,-1.234507412328218e-05,-1.2345074123398803e-05,False
F1:O-N1,34,lexicon_end,primary,original/mean_with_eos,R,I,-0.12219810485839842,-9.218851725251165e-06,0.00537109375,-0.12218888600667317,0.00537109375,7.544185514115666e-05,7.54418551411895e-05,False
F1:O-N1,34,lexicon_end,primary,original/mean_with_eos,K,C,3.3089351654052734,-5.435943603515625e-05,0.002685546875,3.3089895248413086,0.002685546875,-1.642807529246297e-05,-1.6428075292562738e-05,False
F1:O-N1,34,lexicon_end,primary,original/mean_with_eos,K,I,-0.12219810485839842,9.5367431640625e-06,0.00537109375,-0.12220764160156249,0.00537109375,-7.804329842196452e-05,-7.804329842198143e-05,False
F1:O-N1,34,lexicon_end,primary,ab_forward/answer_sum,R,C,21.776368141174316,5.91278076171875e-05,0.002685546875,21.7763090133667,0.002685546875,2.7152281424462988e-06,2.715228142435855e-06,False
F1:O-N1,34,lexicon_end,primary,ab_forward/answer_sum,R,I,-2.2906436920166016,-4.9591064453125e-05,0.00537109375,-2.2905941009521484,0.00537109375,2.1649401269154517e-05,2.16494012691415e-05,False
F1:O-N1,34,lexicon_end,primary,ab_forward/answer_sum,K,C,21.776368141174316,6.771087646484375e-05,0.002685546875,21.77630043029785,0.002685546875,3.1093741631239872e-06,3.1093741631460503e-06,False
F1:O-N1,34,lexicon_end,primary,ab_forward/answer_sum,K,I,-2.2906436920166016,-2.09808349609375e-05,0.00537109375,-2.2906227111816406,0.00537109375,9.159362075411526e-06,9.15936207546153e-06,False
F1:O-N1,34,lexicon_end,primary,ab_forward/answer_mean,R,C,10.888184070587158,2.956390380859375e-05,0.002685546875,10.88815450668335,0.002685546875,2.7152281424462988e-06,2.715228142435855e-06,False
F1:O-N1,34,lexicon_end,primary,ab_forward/answer_mean,R,I,-1.1453218460083008,-2.47955322265625e-05,0.00537109375,-1.1452970504760742,0.00537109375,2.1649401269154517e-05,2.16494012691415e-05,False
F1:O-N1,34,lexicon_end,primary,ab_forward/answer_mean,K,C,10.888184070587158,3.3855438232421875e-05,0.002685546875,10.888150215148926,0.002685546875,3.1093741631239872e-06,3.1093741631460503e-06,False
F1:O-N1,34,lexicon_end,primary,ab_forward/answer_mean,K,I,-1.1453218460083008,-1.049041748046875e-05,0.00537109375,-1.1453113555908203,0.00537109375,9.159362075411526e-06,9.15936207546153e-06,False
F1:O-N1,34,lexicon_end,primary,ab_forward/total_with_eos,R,C,21.77637004852295,5.91278076171875e-05,0.002685546875,21.776310920715332,0.002685546875,2.7152279046249048e-06,2.715227904626083e-06,False
F1:O-N1,34,lexicon_end,primary,ab_forward/total_with_eos,R,I,-2.290647506713867,-4.9591064453125e-05,0.00537109375,-2.290597915649414,0.00537109375,2.164936521563184e-05,2.1649365215647975e-05,False
F1:O-N1,34,lexicon_end,primary,ab_forward/total_with_eos,K,C,21.77637004852295,6.771087646484375e-05,0.002685546875,21.776302337646484,0.002685546875,3.1093738907801328e-06,3.1093738908083424e-06,False
F1:O-N1,34,lexicon_end,primary,ab_forward/total_with_eos,K,I,-2.290647506713867,-2.09808349609375e-05,0.00537109375,-2.2906265258789062,0.00537109375,9.159346821998087e-06,9.159346821996373e-06,False
F1:O-N1,34,lexicon_end,primary,ab_forward/mean_with_eos,R,C,7.258790016174316,1.9709269205581137e-05,0.002685546875,7.258770306905111,0.002685546875,2.7152279046045116e-06,2.7152279045150607e-06,False
F1:O-N1,34,lexicon_end,primary,ab_forward/mean_with_eos,R,I,-0.7635491689046225,-1.6530354817412274e-05,0.00537109375,-0.7635326385498051,0.00537109375,2.1649365215244097e-05,2.1649365215203886e-05,False
F1:O-N1,34,lexicon_end,primary,ab_forward/mean_with_eos,K,C,7.258790016174316,2.2570292155243976e-05,0.002685546875,7.258767445882161,0.002685546875,3.109373890820919e-06,3.1093738908083424e-06,False
F1:O-N1,34,lexicon_end,primary,ab_forward/mean_with_eos,K,I,-0.7635491689046225,-6.993611654237952e-06,0.00537109375,-0.7635421752929683,0.00537109375,9.159346822773568e-06,9.159346822773529e-06,False
F1:O-N1,34,lexicon_end,primary,ab_reverse/answer_sum,R,C,13.649234771728516,-3.4332275390625e-05,0.002685546875,13.649269104003906,0.002685546875,-2.5153260211874295e-06,-2.515326021246267e-06,False
F1:O-N1,34,lexicon_end,primary,ab_reverse/answer_sum,R,I,-3.0754737854003906,0.0,0.00537109375,-3.0754737854003906,0.00537109375,-0.0,0.0,False
F1:O-N1,34,lexicon_end,primary,ab_reverse/answer_sum,K,C,13.649234771728516,5.14984130859375e-05,0.002685546875,13.64918327331543,0.002685546875,3.772989031781144e-06,3.772989031758378e-06,False
F1:O-N1,34,lexicon_end,primary,ab_reverse/answer_sum,K,I,-3.0754737854003906,-2.6702880859375e-05,0.00537109375,-3.0754470825195312,0.00537109375,8.682525920440775e-06,8.68252592045593e-06,False
F1:O-N1,34,lexicon_end,primary,ab_reverse/answer_mean,R,C,6.824617385864258,-1.71661376953125e-05,0.002685546875,6.824634552001953,0.002685546875,-2.5153260211874295e-06,-2.515326021246267e-06,False
F1:O-N1,34,lexicon_end,primary,ab_reverse/answer_mean,R,I,-1.5377368927001953,0.0,0.00537109375,-1.5377368927001953,0.00537109375,-0.0,0.0,False
F1:O-N1,34,lexicon_end,primary,ab_reverse/answer_mean,K,C,6.824617385864258,2.574920654296875e-05,0.002685546875,6.824591636657715,0.002685546875,3.772989031781144e-06,3.772989031758378e-06,False
F1:O-N1,34,lexicon_end,primary,ab_reverse/answer_mean,K,I,-1.5377368927001953,-1.33514404296875e-05,0.00537109375,-1.5377235412597656,0.00537109375,8.682525920440775e-06,8.68252592045593e-06,False
F1:O-N1,34,lexicon_end,primary,ab_reverse/total_with_eos,R,C,13.649234771728516,-3.4332275390625e-05,0.002685546875,13.649269104003906,0.002685546875,-2.5153260211874295e-06,-2.515326021246267e-06,False
F1:O-N1,34,lexicon_end,primary,ab_reverse/total_with_eos,R,I,-3.0754737854003906,0.0,0.00537109375,-3.0754737854003906,0.00537109375,-0.0,0.0,False
F1:O-N1,34,lexicon_end,primary,ab_reverse/total_with_eos,K,C,13.649234771728516,5.14984130859375e-05,0.002685546875,13.64918327331543,0.002685546875,3.772989031781144e-06,3.772989031758378e-06,False
F1:O-N1,34,lexicon_end,primary,ab_reverse/total_with_eos,K,I,-3.0754737854003906,-2.6702880859375e-05,0.00537109375,-3.0754470825195312,0.00537109375,8.682525920440775e-06,8.68252592045593e-06,False
F1:O-N1,34,lexicon_end,primary,ab_reverse/mean_with_eos,R,C,4.549744923909505,-1.1444091796875e-05,0.002685546875,4.549756368001302,0.002685546875,-2.51532602118743e-06,-2.515326021246267e-06,False
F1:O-N1,34,lexicon_end,primary,ab_reverse/mean_with_eos,R,I,-1.0251579284667964,0.0,0.00537109375,-1.0251579284667964,0.00537109375,-0.0,0.0,False
F1:O-N1,34,lexicon_end,primary,ab_reverse/mean_with_eos,K,C,4.549744923909505,1.71661376953125e-05,0.002685546875,4.54972775777181,0.002685546875,3.7729890317811446e-06,3.772989031758378e-06,False
F1:O-N1,34,lexicon_end,primary,ab_reverse/mean_with_eos,K,I,-1.0251579284667964,-8.900960285274095e-06,0.00537109375,-1.0251490275065112,0.00537109375,8.682525919285602e-06,8.682525919234685e-06,False
F1:O-N1,34,lexicon_end,primary,ncc_fixed_recipient,R,C,4.392484664916992,-5.1752726236975466e-05,0.002685546875,4.392536417643229,0.002685546875,-1.1782107436897215e-05,-1.1782107436797418e-05,False
F1:O-N1,34,lexicon_end,primary,ncc_fixed_recipient,R,I,-0.15556208292643237,-1.2461344401026864e-05,0.00537109375,-0.15554962158203134,0.00537109375,8.010528122665997e-05,8.010528122670557e-05,False
F1:O-N1,34,lexicon_end,primary,ncc_fixed_recipient,K,C,4.392484664916992,-7.2479248046875e-05,0.002685546875,4.392557144165039,0.002685546875,-1.6500740145041506e-05,-1.6500740145142245e-05,False
F1:O-N1,34,lexicon_end,primary,ncc_fixed_recipient,K,I,-0.15556208292643237,1.2715657550899095e-05,0.00537109375,-0.15557479858398326,0.00537109375,-8.174008287683137e-05,-8.174008287675782e-05,False
F1:O-N1,34,lexicon_end,primary,ncc_recalibrated,R,C,4.295114282209972,2.5594206862045166e-05,0.00537109375,4.295088688003109,0.00537109375,5.958911726296638e-06,5.958911726389182e-06,False
F1:O-N1,34,lexicon_end,primary,ncc_recalibrated,R,I,-0.23042076182974802,-1.8708985498383512e-05,0.0107421875,-0.23040205284424964,0.0107421875,8.119487736181994e-05,8.119487736180098e-05,False
F1:O-N1,34,lexicon_end,primary,ncc_recalibrated,K,C,4.295114282209972,1.6922855392564884e-06,0.00537109375,4.2951125899244325,0.00537109375,3.9400244744727817e-07,3.9400244744580704e-07,False
F1:O-N1,34,lexicon_end,primary,ncc_recalibrated,K,I,-0.23042076182974802,1.5731015330366915e-05,0.0107421875,-0.2304364928450784,0.0107421875,-6.827082423236738e-05,-6.827082423233044e-05,False
F1:O-N1,34,lexicon_end,primary,ncc_single/empty,R,C,4.218661371866863,-4.704793294119103e-06,0.00537109375,4.218666076660156,0.00537109375,-1.1152336913064712e-06,-1.1152336911735006e-06,False
F1:O-N1,34,lexicon_end,primary,ncc_single/empty,R,I,-0.24677759806315058,-1.7547607421564138e-05,0.0107421875,-0.24676005045572902,0.0107421875,7.110697064598907e-05,7.110697064593996e-05,False
F1:O-N1,34,lexicon_end,primary,ncc_single/empty,K,C,4.218661371866863,-2.1616617838393637e-05,0.00537109375,4.218682988484701,0.00537109375,-5.124046689916651e-06,-5.124046689841677e-06,False
F1:O-N1,34,lexicon_end,primary,ncc_single/empty,K,I,-0.24677759806315058,1.017252604018637e-05,0.0107421875,-0.24678777058919077,0.0107421875,-4.122143225327613e-05,-4.122143225337993e-05,False
F1:O-N1,34,lexicon_end,primary,ncc_single/space,R,C,4.225736363728841,7.3750813799899895e-06,0.00537109375,4.225728988647461,0.00537109375,1.7452772121075077e-06,1.7452772121950844e-06,False
F1:O-N1,34,lexicon_end,primary,ncc_single/space,R,I,-0.26850306193033835,-1.11897786456705e-05,0.0107421875,-0.2684918721516927,0.0107421875,4.167467799146971e-05,4.167467799143232e-05,False
F1:O-N1,34,lexicon_end,primary,ncc_single/space,K,C,4.225736363728841,-1.780192057299068e-05,0.00537109375,4.225754165649414,0.00537109375,-4.212738098332772e-06,-4.212738098363644e-06,False
F1:O-N1,34,lexicon_end,primary,ncc_single/space,K,I,-0.26850306193033835,2.2888183592417732e-05,0.0107421875,-0.26852595011393077,0.0107421875,-8.524365952428486e-05,-8.524365952422563e-05,False
F1:O-N1,34,lexicon_end,primary,ncc_single/na,R,C,4.344581222534179,5.1625569661373216e-05,0.00537109375,4.344529596964518,0.00537109375,1.1882749341548782e-05,1.1882749341496357e-05,False
F1:O-N1,34,lexicon_end,primary,ncc_single/na,R,I,-0.21999588012695304,-1.3224283853974228e-05,0.0107421875,-0.21998265584309906,0.0107421875,6.011150684432313e-05,6.011150684437361e-05,False
F1:O-N1,34,lexicon_end,primary,ncc_single/na,K,C,4.344581222534179,2.390543619779084e-05,0.00537109375,4.344557317097982,0.00537109375,5.502356837938659e-06,5.502356837938649e-06,False
F1:O-N1,34,lexicon_end,primary,ncc_single/na,K,I,-0.21999588012695304,1.322428385308605e-05,0.0107421875,-0.22000910441080612,0.0107421875,-6.011150684028588e-05,-6.0111506840376805e-05,False
F1:O-N1,34,lexicon_end,primary,ncc_single/mask,R,C,4.298895517985026,2.1743774414051398e-05,0.00537109375,4.298873774210612,0.00537109375,5.057990900937996e-06,5.057990901113918e-06,False
F1:O-N1,34,lexicon_end,primary,ncc_single/mask,R,I,-0.23709665934244817,-3.585815429718586e-05,0.0107421875,-0.23706080118815098,0.0107421875,0.00015123854716735802,0.00015123854716736496,False
F1:O-N1,34,lexicon_end,primary,ncc_single/mask,K,C,4.298895517985026,-1.271565755356363e-06,0.00537109375,4.298896789550781,0.00537109375,-2.957889416099068e-07,-2.957889415622361e-07,False
F1:O-N1,34,lexicon_end,primary,ncc_single/mask,K,I,-0.23709665934244817,2.0345052082149095e-05,0.0107421875,-0.23711700439453032,0.0107421875,-8.580910477006731e-05,-8.580910476996273e-05,False
F1:O-N1,34,lexicon_end,primary,ncc_single/lorem,R,C,4.157967758178711,3.81469726418171e-07,0.00537109375,4.157967376708985,0.00537109375,9.174427234742769e-08,9.174427229030613e-08,False
F1:O-N1,34,lexicon_end,primary,ncc_single/lorem,R,I,-0.16355514526367076,-1.7547607421564138e-05,0.0107421875,-0.1635375976562492,0.0107421875,0.0001072886297357094,0.00010728862973574671,False
F1:O-N1,34,lexicon_end,primary,ncc_single/lorem,K,C,4.157967758178711,-2.6702880859375e-05,0.00537109375,4.1579944610595705,0.00537109375,-6.422099066749738e-06,-6.4220990667607225e-06,False
F1:O-N1,34,lexicon_end,primary,ncc_single/lorem,K,I,-0.16355514526367076,1.2715657550899095e-05,0.0107421875,-0.16356786092122166,0.0107421875,-7.774538386059278e-05,-7.774538386051688e-05,False
F1:O-N1,34,lexicon_end,primary,ncc_loo/empty,R,C,4.304124350569788,2.975289168077877e-05,0.00537109375,4.304094597678108,0.00537109375,6.912646860874274e-06,6.912646860701699e-06,False
F1:O-N1,34,lexicon_end,primary,ncc_loo/empty,R,I,-0.2285032669974154,-1.8734009029186538e-05,0.0107421875,-0.22848453298838622,0.0107421875,8.198573821440566e-05,8.198573821438515e-05,False
F1:O-N1,34,lexicon_end,primary,ncc_loo/empty,K,C,4.304124350569788,4.7202623172371005e-06,0.00537109375,4.304119630307471,0.00537109375,1.096683537178061e-06,1.0966835370940231e-06,False
F1:O-N1,34,lexicon_end,primary,ncc_loo/empty,K,I,-0.2285032669974154,1.6434938121090426e-05,0.0107421875,-0.2285197019355365,0.0107421875,-7.192430260209942e-05,-7.192430260216653e-05,False
F1:O-N1,34,lexicon_end,primary,ncc_loo/space,R,C,4.30967718309081,2.955287232903059e-05,0.00537109375,4.309647630218481,0.00537109375,6.857328536109957e-06,6.857328536113982e-06,False
F1:O-N1,34,lexicon_end,primary,ncc_loo/space,R,I,-0.22191077365698564,-2.012483873925497e-05,0.0107421875,-0.22189064881824638,0.0107421875,9.06888764687133e-05,9.068887646868085e-05,False
F1:O-N1,34,lexicon_end,primary,ncc_loo/space,K,C,4.30967718309081,5.647660909602337e-06,0.00537109375,4.3096715354299,0.00537109375,1.310460312842261e-06,1.3104603128200054e-06,False
F1:O-N1,34,lexicon_end,primary,ncc_loo/space,K,I,-0.22191077365698564,1.4354601717059268e-05,0.0107421875,-0.2219251282587027,0.0107421875,-6.468636686945006e-05,-6.468636686940421e-05,False
F1:O-N1,34,lexicon_end,primary,ncc_loo/na,R,C,4.248268135310224,9.128043249206907e-06,0.00537109375,4.248259007266975,0.00537109375,2.14865045201304e-06,2.1486504520051852e-06,False
F1:O-N1,34,lexicon_end,primary,ncc_loo/na,R,I,-0.2427944456880773,-2.2374687351112144e-05,0.0107421875,-0.24277207100072618,0.0107421875,9.215485670482485e-05,9.215485670477364e-05,False
F1:O-N1,34,lexicon_end,primary,ncc_loo/na,K,C,4.248268135310224,-1.3262109516798404e-05,0.00537109375,4.248281397419741,0.00537109375,-3.121768469972048e-06,-3.1217684701712045e-06,False
F1:O-N1,34,lexicon_end,primary,ncc_loo/na,K,I,-0.2427944456880773,1.8408184215168433e-05,0.0107421875,-0.24281285387229246,0.0107421875,-7.581797912633381e-05,-7.58179791262581e-05,False
F1:O-N1,34,lexicon_end,primary,ncc_loo/mask,R,C,4.294158544104275,2.6557333226262525e-05,0.00537109375,4.294131986771048,0.00537109375,6.184525548718919e-06,6.184525548791342e-06,False
F1:O-N1,34,lexicon_end,primary,ncc_loo/mask,R,I,-0.22873172903134065,-1.440329153035158e-05,0.0107421875,-0.2287173257398103,0.0107421875,6.297023850319452e-05,6.29702385032127e-05,False
F1:O-N1,34,lexicon_end,primary,ncc_loo/mask,K,C,4.294158544104275,2.4438829036022014e-06,0.00537109375,4.294156100221371,0.00537109375,5.69117995644936e-07,5.691179957301173e-07,False
F1:O-N1,34,lexicon_end,primary,ncc_loo/mask,K,I,-0.22873172903134065,1.4557473360987672e-05,0.0107421875,-0.22874628650470163,0.0107421875,-6.364431127521017e-05,-6.364431127514614e-05,False
F1:O-N1,34,lexicon_end,primary,ncc_loo/lorem,R,C,4.3000144197502665,2.7579212534323272e-05,0.00537109375,4.2999868405377315,0.00537109375,6.4137488487596745e-06,6.413748848910217e-06,False
F1:O-N1,34,lexicon_end,primary,ncc_loo/lorem,R,I,-0.23460397109667475,-1.880366727635696e-05,0.0107421875,-0.2345851674293984,0.0107421875,8.015067770787399e-05,8.015067770783535e-05,False
F1:O-N1,34,lexicon_end,primary,ncc_loo/lorem,K,C,4.3000144197502665,3.5777510871692897e-06,0.00537109375,4.300010841999179,0.00537109375,8.320323463885212e-07,8.320323464650059e-07,False
F1:O-N1,34,lexicon_end,primary,ncc_loo/lorem,K,I,-0.23460397109667475,1.5884130057930435e-05,0.0107421875,-0.23461985522673268,0.0107421875,-6.770614318111844e-05,-6.770614318107882e-05,False
F1:O-N1,34,pre_answer,primary,original/answer_sum,R,C,13.52717399597168,13.47695541381836,0.002685546875,0.05021858215332031,0.002685546875,0.9962875777181343,0.9962875777181343,True
F1:O-N1,34,pre_answer,primary,original/answer_sum,R,I,-0.5993232727050781,-0.553619384765625,0.00537109375,-0.045703887939453125,0.00537109375,0.9237408423451234,0.9237408423451234,True
F1:O-N1,34,pre_answer,primary,original/answer_sum,K,C,13.52717399597168,13.500205993652344,0.002685546875,0.026968002319335938,0.002685546875,0.9980063831272248,0.9980063831272248,True
F1:O-N1,34,pre_answer,primary,original/answer_sum,K,I,-0.5993232727050781,-0.5840377807617188,0.00537109375,-0.015285491943359375,0.00537109375,0.9744954140119281,0.9744954140119281,True
F1:O-N1,34,pre_answer,primary,original/answer_mean,R,C,4.392484664916992,4.375745137532553,0.002685546875,0.016739527384439956,0.002685546875,0.9961890527431686,0.9961890527431685,True
F1:O-N1,34,pre_answer,primary,original/answer_mean,R,I,-0.15556208292643237,-0.14032745361328103,0.00537109375,-0.015234629313151338,0.00537109375,0.9020672066961457,0.9020672066961457,True
F1:O-N1,34,pre_answer,primary,original/answer_mean,K,C,4.392484664916992,4.385486602783203,0.002685546875,0.006998062133789049,0.002685546875,0.9984068101159959,0.9984068101159959,True
F1:O-N1,34,pre_answer,primary,original/answer_mean,K,I,-0.15556208292643237,-0.15195312500000005,0.00537109375,-0.0036089579264323157,0.00537109375,0.9768005296757369,0.9768005296757369,True
F1:O-N1,34,pre_answer,primary,original/total_with_eos,R,C,13.52717399597168,13.47695541381836,0.002685546875,0.05021858215332031,0.002685546875,0.9962875777181343,0.9962875777181343,True
F1:O-N1,34,pre_answer,primary,original/total_with_eos,R,I,-0.5993232727050781,-0.553619384765625,0.00537109375,-0.045703887939453125,0.00537109375,0.9237408423451234,0.9237408423451234,True
F1:O-N1,34,pre_answer,primary,original/total_with_eos,K,C,13.52717399597168,13.500205993652344,0.002685546875,0.026968002319335938,0.002685546875,0.9980063831272248,0.9980063831272248,True
F1:O-N1,34,pre_answer,primary,original/total_with_eos,K,I,-0.5993232727050781,-0.5840377807617188,0.00537109375,-0.015285491943359375,0.00537109375,0.9744954140119281,0.9744954140119281,True
F1:O-N1,34,pre_answer,primary,original/mean_with_eos,R,C,3.3089351654052734,3.2963805198669434,0.002685546875,0.012554645538330078,0.002685546875,0.9962058351370592,0.9962058351370592,True
F1:O-N1,34,pre_answer,primary,original/mean_with_eos,R,I,-0.12219810485839842,-0.11077213287353514,0.00537109375,-0.011425971984863281,0.00537109375,0.9064963241606443,0.9064963241606443,True
