contrast,iqr,max,mean,median,metric,min,n,p05,p95,q25,q75,status,stratum,task
NoCat_vs_C0,6.8909452012649,13.456057133681465,-0.38695905613422016,0.0788508998029851,answer_sum/within_k/count_corrected/LGBTQ/2,-19.633874695361055,252,-9.782522484994528,7.477491107237106,-3.7206062263304283,3.170338974934472,defined,gold_size_0,group
NoCat_vs_C0,8.244561800760208,45.101684558908914,0.4687507965386104,0.9879363371016725,answer_sum/within_k/count_corrected/LGBTQ/2,-32.62100193360568,328,-13.31124180457363,11.513478122015446,-3.597901495944041,4.646660304816167,defined,gold_size_1,group
NoCat_vs_C0,11.196199485318882,16.10762005904038,1.0174290800623595,1.5664277226526586,answer_sum/within_k/count_corrected/LGBTQ/2,-20.747300559327808,63,-13.589596084503045,11.693363762330774,-4.184251916070805,7.011947569248076,defined,gold_size_2plus,group
Full_given_D,6.606583182027954,37.17996491785465,-1.6954147149950016,-1.6366153438896873,answer_sum/within_k/count_corrected/LGBTQ/2,-32.04656861134187,643,-12.423730426371701,7.895572381254775,-4.857802256851707,1.748780925176247,defined,all,group
Full_given_D,9.823458750194774,37.17996491785465,-1.9084853104271209,-1.7396354298603924,answer_sum/within_k/count_corrected/LGBTQ/2,-32.04656861134187,223,-15.963576539092307,10.655201161774517,-6.664282153378012,3.1591765968167618,defined,Lq_hit,group
Full_given_D,5.671184058578378,14.382712431633125,-1.582284375039376,-1.6274272429715548,answer_sum/within_k/count_corrected/LGBTQ/2,-15.882973102292276,420,-9.53335433567366,6.459205432323767,-4.338775823538826,1.3324082350395523,defined,Lq_no_hit,group
Full_given_D,5.450888190043993,21.03064267058349,-1.8400268379810785,-1.7353561153097026,answer_sum/within_k/count_corrected/LGBTQ/2,-16.019836167733732,252,-9.870961660729943,6.346910382617676,-4.62039202754115,0.8304961625028433,defined,gold_size_0,group
Full_given_D,7.3013995859309695,37.17996491785465,-1.2298361236779007,-1.5298062137051378,answer_sum/within_k/count_corrected/LGBTQ/2,-27.02824908569292,328,-12.324530466913133,8.988400301298443,-4.871238717171958,2.4301608687590113,defined,gold_size_1,group
Full_given_D,10.236898648318107,9.72692838193996,-3.5409309524476624,-2.076625146397628,answer_sum/within_k/count_corrected/LGBTQ/2,-32.04656861134187,63,-14.795527479001624,8.431224118136088,-8.585819373220296,1.6510792750978096,defined,gold_size_2plus,group
NoCat_given_D,5.020070110619299,25.729340933453432,-0.2114277138551999,-0.2703467777801123,answer_sum/within_k/count_corrected/LGBTQ/2,-26.26493534085192,643,-8.264799959813791,7.936047072040646,-2.8759034020551812,2.144166708564118,defined,all,group
NoCat_given_D,7.081592575674705,25.729340933453432,-0.14916490548530933,-0.5012291683886367,answer_sum/within_k/count_corrected/LGBTQ/2,-26.26493534085192,223,-10.172895140717445,9.975970931082603,-3.894726009625386,3.1868665660493187,defined,Lq_hit,group
NoCat_given_D,4.329006304353783,13.860921870218863,-0.24448630020397522,-0.23506016191514512,answer_sum/within_k/count_corrected/LGBTQ/2,-14.709629623944114,420,-6.2454947119865505,6.159685180265683,-2.3797915700292354,1.9492147343245474,defined,Lq_no_hit,group
NoCat_given_D,4.153921926771871,20.75764301237122,-0.5898194818468342,-0.3860987413103667,answer_sum/within_k/count_corrected/LGBTQ/2,-14.709629623944114,252,-6.301878686188533,5.060192668445235,-2.702266837857948,1.4516550889139228,defined,gold_size_0,group
NoCat_given_D,5.474462419913429,25.729340933453432,0.24021147435235646,-0.21600718541510133,answer_sum/within_k/count_corrected/LGBTQ/2,-14.739724666607959,328,-8.014609970065557,9.86920564453857,-2.874810335702669,2.599652084210761,defined,gold_size_1,group
NoCat_given_D,7.08421975172956,8.913922060495686,-1.0492519709692745,0.43159096710758504,answer_sum/within_k/count_corrected/LGBTQ/2,-26.26493534085192,63,-13.57603745476189,7.719685625319561,-3.915477605574834,3.1687421461547265,defined,gold_size_2plus,group
NoCat_without_D,8.71383996840699,32.95338486795989,0.8062651907273272,0.578139035182403,answer_sum/within_k/natural/LGBTQ/3,-26.323924745381028,643,-10.865845807441978,13.59645510142847,-3.702284025138825,5.011555943268165,defined,all,group
NoCat_without_D,10.626805552853504,32.95338486795989,2.2487955893351326,1.6096250588364711,answer_sum/within_k/natural/LGBTQ/3,-24.242400879735094,223,-11.34458174637621,17.89634170498887,-3.034260239303844,7.59254531354966,defined,Lq_hit,group
NoCat_without_D,7.886307431190183,18.02498348623765,0.040350240990325505,0.27346071987137677,answer_sum/within_k/natural/LGBTQ/3,-26.323924745381028,420,-10.141463489439552,10.827002964402949,-3.837717901023563,4.04858953016662,defined,Lq_no_hit,group
NoCat_without_D,6.8630586768623605,18.53980989248846,0.07685117758860266,0.19682610129656908,answer_sum/within_k/natural/LGBTQ/3,-26.323924745381028,252,-9.314288888374934,10.756654338229733,-3.548434508450784,3.3146241684115765,defined,gold_size_0,group
NoCat_without_D,9.512032881694143,24.107464070933013,0.8094283137527599,1.028175745886955,answer_sum/within_k/natural/LGBTQ/3,-24.242400879735094,328,-11.2955213480021,14.021646281173608,-4.3042915064124125,5.20774137528173,defined,gold_size_1,group
NoCat_without_D,11.422172771823615,32.95338486795989,3.707452920229178,4.550612609883913,answer_sum/within_k/natural/LGBTQ/3,-21.935404448148894,63,-11.947259968579987,18.127152145051287,-2.3445665913372755,9.07760618048634,defined,gold_size_2plus,group
NoCat_with_D,5.218760884142917,27.617847173567746,0.9991014538185758,0.9444412437099459,answer_sum/within_k/natural/LGBTQ/3,-16.78785884473319,643,-5.751587654519483,7.973838344456073,-1.6653729369413561,3.5533879472015606,defined,all,group
NoCat_with_D,6.2359291097322584,27.617847173567746,1.106295183958621,0.8235038826151211,answer_sum/within_k/natural/LGBTQ/3,-16.78785884473319,223,-8.105321423417527,9.788246547057433,-2.240298440340867,3.9956306693913914,defined,Lq_hit,group
NoCat_with_D,4.792334001930968,9.785503564841974,0.9421866875775519,1.0438103714474565,answer_sum/within_k/natural/LGBTQ/3,-10.796890655877718,420,-4.58943989710001,6.630817967373865,-1.3894545767587267,3.402879425172241,defined,Lq_no_hit,group
NoCat_with_D,4.879924266400125,9.785503564841974,1.153010258446719,1.2575381864113808,answer_sum/within_k/natural/LGBTQ/3,-9.26306229016781,252,-4.767592805032315,6.67613553688532,-1.3151495943677665,3.5647746720323585,defined,gold_size_0,group
NoCat_with_D,4.837334825195768,27.617847173567746,0.6441011709609281,0.6362608180843203,answer_sum/within_k/natural/LGBTQ/3,-16.45051269771796,328,-6.116260204661713,7.521355927371467,-1.8061909903105757,3.0311438348851922,defined,gold_size_1,group
NoCat_with_D,8.999360289497753,22.854050217185186,2.2317216762156615,2.082272124547858,answer_sum/within_k/natural/LGBTQ/3,-16.78785884473319,63,-7.148036653067446,13.657459049150182,-2.2041151165531154,6.795245172944638,defined,gold_size_2plus,group
D_vs_C0,8.733417327666956,21.68384035605427,-2.6058188127427084,-2.19558892929156,answer_sum/within_k/natural/LGBTQ/3,-34.45296730263957,643,-14.969129344225756,8.75951436836866,-7.035547091558701,1.6978702361082547,defined,all,group
D_vs_C0,9.4966763309862,18.86424640862377,-2.2219673213554376,-2.5555551396074243,answer_sum/within_k/natural/LGBTQ/3,-26.646501427643777,223,-14.383915853879765,9.542198433564414,-6.3524897890951095,3.1441865418910897,defined,Lq_hit,group
D_vs_C0,8.62688375167756,21.68384035605427,-2.809625676026902,-2.1721725183574705,answer_sum/within_k/natural/LGBTQ/3,-34.45296730263957,420,-15.119999622507475,8.600504589547972,-7.309089262837982,1.3177944888395796,defined,Lq_no_hit,group
D_vs_C0,7.413052009945281,19.095083764197987,-2.6212841901753445,-1.815349097393618,answer_sum/within_k/natural/LGBTQ/3,-34.45296730263957,252,-14.31692424789136,6.676364585165349,-6.233780451661056,1.1792715582842241,defined,gold_size_0,group
D_vs_C0,10.073914211248598,21.68384035605427,-2.068181601035833,-1.8913628462165288,answer_sum/within_k/natural/LGBTQ/3,-26.646501427643777,328,-15.039938460799,9.59673680935793,-7.016376302875299,3.0575379083732983,defined,gold_size_1,group
D_vs_C0,5.932773753055649,17.137175908455617,-5.343084373486051,-6.068418089665595,answer_sum/within_k/natural/LGBTQ/3,-22.584679364298644,63,-15.295335350109179,4.8222570993502485,-8.669231462235206,-2.7364577091795574,defined,gold_size_2plus,group
Full_vs_C0,9.186382238776972,36.36806187386732,-0.19735800049766983,-0.19324800166130274,answer_sum/within_k/natural/LGBTQ/3,-26.446703499592278,643,-12.015597145857683,11.804475370839548,-5.261939459839585,3.9244427789373866,defined,all,group
Full_vs_C0,10.1220531254511,36.36806187386732,-0.1575293046520462,-0.2675494603412858,answer_sum/within_k/natural/LGBTQ/3,-26.446703499592278,223,-13.049229469900855,12.935429884657209,-6.119839654509429,4.002213470941671,defined,Lq_hit,group
Full_vs_C0,8.910333850541619,20.549557409332586,-0.21850514138713192,-0.11999947694693525,answer_sum/within_k/natural/LGBTQ/3,-20.5620610092965,420,-11.505799889051042,10.971675119629072,-4.987097784243231,3.9232360662983883,defined,Lq_no_hit,group
Full_vs_C0,8.555019602894923,19.522384758698443,-0.2776865609642905,0.0941062411092517,answer_sum/within_k/natural/LGBTQ/3,-20.5620610092965,252,-11.416641590185558,10.300215594168169,-4.743954373059772,3.811065229835151,defined,gold_size_0,group
Full_vs_C0,9.504501537609126,36.36806187386732,0.37155608751043673,0.03282844190371037,answer_sum/within_k/natural/LGBTQ/3,-20.550142766892534,328,-11.675280719800918,12.818285303098726,-4.971626139068432,4.532875398540694,defined,gold_size_1,group
Full_vs_C0,10.707433668531108,21.64670519234631,-2.8380091692130756,-2.3700414514666477,answer_sum/within_k/natural/LGBTQ/3,-26.446703499592278,63,-14.33433906844735,11.38719327441741,-8.687504839065545,2.019928829465563,defined,gold_size_2plus,group
NoCat_vs_C0,8.050962965306304,30.49498547482741,0.6089071902296573,0.651710568210099,answer_sum/within_k/natural/LGBTQ/3,-18.553020468242728,643,-10.262189143673082,11.159467752610972,-3.2755515623330353,4.775411402973269,defined,all,group
NoCat_vs_C0,8.958893739635045,30.49498547482741,2.091266284683087,1.7745066644867329,answer_sum/within_k/natural/LGBTQ/3,-16.729730638974885,223,-9.027251636575544,12.779083100594793,-2.5113682368997416,6.447525502735303,defined,Lq_hit,group
NoCat_vs_C0,7.365869973140559,15.424921537903721,-0.17815490039680637,-0.0983480653910469,answer_sum/within_k/natural/LGBTQ/3,-18.553020468242728,420,-10.648317587264508,8.593695510692067,-3.5615292079717937,3.8043407651687655,defined,Lq_no_hit,group
NoCat_vs_C0,8.290076688366382,15.424921537903721,-0.20083538337568776,-0.030965755387569516,answer_sum/within_k/natural/LGBTQ/3,-18.553020468242728,252,-11.005972748641092,10.016074023936955,-4.012968652580511,4.27710803578587,defined,gold_size_0,group
NoCat_vs_C0,8.38432214411023,30.49498547482741,1.1809844012631967,1.1505115203925733,answer_sum/within_k/natural/LGBTQ/3,-16.50142228828703,328,-9.404117739646,11.806776753890281,-3.1215909921763343,5.262731151933896,defined,gold_size_1,group
NoCat_vs_C0,5.340320542682916,16.066575684967145,0.8694437510161022,0.12738547416013546,answer_sum/within_k/natural/LGBTQ/3,-15.007340612000704,63,-6.937269661852261,10.730228260709904,-1.8670990282419666,3.473221514440949,defined,gold_size_2plus,group
Full_given_D,6.74700408028097,35.357080191276324,-0.6956304691323105,-0.8443390940643454,answer_sum/within_k/natural/LGBTQ/3,-20.91547875969427,643,-10.021990462061346,9.691418975829913,-4.302153593992422,2.444850486288548,defined,all,group
Full_given_D,8.734692320771881,35.357080191276324,0.25387519502453365,0.00921885465941763,answer_sum/within_k/natural/LGBTQ/3,-20.91547875969427,223,-10.725759220251911,12.770389474712186,-4.555087915790921,4.17960440498096,defined,Lq_hit,group
Full_given_D,6.067328651749875,15.686984288220103,-1.1997727622441587,-1.1919352978467543,answer_sum/within_k/natural/LGBTQ/3,-15.276134236313375,420,-8.82271241517094,6.992625517685097,-4.145344983493025,1.9219836682568499,defined,Lq_no_hit,group
Full_given_D,6.12256328185509,16.502379275198535,-1.1771300201464587,-1.4565025561399239,answer_sum/within_k/natural/LGBTQ/3,-12.672976941610308,252,-8.484100199658434,7.183188776140427,-4.3027618538924575,1.8198014279626324,defined,gold_size_0,group
Full_given_D,6.749723507303234,35.357080191276324,-0.07608740826802528,-0.15415672324757068,answer_sum/within_k/natural/LGBTQ/3,-18.8429316933959,328,-10.264212573816023,11.138480510444678,-3.771272890158702,2.978450617144531,defined,gold_size_1,group
Full_given_D,10.655629761154945,19.14094532499894,-1.995189788305647,-2.135687803967233,answer_sum/within_k/natural/LGBTQ/3,-20.91547875969427,63,-12.958826186836506,11.06046626555993,-7.566098620174753,3.089531140980192,defined,gold_size_2plus,group
NoCat_given_D,5.6864383687858275,21.070255094195822,0.3034709846862654,-0.015253607818671355,answer_sum/within_k/natural/LGBTQ/3,-15.107434580059806,643,-8.544900990977823,9.140037019031508,-2.61751977847514,3.0689185903106875,defined,all,group
NoCat_given_D,7.504686622458248,21.070255094195822,1.3601703789831547,0.8522856505595975,answer_sum/within_k/natural/LGBTQ/3,-14.383989556394997,223,-9.150161338851671,13.181390221226758,-2.4798333315067467,5.024853290951501,defined,Lq_hit,group
NoCat_given_D,5.054983211064081,13.794899027282007,-0.2575860746666068,-0.26685565519110455,answer_sum/within_k/natural/LGBTQ/3,-15.107434580059806,420,-7.339309234921838,5.941233966916371,-2.6330351344133183,2.4219480766507626,defined,Lq_no_hit,group
NoCat_given_D,4.877888863026435,14.458154820197208,-0.024119761699739506,-0.1535657215088051,answer_sum/within_k/natural/LGBTQ/3,-15.107434580059806,252,-6.195487172926918,6.584076234853831,-2.452889180869988,2.4249996821564466,defined,gold_size_0,group
NoCat_given_D,6.006742738177378,21.070255094195822,0.5680137626929027,0.07866036800781728,answer_sum/within_k/natural/LGBTQ/3,-14.383989556394997,328,-8.61830117143348,11.066942896088067,-2.6330351344133183,3.3737076037640596,defined,gold_size_1,group
NoCat_given_D,7.81554120146935,13.548692133030723,0.23653188791001437,0.1383215354987115,answer_sum/within_k/natural/LGBTQ/3,-12.644140030507117,63,-10.319551193736164,9.409296398453357,-3.226682957880829,4.588858243588521,defined,gold_size_2plus,group
NoCat_without_D,8.71383996840699,32.95338486795989,0.8062651907273272,0.578139035182403,answer_sum/within_k/count_corrected/LGBTQ/3,-26.323924745381028,643,-10.865845807441978,13.59645510142847,-3.702284025138825,5.011555943268165,defined,all,group
NoCat_without_D,10.626805552853504,32.95338486795989,2.2487955893351326,1.6096250588364711,answer_sum/within_k/count_corrected/LGBTQ/3,-24.24240087973509,223,-11.34458174637621,17.89634170498887,-3.0342602393038436,7.59254531354966,defined,Lq_hit,group
NoCat_without_D,7.886307431190182,18.02498348623765,0.04035024099032547,0.27346071987137677,answer_sum/within_k/count_corrected/LGBTQ/3,-26.323924745381028,420,-10.141463489439552,10.827002964402949,-3.837717901023563,4.048589530166619,defined,Lq_no_hit,group
NoCat_without_D,6.8630586768623605,18.53980989248846,0.07685117758860269,0.19682610129656908,answer_sum/within_k/count_corrected/LGBTQ/3,-26.323924745381028,252,-9.314288888374934,10.756654338229733,-3.548434508450784,3.3146241684115765,defined,gold_size_0,group
NoCat_without_D,9.512032881694143,24.107464070933013,0.8094283137527599,1.0281757458869554,answer_sum/within_k/count_corrected/LGBTQ/3,-24.24240087973509,328,-11.2955213480021,14.021646281173608,-4.3042915064124125,5.20774137528173,defined,gold_size_1,group
NoCat_without_D,11.422172771823615,32.95338486795989,3.707452920229178,4.550612609883913,answer_sum/within_k/count_corrected/LGBTQ/3,-21.935404448148894,63,-11.947259968579987,18.127152145051287,-2.3445665913372755,9.07760618048634,defined,gold_size_2plus,group
NoCat_with_D,5.218760884142917,27.617847173567746,0.9991014538185758,0.9444412437099459,answer_sum/within_k/count_corrected/LGBTQ/3,-16.78785884473319,643,-5.751587654519483,7.973838344456073,-1.6653729369413557,3.5533879472015606,defined,all,group
NoCat_with_D,6.235929109732258,27.617847173567746,1.106295183958621,0.8235038826151211,answer_sum/within_k/count_corrected/LGBTQ/3,-16.78785884473319,223,-8.105321423417527,9.788246547057433,-2.240298440340867,3.995630669391391,defined,Lq_hit,group
NoCat_with_D,4.792334001930968,9.785503564841974,0.9421866875775519,1.0438103714474565,answer_sum/within_k/count_corrected/LGBTQ/3,-10.796890655877718,420,-4.58943989710001,6.630817967373864,-1.3894545767587267,3.402879425172241,defined,Lq_no_hit,group
NoCat_with_D,4.879924266400124,9.785503564841974,1.153010258446719,1.2575381864113808,answer_sum/within_k/count_corrected/LGBTQ/3,-9.26306229016781,252,-4.767592805032315,6.676135536885319,-1.3151495943677665,3.5647746720323576,defined,gold_size_0,group
NoCat_with_D,4.837334825195768,27.617847173567746,0.644101170960928,0.6362608180843203,answer_sum/within_k/count_corrected/LGBTQ/3,-16.45051269771796,328,-6.116260204661713,7.521355927371467,-1.8061909903105757,3.0311438348851922,defined,gold_size_1,group
NoCat_with_D,8.999360289497753,22.854050217185186,2.2317216762156615,2.082272124547856,answer_sum/within_k/count_corrected/LGBTQ/3,-16.78785884473319,63,-7.148036653067446,13.657459049150182,-2.2041151165531154,6.795245172944638,defined,gold_size_2plus,group
D_vs_C0,8.733417327666954,21.68384035605427,-2.605818812742708,-2.195588929291559,answer_sum/within_k/count_corrected/LGBTQ/3,-34.45296730263957,643,-14.969129344225756,8.75951436836866,-7.0355470915586995,1.6978702361082547,defined,all,group
D_vs_C0,9.4966763309862,18.86424640862377,-2.221967321355437,-2.5555551396074243,answer_sum/within_k/count_corrected/LGBTQ/3,-26.646501427643777,223,-14.383915853879765,9.542198433564414,-6.3524897890951095,3.1441865418910893,defined,Lq_hit,group
D_vs_C0,8.62688375167756,21.68384035605427,-2.809625676026902,-2.1721725183574705,answer_sum/within_k/count_corrected/LGBTQ/3,-34.45296730263957,420,-15.119999622507475,8.600504589547972,-7.309089262837981,1.3177944888395792,defined,Lq_no_hit,group
D_vs_C0,7.4130520099452815,19.095083764197987,-2.6212841901753445,-1.8153490973936175,answer_sum/within_k/count_corrected/LGBTQ/3,-34.45296730263957,252,-14.31692424789136,6.676364585165349,-6.233780451661057,1.1792715582842241,defined,gold_size_0,group
D_vs_C0,10.073914211248596,21.68384035605427,-2.068181601035833,-1.8913628462165288,answer_sum/within_k/count_corrected/LGBTQ/3,-26.646501427643777,328,-15.039938460799,9.596736809357928,-7.0163763028752975,3.0575379083732983,defined,gold_size_1,group
D_vs_C0,5.932773753055649,17.137175908455614,-5.343084373486051,-6.068418089665594,answer_sum/within_k/count_corrected/LGBTQ/3,-22.584679364298644,63,-15.295335350109179,4.822257099350248,-8.669231462235206,-2.736457709179557,defined,gold_size_2plus,group
Full_vs_C0,9.186382238776972,36.36806187386732,-0.19735800049766988,-0.19324800166130274,answer_sum/within_k/count_corrected/LGBTQ/3,-26.446703499592278,643,-12.015597145857683,11.804475370839548,-5.261939459839584,3.9244427789373866,defined,all,group
Full_vs_C0,10.1220531254511,36.36806187386732,-0.15752930465204626,-0.2675494603412858,answer_sum/within_k/count_corrected/LGBTQ/3,-26.446703499592278,223,-13.049229469900855,12.935429884657209,-6.119839654509429,4.002213470941671,defined,Lq_hit,group
Full_vs_C0,8.910333850541619,20.549557409332586,-0.21850514138713192,-0.11999947694693525,answer_sum/within_k/count_corrected/LGBTQ/3,-20.5620610092965,420,-11.505799889051042,10.971675119629072,-4.987097784243231,3.9232360662983883,defined,Lq_no_hit,group
Full_vs_C0,8.555019602894923,19.522384758698443,-0.2776865609642905,0.0941062411092517,answer_sum/within_k/count_corrected/LGBTQ/3,-20.5620610092965,252,-11.416641590185558,10.300215594168169,-4.743954373059771,3.811065229835151,defined,gold_size_0,group
Full_vs_C0,9.504501537609125,36.36806187386732,0.3715560875104368,0.03282844190371037,answer_sum/within_k/count_corrected/LGBTQ/3,-20.550142766892534,328,-11.675280719800918,12.818285303098726,-4.971626139068431,4.5328753985406935,defined,gold_size_1,group
Full_vs_C0,10.707433668531106,21.646705192346307,-2.8380091692130756,-2.3700414514666477,answer_sum/within_k/count_corrected/LGBTQ/3,-26.446703499592278,63,-14.33433906844735,11.38719327441741,-8.687504839065545,2.019928829465562,defined,gold_size_2plus,group
NoCat_vs_C0,8.050962965306304,30.49498547482741,0.6089071902296573,0.6517105682100981,answer_sum/within_k/count_corrected/LGBTQ/3,-18.553020468242728,643,-10.262189143673082,11.159467752610972,-3.2755515623330353,4.775411402973269,defined,all,group
NoCat_vs_C0,8.958893739635045,30.49498547482741,2.091266284683087,1.7745066644867327,answer_sum/within_k/count_corrected/LGBTQ/3,-16.729730638974885,223,-9.027251636575544,12.779083100594793,-2.5113682368997416,6.447525502735303,defined,Lq_hit,group
NoCat_vs_C0,7.365869973140559,15.424921537903721,-0.1781549003968064,-0.0983480653910469,answer_sum/within_k/count_corrected/LGBTQ/3,-18.553020468242728,420,-10.648317587264508,8.593695510692067,-3.5615292079717937,3.8043407651687655,defined,Lq_no_hit,group
NoCat_vs_C0,8.290076688366383,15.424921537903721,-0.20083538337568782,-0.030965755387569516,answer_sum/within_k/count_corrected/LGBTQ/3,-18.553020468242728,252,-11.005972748641092,10.016074023936955,-4.012968652580511,4.277108035785871,defined,gold_size_0,group
NoCat_vs_C0,8.384322144110232,30.49498547482741,1.1809844012631967,1.1505115203925733,answer_sum/within_k/count_corrected/LGBTQ/3,-16.50142228828703,328,-9.404117739646,11.806776753890281,-3.1215909921763343,5.262731151933897,defined,gold_size_1,group
NoCat_vs_C0,5.340320542682916,16.066575684967145,0.8694437510161022,0.12738547416013568,answer_sum/within_k/count_corrected/LGBTQ/3,-15.007340612000704,63,-6.93726966185226,10.730228260709904,-1.8670990282419662,3.473221514440949,defined,gold_size_2plus,group
Full_given_D,6.74700408028097,35.357080191276324,-0.6956304691323104,-0.8443390940643454,answer_sum/within_k/count_corrected/LGBTQ/3,-20.915478759694274,643,-10.021990462061346,9.691418975829913,-4.302153593992422,2.4448504862885474,defined,all,group
Full_given_D,8.734692320771881,35.357080191276324,0.2538751950245336,0.00921885465941763,answer_sum/within_k/count_corrected/LGBTQ/3,-20.915478759694274,223,-10.725759220251911,12.770389474712186,-4.555087915790921,4.17960440498096,defined,Lq_hit,group
Full_given_D,6.067328651749875,15.686984288220103,-1.1997727622441587,-1.1919352978467543,answer_sum/within_k/count_corrected/LGBTQ/3,-15.276134236313375,420,-8.822712415170937,6.992625517685096,-4.145344983493025,1.9219836682568499,defined,Lq_no_hit,group
Full_given_D,6.122563281855088,16.502379275198535,-1.1771300201464587,-1.4565025561399236,answer_sum/within_k/count_corrected/LGBTQ/3,-12.672976941610308,252,-8.484100199658434,7.183188776140426,-4.302761853892457,1.819801427962632,defined,gold_size_0,group
Full_given_D,6.749723507303234,35.357080191276324,-0.07608740826802535,-0.15415672324757068,answer_sum/within_k/count_corrected/LGBTQ/3,-18.8429316933959,328,-10.264212573816023,11.138480510444678,-3.771272890158702,2.9784506171445315,defined,gold_size_1,group
Full_given_D,10.655629761154945,19.14094532499894,-1.995189788305647,-2.135687803967233,answer_sum/within_k/count_corrected/LGBTQ/3,-20.915478759694274,63,-12.958826186836506,11.06046626555993,-7.566098620174752,3.089531140980192,defined,gold_size_2plus,group
NoCat_given_D,5.6864383687858275,21.070255094195822,0.30347098468626543,-0.015253607818671355,answer_sum/within_k/count_corrected/LGBTQ/3,-15.107434580059806,643,-8.544900990977823,9.140037019031508,-2.6175197784751396,3.0689185903106875,defined,all,group
NoCat_given_D,7.504686622458248,21.070255094195822,1.3601703789831547,0.8522856505595975,answer_sum/within_k/count_corrected/LGBTQ/3,-14.383989556394997,223,-9.150161338851671,13.181390221226758,-2.4798333315067462,5.024853290951501,defined,Lq_hit,group
NoCat_given_D,5.05498321106408,13.794899027282007,-0.2575860746666068,-0.26685565519110455,answer_sum/within_k/count_corrected/LGBTQ/3,-15.107434580059806,420,-7.339309234921838,5.9412339669163705,-2.6330351344133183,2.4219480766507617,defined,Lq_no_hit,group
NoCat_given_D,4.877888863026435,14.458154820197208,-0.024119761699739534,-0.1535657215088052,answer_sum/within_k/count_corrected/LGBTQ/3,-15.107434580059806,252,-6.195487172926919,6.584076234853831,-2.452889180869988,2.4249996821564466,defined,gold_size_0,group
NoCat_given_D,6.006742738177378,21.070255094195822,0.5680137626929026,0.07866036800781728,answer_sum/within_k/count_corrected/LGBTQ/3,-14.383989556394997,328,-8.61830117143348,11.066942896088067,-2.6330351344133183,3.3737076037640596,defined,gold_size_1,group
NoCat_given_D,7.815541201469349,13.548692133030723,0.23653188791001434,0.1383215354987115,answer_sum/within_k/count_corrected/LGBTQ/3,-12.644140030507117,63,-10.319551193736162,9.409296398453357,-3.226682957880829,4.58885824358852,defined,gold_size_2plus,group
NoCat_without_D,9.37327197400623,24.105284689822383,0.4540362780250065,0.5743170123016128,answer_sum/within_k/natural/LGBTQ/4,-23.382923982395567,643,-10.909618363992061,12.06746572392444,-4.271080756996511,5.102191217009718,defined,all,group
NoCat_without_D,11.048509412643755,24.105284689822383,2.7191299303005034,2.8834993497705455,answer_sum/within_k/natural/LGBTQ/4,-21.208264333511693,223,-11.105008090933875,15.187758202891107,-2.3721456769229796,8.676363735720775,defined,Lq_hit,group
NoCat_without_D,8.587335730673903,17.44950444729904,-0.7486205897307929,-0.1786886720900256,answer_sum/within_k/natural/LGBTQ/4,-23.382923982395567,420,-10.804661374065128,8.862400650535973,-4.971565987333248,3.615769743340654,defined,Lq_no_hit,group
NoCat_without_D,8.916883341942516,17.44950444729904,-1.4594517201084454,-1.3893330065201006,answer_sum/within_k/natural/LGBTQ/4,-23.382923982395567,252,-11.894993045306817,8.71234770501587,-6.154616591426029,2.7622667505164866,defined,gold_size_0,group
NoCat_without_D,8.914733635509407,21.953122245010686,1.9482669066642475,2.3749406221083955,answer_sum/within_k/natural/LGBTQ/4,-21.01995219521081,328,-9.752906778811669,13.363907776505624,-2.381594188811878,6.53313944669753,defined,gold_size_1,group
NoCat_without_D,9.414659087885505,24.105284689822383,0.3285018230402276,-0.43789879221154493,answer_sum/within_k/natural/LGBTQ/4,-21.208264333511693,63,-11.141873590833526,14.579774815961635,-4.444249441695561,4.970409646189944,defined,gold_size_2plus,group
NoCat_with_D,4.770518807366134,16.273010655120963,0.2755142399092414,0.24721761744805093,answer_sum/within_k/natural/LGBTQ/4,-21.914619839108553,643,-6.810379850672194,7.726652567465171,-2.0347173997185344,2.7358014076475996,defined,all,group
NoCat_with_D,5.96997526248823,13.712726345943928,-0.22652033587718662,-0.06998704873018369,answer_sum/within_k/natural/LGBTQ/4,-21.914619839108553,223,-9.487519186255446,8.117067045587243,-3.166722895674255,2.8032523668139753,defined,Lq_hit,group
NoCat_with_D,4.197938443513586,16.273010655120963,0.5420706932434639,0.31776878903488637,answer_sum/within_k/natural/LGBTQ/4,-15.799231358628965,420,-5.391444679280059,7.434208306660284,-1.6320176967540299,2.5659207467595557,defined,Lq_no_hit,group
NoCat_with_D,4.365965883262131,16.273010655120963,0.6841674042663999,0.8179065745572167,answer_sum/within_k/natural/LGBTQ/4,-15.799231358628965,252,-5.632131800182538,6.896472994057175,-1.3856138509634466,2.9803520322986845,defined,gold_size_0,group
NoCat_with_D,4.715279216824085,13.712726345943928,0.07125260238944739,0.18146511373070595,answer_sum/within_k/natural/LGBTQ/4,-21.914619839108553,328,-7.007791737235825,7.759749777394487,-2.233335459309556,2.4819437575145287,defined,gold_size_1,group
NoCat_with_D,6.526589988955305,11.638106779539434,-0.2956410031306239,-1.1568815736418046,answer_sum/within_k/natural/LGBTQ/4,-14.655699162814564,63,-9.764774298380496,10.294344680852321,-3.814291048420305,2.7122989405349998,defined,gold_size_2plus,group
