group,module,layer,role,category,view,direction,metric,target,effect,effect_bound,residual,residual_bound,ratio,closeness_gain,eligible_direction
F1:N1-N2,block,34,pre_answer,neutral_benchmark,ncc_single/lorem,R,I,0.06541620890299527,0.0661066691080725,0.0107421875,-0.0006904602050772368,0.0107421875,1.0105548795421806,0.9894451204578194,True
F1:N1-N2,block,34,pre_answer,neutral_benchmark,ncc_single/lorem,K,C,0.14434013366699183,0.14063224792480433,0.00537109375,0.0037078857421875,0.00537109375,0.9743114707740123,0.9743114707740123,True
F1:N1-N2,block,34,pre_answer,neutral_benchmark,ncc_single/lorem,K,I,0.06541620890299527,0.06613337198893277,0.0107421875,-0.0007171630859375,0.0107421875,1.0109630793034945,0.9890369206965055,True
F1:N1-N2,block,34,pre_answer,neutral_benchmark,ncc_loo/empty,R,C,0.11074340874429067,0.10870478613972234,0.00537109375,0.0020386226045683298,0.00537109375,0.9815914768410682,0.9815914768410682,True
F1:N1-N2,block,34,pre_answer,neutral_benchmark,ncc_loo/empty,R,I,0.06028894962904641,0.06049339614134697,0.0107421875,-0.0002044465123005601,0.0107421875,1.0033911108678872,0.9966088891321129,True
F1:N1-N2,block,34,pre_answer,neutral_benchmark,ncc_loo/empty,K,C,0.11074340874429067,0.10860809835431406,0.00537109375,0.002135310389976608,0.00537109375,0.9807183974722405,0.9807183974722405,True
F1:N1-N2,block,34,pre_answer,neutral_benchmark,ncc_loo/empty,K,I,0.06028894962904641,0.06049960811425015,0.0107421875,-0.00021065848520374075,0.0107421875,1.0034941475427903,0.9965058524572097,True
F1:N1-N2,block,34,pre_answer,neutral_benchmark,ncc_loo/space,R,C,0.11368373536746113,0.11104716861961283,0.00537109375,0.00263656674784829,0.00537109375,0.9768078807462994,0.9768078807462994,True
F1:N1-N2,block,34,pre_answer,neutral_benchmark,ncc_loo/space,R,I,0.06111479698520128,0.061358527403405194,0.0107421875,-0.0002437304182039135,0.0107421875,1.003988075396257,0.9960119246037431,True
F1:N1-N2,block,34,pre_answer,neutral_benchmark,ncc_loo/space,K,C,0.11368373536746113,0.11093055830233012,0.00537109375,0.0027531770651310072,0.00537109375,0.9757821375570402,0.9757821375570402,True
F1:N1-N2,block,34,pre_answer,neutral_benchmark,ncc_loo/space,K,I,0.06111479698520128,0.06135926800935865,0.0107421875,-0.00024447102415736666,0.0107421875,1.0040001936718626,0.9959998063281374,True
F1:N1-N2,block,34,pre_answer,neutral_benchmark,ncc_loo/na,R,C,0.10703294391311768,0.10463389577457272,0.00537109375,0.002399048138544968,0.00537109375,0.9775858903732261,0.9775858903732261,True
F1:N1-N2,block,34,pre_answer,neutral_benchmark,ncc_loo/na,R,I,0.05375803088159259,0.05414164902648766,0.0107421875,-0.0003836181448950704,0.0107421875,1.0071360155609128,0.9928639844390873,True
F1:N1-N2,block,34,pre_answer,neutral_benchmark,ncc_loo/na,K,C,0.10703294391311768,0.10458843785334393,0.00537109375,0.0024445060597737545,0.00537109375,0.9771611807504983,0.9771611807504983,True
F1:N1-N2,block,34,pre_answer,neutral_benchmark,ncc_loo/na,K,I,0.05375803088159259,0.05417039878459473,0.0107421875,-0.0004123679030021421,0.0107421875,1.0076708148762075,0.9923291851237925,True
F1:N1-N2,block,34,pre_answer,neutral_benchmark,ncc_loo/mask,R,C,0.09909797259403641,0.09761889945823099,0.00537109375,0.0014790731358054199,0.00537109375,0.985074637784321,0.985074637784321,True
F1:N1-N2,block,34,pre_answer,neutral_benchmark,ncc_loo/mask,R,I,0.06098534850397641,0.06109519956139353,0.0107421875,-0.00010985105741712076,0.0107421875,1.0018012696510206,0.9981987303489795,True
F1:N1-N2,block,34,pre_answer,neutral_benchmark,ncc_loo/mask,K,C,0.09909797259403641,0.09750054587607981,0.00537109375,0.001597426717956596,0.00537109375,0.9838803289699922,0.9838803289699922,True
F1:N1-N2,block,34,pre_answer,neutral_benchmark,ncc_loo/mask,K,I,0.06098534850397641,0.061097986358643386,0.0107421875,-0.00011263785466697485,0.0107421875,1.001846965827532,0.998153034172468,True
F1:N1-N2,block,34,pre_answer,neutral_benchmark,ncc_loo/lorem,R,C,0.10645139088645972,0.10439851255968047,0.00537109375,0.0020528783267792505,0.00537109375,0.9807153451947956,0.9807153451947956,True
F1:N1-N2,block,34,pre_answer,neutral_benchmark,ncc_loo/lorem,R,I,0.059374045636954254,0.05956656276939265,0.0107421875,-0.00019251713243839674,0.0107421875,1.0032424459268878,0.9967575540731122,True
F1:N1-N2,block,34,pre_answer,neutral_benchmark,ncc_loo/lorem,K,C,0.10645139088645972,0.10430117723933541,0.00537109375,0.0021502136471243105,0.00537109375,0.9798009811875759,0.9798009811875759,True
F1:N1-N2,block,34,pre_answer,neutral_benchmark,ncc_loo/lorem,K,I,0.059374045636954254,0.05957316643442789,0.0107421875,-0.00019912079747363975,0.0107421875,1.0033536673362495,0.9966463326637505,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,original/answer_sum,R,C,0.16757583618164062,0.03781890869140625,0.002685546875,0.12975692749023438,0.002685546875,0.22568235106649365,0.2256823510664937,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,original/answer_sum,R,I,0.17742156982421875,0.0100250244140625,0.00537109375,0.16739654541015625,0.00537109375,0.05650397763921737,0.05650397763921733,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,original/answer_sum,K,C,0.16757583618164062,0.038005828857421875,0.002685546875,0.12957000732421875,0.002685546875,0.2267977873386601,0.22679778733866007,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,original/answer_sum,K,I,0.17742156982421875,0.011138916015625,0.00537109375,0.16628265380859375,0.00537109375,0.0627821973769082,0.06278219737690816,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,original/answer_mean,R,C,0.05585937499999982,0.012606302897135269,0.002685546875,0.043253072102864554,0.002685546875,0.2256792686480167,0.22567926864801668,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,original/answer_mean,R,I,0.05914103190104214,0.003341674804688388,0.00537109375,0.05579935709635375,0.00537109375,0.05650349169219524,0.05650349169219526,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,original/answer_mean,K,C,0.05585937499999982,0.012668609619140625,0.002685546875,0.0431907653808592,0.002685546875,0.2267946896853154,0.22679468968531535,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,original/answer_mean,K,I,0.05914103190104214,0.0037129720052089255,0.00537109375,0.055428059895833215,0.00537109375,0.06278165743576582,0.0627816574357658,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,original/total_with_eos,R,C,0.16757583618164062,0.03781890869140625,0.002685546875,0.12975692749023438,0.002685546875,0.22568235106649365,0.2256823510664937,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,original/total_with_eos,R,I,0.17742156982421875,0.0100250244140625,0.00537109375,0.16739654541015625,0.00537109375,0.05650397763921737,0.05650397763921733,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,original/total_with_eos,K,C,0.16757583618164062,0.038005828857421875,0.002685546875,0.12957000732421875,0.002685546875,0.2267977873386601,0.22679778733866007,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,original/total_with_eos,K,I,0.17742156982421875,0.011138916015625,0.00537109375,0.16628265380859375,0.00537109375,0.0627821973769082,0.06278219737690816,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,original/mean_with_eos,R,C,0.04189443588256814,0.009454727172851562,0.002685546875,0.032439708709716575,0.002685546875,0.22567978237858508,0.2256797823785851,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,original/mean_with_eos,R,I,0.04435571034749364,0.002506256103515625,0.00537109375,0.04184945424397801,0.00537109375,0.05650357268277281,0.05650357268277284,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,original/mean_with_eos,K,C,0.04189443588256814,0.009501457214355469,0.002685546875,0.03239297866821267,0.002685546875,0.22679520595499728,0.22679520595499725,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,original/mean_with_eos,K,I,0.04435571034749364,0.00278472900390625,0.00537109375,0.04157098134358739,0.00537109375,0.06278174742530312,0.06278174742530318,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ab_forward/answer_sum,R,C,0.38037681579589844,-0.009052276611328125,0.002685546875,0.38942909240722656,0.002685546875,-0.02379818179083073,-0.02379818179083082,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ab_forward/answer_sum,R,I,0.17580795288085938,0.0272674560546875,0.00537109375,0.14854049682617188,0.00537109375,0.15509796688871047,0.15509796688871047,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,ab_forward/answer_sum,K,C,0.38037681579589844,-0.011181831359863281,0.002685546875,0.3915586471557617,0.002685546875,-0.029396721607405217,-0.02939672160740514,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ab_forward/answer_sum,K,I,0.17580795288085938,0.026163101196289062,0.00537109375,0.1496448516845703,0.00537109375,0.14881636904116127,0.14881636904116124,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,ab_forward/answer_mean,R,C,0.19018840789794922,-0.0045261383056640625,0.002685546875,0.19471454620361328,0.002685546875,-0.02379818179083073,-0.02379818179083082,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ab_forward/answer_mean,R,I,0.08790397644042969,0.01363372802734375,0.00537109375,0.07427024841308594,0.00537109375,0.15509796688871047,0.15509796688871047,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,ab_forward/answer_mean,K,C,0.19018840789794922,-0.005590915679931641,0.002685546875,0.19577932357788086,0.002685546875,-0.029396721607405217,-0.02939672160740514,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ab_forward/answer_mean,K,I,0.08790397644042969,0.013081550598144531,0.00537109375,0.07482242584228516,0.00537109375,0.14881636904116127,0.14881636904116124,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,ab_forward/total_with_eos,R,C,0.38037681579589844,-0.009052276611328125,0.002685546875,0.38942909240722656,0.002685546875,-0.02379818179083073,-0.02379818179083082,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ab_forward/total_with_eos,R,I,0.17580795288085938,0.0272674560546875,0.00537109375,0.14854049682617188,0.00537109375,0.15509796688871047,0.15509796688871047,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,ab_forward/total_with_eos,K,C,0.38037681579589844,-0.011181831359863281,0.002685546875,0.3915586471557617,0.002685546875,-0.029396721607405217,-0.02939672160740514,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ab_forward/total_with_eos,K,I,0.17580795288085938,0.026163101196289062,0.00537109375,0.1496448516845703,0.00537109375,0.14881636904116127,0.14881636904116124,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,ab_forward/mean_with_eos,R,C,0.1267922719319654,-0.003017425537109819,0.002685546875,0.12980969746907522,0.002685546875,-0.023798181790834372,-0.023798181790834372,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ab_forward/mean_with_eos,R,I,0.05860265096028616,0.009089152018229463,0.00537109375,0.0495134989420567,0.00537109375,0.15509796688871633,0.15509796688871635,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ab_forward/mean_with_eos,K,C,0.1267922719319654,-0.003727277119954131,0.002685546875,0.13051954905191954,0.002685546875,-0.029396721607403052,-0.029396721607403142,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ab_forward/mean_with_eos,K,I,0.05860265096028616,0.008721033732095762,0.00537109375,0.0498816172281904,0.00537109375,0.14881636904115192,0.14881636904115192,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ab_reverse/answer_sum,R,C,0.4114112854003906,-0.001110076904296875,0.002685546875,0.4125213623046875,0.002685546875,-0.002698216951478456,-0.002698216951478427,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ab_reverse/answer_sum,R,I,-0.09032058715820312,-0.002735137939453125,0.00537109375,-0.08758544921875,0.00537109375,0.03028255268826287,0.030282552688262854,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ab_reverse/answer_sum,K,C,0.4114112854003906,-0.0007171630859375,0.002685546875,0.4121284484863281,0.002685546875,-0.001743177961779896,-0.001743177961779807,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ab_reverse/answer_sum,K,I,-0.09032058715820312,-0.00252532958984375,0.00537109375,-0.08779525756835938,0.00537109375,0.027959623263082316,0.027959623263082323,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ab_reverse/answer_mean,R,C,0.2057056427001953,-0.0005550384521484375,0.002685546875,0.20626068115234375,0.002685546875,-0.002698216951478456,-0.002698216951478427,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ab_reverse/answer_mean,R,I,-0.04516029357910156,-0.0013675689697265625,0.00537109375,-0.043792724609375,0.00537109375,0.03028255268826287,0.030282552688262854,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ab_reverse/answer_mean,K,C,0.2057056427001953,-0.00035858154296875,0.002685546875,0.20606422424316406,0.002685546875,-0.001743177961779896,-0.001743177961779807,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ab_reverse/answer_mean,K,I,-0.04516029357910156,-0.001262664794921875,0.00537109375,-0.04389762878417969,0.00537109375,0.027959623263082316,0.027959623263082323,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ab_reverse/total_with_eos,R,C,0.4114112854003906,-0.001110076904296875,0.002685546875,0.4125213623046875,0.002685546875,-0.002698216951478456,-0.002698216951478427,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ab_reverse/total_with_eos,R,I,-0.09032058715820312,-0.002735137939453125,0.00537109375,-0.08758544921875,0.00537109375,0.03028255268826287,0.030282552688262854,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ab_reverse/total_with_eos,K,C,0.4114112854003906,-0.0007171630859375,0.002685546875,0.4121284484863281,0.002685546875,-0.001743177961779896,-0.001743177961779807,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ab_reverse/total_with_eos,K,I,-0.09032058715820312,-0.00252532958984375,0.00537109375,-0.08779525756835938,0.00537109375,0.027959623263082316,0.027959623263082323,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ab_reverse/mean_with_eos,R,C,0.13713709513346384,-0.000370025634765625,0.002685546875,0.13750712076822946,0.002685546875,-0.00269821695147845,-0.002698216951478427,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ab_reverse/mean_with_eos,R,I,-0.0301068623860683,-0.000911712646484375,0.00537109375,-0.029195149739583925,0.00537109375,0.030282552688262274,0.0302825526882623,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ab_reverse/mean_with_eos,K,C,0.13713709513346384,-0.00023905436197901864,0.002685546875,0.13737614949544286,0.002685546875,-0.0017431779617788127,-0.001743177961778919,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ab_reverse/mean_with_eos,K,I,-0.0301068623860683,-0.0008417765299482127,0.00537109375,-0.029265085856120088,0.00537109375,0.0279596232630916,0.02795962326309165,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_fixed_recipient,R,C,0.05585937499999982,0.012606302897135269,0.002685546875,0.043253072102864554,0.002685546875,0.2256792686480167,0.22567926864801668,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_fixed_recipient,R,I,0.05914103190104214,0.003341674804688388,0.00537109375,0.05579935709635375,0.00537109375,0.05650349169219524,0.05650349169219526,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_fixed_recipient,K,C,0.05585937499999982,0.012668609619140625,0.002685546875,0.0431907653808592,0.002685546875,0.2267946896853154,0.22679468968531535,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_fixed_recipient,K,I,0.05914103190104214,0.0037129720052089255,0.00537109375,0.055428059895833215,0.00537109375,0.06278165743576582,0.0627816574357658,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_recalibrated,R,C,0.10741380901426067,0.017690334829491228,0.00537109375,0.08972347418476945,0.00537109375,0.16469330146501546,0.16469330146501548,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_recalibrated,R,I,0.05952079905374408,0.002371470176754542,0.0107421875,0.057149328876989536,0.0107421875,0.039842714050482286,0.03984271405048234,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_recalibrated,K,C,0.10741380901426067,0.01796487223007981,0.00537109375,0.08944893678418087,0.00537109375,0.16724918699880315,0.1672491869988031,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_recalibrated,K,I,0.05952079905374408,0.0027531935258613416,0.0107421875,0.056767605527882736,0.0107421875,0.046255990672695035,0.046255990672695035,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_single/empty,R,C,0.08053550720214808,0.017471949259439734,0.00537109375,0.06306355794270835,0.00537109375,0.2169471561852126,0.21694715618521265,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_single/empty,R,I,0.05319646199544259,0.0025723775227874945,0.0107421875,0.050624084472655095,0.0107421875,0.0483561768263437,0.048356176826343744,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_single/empty,K,C,0.08053550720214808,0.017599105834960938,0.00537109375,0.06293640136718714,0.00537109375,0.21852604455307292,0.2185260445530729,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_single/empty,K,I,0.05319646199544259,0.0029360453287763377,0.0107421875,0.05026041666666625,0.0107421875,0.055192492482448785,0.05519249248244884,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_single/space,R,C,0.07592811584472647,0.01043701171875,0.00537109375,0.06549110412597647,0.00537109375,0.13745911646344236,0.13745911646344233,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_single/space,R,I,0.051866404215495265,0.0037129720052089255,0.0107421875,0.04815343221028634,0.0107421875,0.07158722609306435,0.07158722609306434,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_single/space,K,C,0.07592811584472647,0.010552724202473884,0.00537109375,0.06537539164225259,0.00537109375,0.13898309058602584,0.13898309058602587,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_single/space,K,I,0.051866404215495265,0.004081726074219194,0.0107421875,0.04778467814127607,0.0107421875,0.07869691635572772,0.07869691635572773,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_single/na,R,C,0.11153043111165362,0.021638615926106608,0.00537109375,0.08989181518554701,0.00537109375,0.1940153526748596,0.1940153526748596,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_single/na,R,I,0.06636123657226589,0.0022534688313808893,0.0107421875,0.064107767740885,0.0107421875,0.03395760760013736,0.03395760760013733,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_single/na,K,C,0.11153043111165362,0.021985499064127723,0.00537109375,0.0895449320475259,0.00537109375,0.1971255633551523,0.1971255633551523,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_single/na,K,I,0.06636123657226589,0.0026547749837244616,0.0107421875,0.06370646158854143,0.0107421875,0.04000490528583613,0.04000490528583611,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_single/mask,R,C,0.13975626627604165,0.01863301595052058,0.00537109375,0.12112325032552107,0.00537109375,0.13332508406969965,0.13332508406969967,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_single/mask,R,I,0.05429585774739598,0.0011952718098968695,0.0107421875,0.05310058593749911,0.0107421875,0.022014051522267267,0.02201405152226732,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_single/mask,K,C,0.13975626627604165,0.019139099121093794,0.00537109375,0.12061716715494786,0.00537109375,0.1369462681787085,0.13694626817870847,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_single/mask,K,I,0.05429585774739598,0.0015436808268227686,0.0107421875,0.05275217692057321,0.0107421875,0.02843091334894333,0.02843091334894332,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_single/lorem,R,C,0.14434013366699183,0.0027599334716792434,0.00537109375,0.1415802001953126,0.00537109375,0.01912104001543123,0.019121040015431245,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_single/lorem,R,I,0.06541620890299527,0.0030123392740888377,0.0107421875,0.06240386962890643,0.0107421875,0.04604882069145571,0.04604882069145566,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_single/lorem,K,C,0.14434013366699183,0.0027929941813154002,0.00537109375,0.14154713948567643,0.00537109375,0.01935008725819208,0.019350087258192095,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_single/lorem,K,I,0.06541620890299527,0.003401438395183476,0.0107421875,0.06201477050781179,0.0107421875,0.0519968743561312,0.051996874356131206,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_loo/empty,R,C,0.11074340874429067,0.017735831946938063,0.00537109375,0.09300757679735261,0.00537109375,0.16015248354771658,0.1601524835477166,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_loo/empty,R,I,0.06028894962904641,0.002344918170223309,0.0107421875,0.0579440314588231,0.0107421875,0.038894659546258856,0.038894659546258814,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_loo/empty,K,C,0.11074340874429067,0.01802952477214248,0.00537109375,0.09271388397214819,0.00537109375,0.16280449533365104,0.16280449533365104,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_loo/empty,K,I,0.06028894962904641,0.0027292655064670157,0.0107421875,0.05755968412257939,0.0107421875,0.04526974716361773,0.04526974716361776,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_loo/space,R,C,0.11368373536746113,0.019146141276241258,0.00537109375,0.09453759409121987,0.00537109375,0.1684158355138049,0.1684158355138049,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_loo/space,R,I,0.06111479698520128,0.002127286836209219,0.0107421875,0.05898751014899206,0.0107421875,0.034808048805665404,0.03480804880566535,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_loo/space,K,C,0.11368373536746113,0.019417340451920673,0.00537109375,0.09426639491554045,0.00537109375,0.17080139378916254,0.1708013937891626,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_loo/space,K,I,0.06111479698520128,0.0025042605572132004,0.0107421875,0.05861053642798808,0.0107421875,0.04097633765877677,0.04097633765877673,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_loo/na,R,C,0.10703294391311768,0.01453304481039619,0.00537109375,0.0924998991027215,0.00537109375,0.1357810434719348,0.13578104347193476,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_loo/na,R,I,0.05375803088159259,0.0024455914275134383,0.0107421875,0.05131243945407915,0.0107421875,0.04549257826984208,0.0454925782698421,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_loo/na,K,C,0.10703294391311768,0.014809123265439705,0.00537109375,0.09222382064767798,0.00537109375,0.13836042179182495,0.13836042179182495,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_loo/na,K,I,0.05375803088159259,0.0027838787049541125,0.0107421875,0.050974152176638476,0.0107421875,0.05178535484467209,0.05178535484467206,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_loo/mask,R,C,0.09909797259403641,0.01745137131851493,0.00537109375,0.08164660127552148,0.00537109375,0.176102203321616,0.17610220332161597,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_loo/mask,R,I,0.06098534850397641,0.002671420716701789,0.0107421875,0.05831392778727462,0.0107421875,0.04380430352919284,0.043804303529192845,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_loo/mask,K,C,0.09909797259403641,0.017656687068230648,0.00537109375,0.08144128552580576,0.00537109375,0.17817404943855739,0.1781740494385574,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_loo/mask,K,I,0.06098534850397641,0.0030745108435028534,0.0107421875,0.05791083766047356,0.0107421875,0.0504139259498105,0.050413925949810534,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_loo/lorem,R,C,0.10645139088645972,0.018332057692638903,0.00537109375,0.08811933319382081,0.00537109375,0.17221059809534797,0.172210598095348,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_loo/lorem,R,I,0.059374045636954254,0.0023160078674409057,0.0107421875,0.05705803776951335,0.0107421875,0.039007075273298004,0.03900707527329805,False
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_loo/lorem,K,C,0.10645139088645972,0.01865513183189549,0.00537109375,0.08779625905456423,0.00537109375,0.17524554330899178,0.17524554330899178,True
F1:N1-N2,mlp,33,pre_answer,neutral_control,ncc_loo/lorem,K,I,0.059374045636954254,0.0026978000948911784,0.0107421875,0.056676245542063075,0.0107421875,0.04543736351379894,0.0454373635137989,False
F1:N1-N2,mlp,33,unrelated_demo_end,neutral_site_control,original/answer_sum,R,C,0.16757583618164062,3.814697265625e-06,0.002685546875,0.167572021484375,0.002685546875,2.2764005554417357e-05,2.2764005554454236e-05,False
F1:N1-N2,mlp,33,unrelated_demo_end,neutral_site_control,original/answer_sum,R,I,0.17742156982421875,-4.57763671875e-05,0.00537109375,0.17746734619140625,0.00537109375,-0.00025800903031606104,-0.000258009030316142,False
F1:N1-N2,mlp,33,unrelated_demo_end,neutral_site_control,original/answer_sum,K,C,0.16757583618164062,2.09808349609375e-05,0.002685546875,0.1675548553466797,0.002685546875,0.00012520203054929545,0.00012520203054933177,False
F1:N1-N2,mlp,33,unrelated_demo_end,neutral_site_control,original/answer_sum,K,I,0.17742156982421875,2.6702880859375e-05,0.00537109375,0.17739486694335938,0.00537109375,0.00015050526768436894,0.00015050526768434214,False
F1:N1-N2,mlp,33,unrelated_demo_end,neutral_site_control,original/answer_mean,R,C,0.05585937499999982,1.271565755356363e-06,0.002685546875,0.055858103434244466,0.002685546875,2.2763694641344752e-05,2.276369464138117e-05,False
F1:N1-N2,mlp,33,unrelated_demo_end,neutral_site_control,original/answer_mean,R,I,0.05914103190104214,-1.5258789061611822e-05,0.00537109375,0.05915629069010375,0.00537109375,-0.0002580068113648004,-0.000258006811364897,False
F1:N1-N2,mlp,33,unrelated_demo_end,neutral_site_control,original/answer_mean,K,C,0.05585937499999982,6.993611653349774e-06,0.002685546875,0.05585238138834647,0.002685546875,0.0001252003205075208,0.00012520032050755692,False
F1:N1-N2,mlp,33,unrelated_demo_end,neutral_site_control,original/answer_mean,K,I,0.05914103190104214,8.900960287050452e-06,0.00537109375,0.05913213094075509,0.00537109375,0.000150503973314906,0.0001505039733149527,False
F1:N1-N2,mlp,33,unrelated_demo_end,neutral_site_control,original/total_with_eos,R,C,0.16757583618164062,3.814697265625e-06,0.002685546875,0.167572021484375,0.002685546875,2.2764005554417357e-05,2.2764005554454236e-05,False
F1:N1-N2,mlp,33,unrelated_demo_end,neutral_site_control,original/total_with_eos,R,I,0.17742156982421875,-4.57763671875e-05,0.00537109375,0.17746734619140625,0.00537109375,-0.00025800903031606104,-0.000258009030316142,False
F1:N1-N2,mlp,33,unrelated_demo_end,neutral_site_control,original/total_with_eos,K,C,0.16757583618164062,2.09808349609375e-05,0.002685546875,0.1675548553466797,0.002685546875,0.00012520203054929545,0.00012520203054933177,False
F1:N1-N2,mlp,33,unrelated_demo_end,neutral_site_control,original/total_with_eos,K,I,0.17742156982421875,2.6702880859375e-05,0.00537109375,0.17739486694335938,0.00537109375,0.00015050526768436894,0.00015050526768434214,False
F1:N1-N2,mlp,33,unrelated_demo_end,neutral_site_control,original/mean_with_eos,R,C,0.04189443588256814,9.5367431640625e-07,0.002685546875,0.04189348220825173,0.002685546875,2.276374645739208e-05,2.276374645737711e-05,False
F1:N1-N2,mlp,33,unrelated_demo_end,neutral_site_control,original/mean_with_eos,R,I,0.04435571034749364,-1.1444091796875e-05,0.00537109375,0.04436715443929051,0.00537109375,-0.0002580071811998759,-0.0002580071811999485,False
