family,task,label,score_mode,metric,cell,cell_label,stratum,n,mean,median,p05,p95,q25,q75,iqr,min,max,status,error_bound,raw_sign,direction,positive_query_count,negative_query_count,unresolved_query_count,positive_query_fraction,negative_query_fraction,unresolved_query_fraction,ci95_low,ci95_high
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CLnew,CLnew,all,643,4.104591061853266,4.21796989440918,-2.681995673406692,9.52269676208496,1.8641692055596244,6.999417877197265,5.13524867163764,-12.990940475463868,15.542573547363281,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CLnew,CLnew,Lq_hit,223,2.8910749068470105,3.4369139671325684,-5.725186691284179,11.224041688101627,0.8577216466267903,4.931076645851135,4.073354999224345,-12.990940475463868,15.542573547363281,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CLnew,CLnew,Lq_no_hit,420,4.748910353678014,4.932510194324312,-1.9385604604085283,9.366770095825194,2.7126408985682895,7.417744827270507,4.705103928702218,-7.732794189453125,15.500479198637464,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CLnew,CLnew,gold_size_0,252,5.456670172252353,6.9936128616333,-5.109605312347412,9.422710075378417,4.6069825172424315,8.146238327026367,3.5392558097839357,-12.990940475463868,10.484280776977538,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CLnew,CLnew,gold_size_1,328,3.483820455827964,3.828613519668579,-2.4067753564743763,10.586808528900129,1.9935039281845093,4.7889734665552774,2.795469538370768,-12.529834202357701,15.542573547363281,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CLnew,CLnew,gold_size_2plus,63,1.9282231722616592,0.9965976715087894,-0.6338901392618811,9.952719179789224,0.27425479888915993,1.871292646829184,1.597037847940024,-1.5404553731282553,15.500479198637464,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CLnew,CLnew,gold_size_2_appendix,56,2.101709293463972,1.0843231678009033,-0.5735493024190266,10.306553159441266,0.41321512063344323,1.9009745915730796,1.4877594709396362,-1.5404553731282553,15.500479198637464,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CLnew,CLnew,gold_size_3_appendix,7,0.5403342026431546,0.3934379032679969,-0.5725815246218724,1.918957428705124,-0.05268154371352418,0.9857087135314941,1.0383902572450183,-0.6707595189412432,2.193606694539388,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CD,CD,all,643,2.056817785265771,3.2469687461853027,-14.96648120880127,13.197602408272878,0.9815900728300019,5.259375762939452,4.27778569010945,-22.55581398010254,25.051064682006835,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CD,CD,Lq_hit,223,3.249043263531503,2.8686747550964355,-13.0776948928833,21.921335678100586,1.583476702372233,4.5346842266264415,2.9512075242542086,-19.195246505737305,25.051064682006835,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CD,CD,Lq_no_hit,420,1.4238028289484894,3.44135057926178,-15.947506313323974,7.989449710845945,0.4002041101455689,5.5084079742431635,5.108203864097595,-22.55581398010254,24.74444007873535,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CD,CD,gold_size_0,252,-1.7605792893303767,3.0601806640625,-17.27383144378662,7.553056888580322,-10.73083562850952,6.142508125305175,16.873343753814694,-22.55581398010254,9.765484619140626,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CD,CD,gold_size_1,328,4.903460841159511,3.6334117650985718,-0.6889859199523926,21.673973808288572,2.243688225746155,4.893914722260975,2.6502264965148203,-6.967893600463867,25.051064682006835,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CD,CD,gold_size_2plus,63,2.5057882688385114,2.006634076436361,-0.3779876200358073,9.103993897210982,1.372830041249593,2.301279297122708,0.9284492558731148,-2.7052027384440103,17.890618823823477,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CD,CD,gold_size_2_appendix,56,2.663510552422825,2.040246278176576,0.370478343963623,10.199714933122907,1.496063009897868,2.3250732282539466,0.8290102183560786,-0.9783345177060081,17.890618823823477,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CD,CD,gold_size_3_appendix,7,1.2440100001640058,1.7037008013044084,-1.7138874689737953,3.4417087909153516,0.7839868091401601,2.092642593383789,1.3086557842436288,-2.7052027384440103,3.956313133239746,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CLDnew,CLDnew,all,643,2.775444670407778,3.7820053100585938,-11.344773597717285,14.065298805236814,1.484454870223999,5.505131530761719,4.0206766605377195,-21.112794494628908,24.81963233947754,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CLDnew,CLDnew,Lq_hit,223,2.989576463417199,3.158352851867676,-13.694313430786133,19.59257469177246,1.4503997166951499,4.810741964975993,3.3603422482808427,-18.59212455749512,24.81963233947754,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CLDnew,CLDnew,Lq_no_hit,420,2.661750885071824,4.019370566474066,-10.426892337799071,7.965889205932616,1.5235346953074136,5.858348029000419,4.334813333693006,-21.112794494628908,22.884506607055663,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CLDnew,CLDnew,gold_size_0,252,-0.127967116946266,3.855167770385742,-14.967143859863281,7.720223999023437,-6.97875747680664,6.1844932556152346,13.163250732421876,-21.112794494628908,9.039701080322265,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CLDnew,CLDnew,gold_size_1,328,4.983983095669258,4.088250375172448,-0.38899625990125825,19.30675971984862,2.7393183072408043,5.216656094505673,2.4773377872648688,-10.85242661975679,24.81963233947754,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CLDnew,CLDnew,gold_size_2plus,63,2.890669542272123,1.9561249415079753,0.6224280964244496,11.81094196864536,1.4699995094563538,2.6231472409648813,1.1531477315085275,-0.10118484497070312,19.57908703031994,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CLDnew,CLDnew,gold_size_2_appendix,56,3.108628518469332,2.0817041873931883,0.8152826234891818,13.14896890095302,1.4859566291173298,2.6981201171875,1.2121634880701702,0.5413669586181644,19.57908703031994,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CLDnew,CLDnew,gold_size_3_appendix,7,1.1469977326944572,1.7086741856166294,-0.007559299468994127,1.7857142353057862,0.5758126258850098,1.7322612240200952,1.1564485981350854,-0.10118484497070312,1.8053470884050644,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,PLnew,PLnew,all,643,3.014884336778373,3.0549050649007157,-1.7699234008789062,7.319636650085448,0.43422746658325195,5.979874992370606,5.545647525787354,-7.914652252197266,12.141607666015625,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,PLnew,PLnew,Lq_hit,223,1.284619146993875,0.7192456722259521,-2.4817131614685057,6.129894104003905,-0.6165830824110241,3.101553747389052,3.718136829800076,-6.443078994750977,7.666970443725586,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,PLnew,PLnew,Lq_no_hit,420,3.933572758973476,4.651703780038016,-1.0539986292521148,7.466830749511718,1.8851228271211902,6.4001648902893065,4.515042063168116,-7.914652252197266,12.141607666015625,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,PLnew,PLnew,gold_size_0,252,5.684114245762901,6.159804725646973,1.5229785919189456,7.669560298919678,5.266397285461426,6.899999809265137,1.6336025238037113,-7.914652252197266,8.909488296508789,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,PLnew,PLnew,gold_size_1,328,1.5043527160164372,1.7446962594985962,-2.7878892335437597,5.1011309178670246,-0.18021886689322386,3.2410598119099934,3.4212786788032172,-6.54635009765625,12.141607666015625,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,PLnew,PLnew,gold_size_2plus,63,0.20231980575955233,-0.14074214299519872,-1.114874203999837,3.3827131157829653,-0.6507294178009035,0.5756961081451148,1.2264255259460184,-2.8155374072846913,5.157114119756789,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,PLnew,PLnew,gold_size_2_appendix,56,0.21539583154939615,-0.11560908953348803,-1.1685793995857237,3.461179869515556,-0.6318046649297081,0.714981128643085,1.3467857935727932,-2.8155374072846913,5.157114119756789,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,PLnew,PLnew,gold_size_3_appendix,7,0.09771159944080164,-0.5441796983991356,-0.7302017974853519,2.289787714367819,-0.6432756605602445,0.00031674021766292526,0.6435924007779075,-0.7478156498500281,3.2618943850199384,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,PD,PD,all,643,0.7907548786127537,2.200582981109619,-13.900633659362791,8.002036203656877,-0.43292948404947906,3.9453057289123534,4.378235212961832,-21.984019088745118,21.96200637817383,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,PD,PD,Lq_hit,223,2.1482088938001866,1.812603178478423,-7.3781324768066385,14.69682235717773,0.13559707687014633,3.478157483206855,3.3425604063367085,-19.23366928100586,21.696202087402344,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,PD,PD,Lq_no_hit,420,0.07001143721561691,2.4431850512822466,-14.660592937469483,7.717410163879391,-1.8471555709838867,4.238842177391053,6.08599774837494,-21.984019088745118,21.96200637817383,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,PD,PD,gold_size_0,252,-3.1510560459560826,-0.6595954895019531,-16.71961135864258,7.4634876060485835,-11.546441650390625,4.022602939605713,15.569044589996338,-21.984019088745118,8.271777725219726,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,PD,PD,gold_size_1,328,3.8473829736093004,3.02616917292277,-0.4639907736248442,17.953126487731907,1.6245359632703993,4.140923245747884,2.516387282477485,-5.170780658721924,21.96200637817383,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,PD,PD,gold_size_2plus,63,0.6441253203981351,0.13031117121378588,-1.048280652364095,5.505537078494116,-0.36198814709981275,0.5967041651407878,0.9586923122406006,-1.6702286856515065,9.08860597156343,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,PD,PD,gold_size_2_appendix,56,0.6580151571266136,0.14419682820638025,-1.060531250635783,5.651316324869791,-0.4111522277196249,0.6834764480590821,1.094628675778707,-1.6702286856515065,9.08860597156343,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,PD,PD,gold_size_3_appendix,7,0.5330066265703058,0.04816548029581691,-0.1709174455915179,2.553581165586197,-0.09532279968261737,0.31606074741908485,0.4113835471017022,-0.19603729248046875,3.4374423027038574,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CLq,CLq,all,643,3.167746925604087,3.6739392280578613,-5.243669700622559,9.412939387730185,0.9500815868377683,5.433708572387696,4.483626985549927,-15.620742797851562,17.13133412315732,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CLq,CLq,Lq_hit,223,2.4378913778163946,3.273635949028863,-7.032135276794433,13.987869529724117,-0.08517050743103027,4.365105027244205,4.450275534675235,-14.569423493884859,17.13133412315732,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CLq,CLq,Lq_no_hit,420,3.5552654664532666,3.821305411202567,-3.638389091491699,8.147122077941889,1.612143607366653,6.032876873016358,4.420733265649705,-15.620742797851562,17.042955017089845,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CLq,CLq,gold_size_0,252,2.9996829471890893,5.0131017684936525,-8.10601182937622,8.072378921508788,1.1719689369201662,6.871540832519531,5.699571895599365,-15.620742797851562,9.434725189208985,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CLq,CLq,gold_size_1,328,3.6127595386230986,3.6472136974334717,-2.2208897717793783,13.666080322265623,1.7905916145869667,4.462877994113498,2.6722863795265313,-14.569423493884859,17.042955017089845,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CLq,CLq,gold_size_2plus,63,1.523111774657163,0.6496232350667319,-1.1368179221380326,9.158488064720517,0.22466078258696054,1.214546314875285,0.9898855322883245,-1.3728450139363608,17.13133412315732,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CLq,CLq,gold_size_2_appendix,56,1.7298944790273372,0.7052802244822183,-1.0658352715628485,9.357005346389045,0.3742230733235678,1.2185048450123184,0.8442817716887505,-1.3728450139363608,17.13133412315732,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CLq,CLq,gold_size_3_appendix,7,-0.13114986030422918,-0.2029891014099121,-1.1156674766540529,1.330108898253667,-0.9634238424755279,0.30620446886335095,1.2696283113388789,-1.1473931448800225,1.7467719713846843,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CLqD,CLqD,all,643,1.8894298933152445,3.3756646050347223,-15.70915771484375,16.037706327892476,0.527845758105081,5.390733846028646,4.862888087923565,-22.55581398010254,24.74444007873535,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CLqD,CLqD,Lq_hit,223,2.7663956647683268,3.2919507344563805,-14.813757972717285,20.705871047973627,0.8843424320220947,5.113717669532413,4.229375237510318,-20.24663848876953,23.222449493408202,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CLqD,CLqD,Lq_no_hit,420,1.4238028289484894,3.44135057926178,-15.947506313323974,7.989449710845945,0.4002041101455689,5.5084079742431635,5.108203864097595,-22.55581398010254,24.74444007873535,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CLqD,CLqD,gold_size_0,252,-2.235024182758634,2.5675567626953124,-17.418306484222413,7.553056888580322,-11.35221061706543,6.127199172973633,17.479409790039064,-22.55581398010254,9.765484619140626,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CLqD,CLqD,gold_size_1,328,4.897110505340361,3.8767168521881104,-1.1479165712992354,20.78202585220337,2.4756902906629774,5.151252610342843,2.675562319679866,-10.49222383045015,24.74444007873535,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CLqD,CLqD,gold_size_2plus,63,2.728210630241902,1.7727815310160322,-0.04054205489881113,13.04610652015322,1.2597324053446453,2.4855239391326904,1.2257915337880452,-0.9783345177060081,17.934294927687873,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CLqD,CLqD,gold_size_2_appendix,56,2.902934130703732,1.8065454165140789,-0.0036365877498279464,14.135512124924432,1.3331154187520344,2.4978908697764077,1.1647754510243733,-0.9783345177060081,17.934294927687873,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/LGBTQ,CLqD,CLqD,gold_size_3_appendix,7,1.330422626547262,1.6479958125523158,-0.5013855616251629,2.957958931241716,0.4695067428407216,2.0742018018450055,1.6046950590042839,-0.7035028139750166,3.28104829788208,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,C0,C0,all,643,2.9949106904030107,3.0441582997639975,-4.091423463821411,9.47218132019043,0.23823838233947747,6.131681203842163,5.893442821502686,-13.54351806640625,14.758260726928711,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,C0,C0,Lq_hit,223,1.7333260194204294,1.527424430847168,-5.9011847972869855,9.773087406158444,-0.8383867740631104,3.9816792726516725,4.820066046714783,-8.772553443908691,13.935285568237305,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,C0,C0,Lq_no_hit,420,3.6647520752342384,4.050394217173258,-3.5789611021677645,9.424815726280212,1.0665714740753176,6.9387959241867065,5.872224450111389,-13.54351806640625,14.758260726928711,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,C0,C0,gold_size_0,252,4.258807942980812,5.731933355331421,-6.207382249832153,8.965211510658264,2.3662314414978027,7.669479131698608,5.303247690200806,-13.54351806640625,11.222333431243896,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,C0,C0,gold_size_1,328,2.6305498505026343,2.6038265466690063,-3.9936612844467163,11.02534174919128,0.4338547587394712,4.27541987101237,3.8415651122728987,-8.772553443908691,14.758260726928711,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,C0,C0,gold_size_2plus,63,-0.16368855026814097,-0.4106409890311107,-3.0865297079086305,5.0663006401061965,-1.6319929599761962,0.5792005750868057,2.2111935350630016,-3.4086496353149416,9.871499379475912,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,C0,C0,gold_size_2_appendix,56,-0.21371596439355084,-0.5357297897338866,-3.1202229022979737,5.411991755167643,-1.7339981079101563,0.5886301994323732,2.3226283073425296,-3.4086496353149416,9.871499379475912,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,C0,C0,gold_size_3_appendix,7,0.23653076273513765,0.1617368970598494,-0.5724614770071847,1.2538899310429887,-0.24491540969364245,0.5498404306078715,0.7947558403015139,-0.6418131147112165,1.5259415149688724,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,CLnew,CLnew,all,643,4.124686017047385,3.9366226196289062,-3.115347127914428,11.705103731155392,1.1811330318450928,6.716603755950928,5.535470724105835,-6.748495101928711,15.505223274230957,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,CLnew,CLnew,Lq_hit,223,4.027236712684037,3.4075840950012206,-4.684912967681884,13.429677486419678,0.552624034881592,7.161123116811117,6.6084990819295255,-6.748495101928711,15.505223274230957,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,CLnew,CLnew,Lq_no_hit,420,4.176426957221258,4.575639963150024,-2.623868179321289,10.28452970981598,1.482690175374349,6.675140380859375,5.1924502054850254,-6.412568092346191,13.21105432510376,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,CLnew,CLnew,gold_size_0,252,5.271682410013108,6.214076280593872,-3.9251535415649412,10.478159165382385,3.7286930084228516,7.607459902763367,3.878766894340515,-6.748495101928711,13.21105432510376,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,CLnew,CLnew,gold_size_1,328,3.6602498544425504,3.2696195920308435,-3.091795020103454,13.204281997680662,0.8718139648437501,5.329760408401489,4.457946443557739,-6.694695154825846,15.505223274230957,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,CLnew,CLnew,gold_size_2plus,63,1.9547172917620486,1.331487464904785,-1.8240007781982421,6.97297222137451,-0.052336256844656814,3.0306413650512694,3.0829776218959264,-3.877305330548968,13.286559422810873,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,CLnew,CLnew,gold_size_2_appendix,56,1.9648808512557931,1.4441529273986815,-1.9338600397109986,8.087332089742025,-0.12283251626150926,3.1434957027435306,3.26632821900504,-3.877305330548968,13.286559422810873,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,CLnew,CLnew,gold_size_3_appendix,7,1.8734088158120916,1.2177974700927736,-0.12057915278843447,4.928790257771807,0.5200259344918386,2.5855679512023926,2.065542016710554,-0.1793920244489393,5.864268493652343,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,CD,CD,all,643,3.2080009567248786,3.036907434463501,-14.690205097198486,22.171269035339353,-0.02159495353698733,5.607647101084392,5.629242054621379,-23.531024932861328,25.88419818878174,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,CD,CD,Lq_hit,223,5.375271608179698,3.050540256500244,-11.894479274749752,23.346662616729734,0.7331639971051898,10.102787017822266,9.369623020717075,-23.531024932861328,25.88419818878174,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,CD,CD,Lq_no_hit,420,2.057283444166724,2.999784469604492,-15.043757820129395,20.60858416557312,-0.6071500778198242,5.397400617599487,6.0045506954193115,-23.148964881896973,25.45376682281494,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,CD,CD,gold_size_0,252,-2.124313509653485,2.20139217376709,-19.07848916053772,8.088694071769712,-10.829833030700684,4.965218544006348,15.795051574707031,-23.531024932861328,12.38792896270752,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,CD,CD,gold_size_1,328,7.634898575873879,3.7020075798034666,-1.37805558681488,23.64086418151855,1.9156703472137453,14.45285439491272,12.537184047698975,-4.131946563720703,25.88419818878174,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,CD,CD,gold_size_2plus,63,1.489283916192741,1.1545113154820033,-1.5452244567871094,4.631141710281371,0.19854110990251808,2.08221337000529,1.8836722601027718,-2.893789291381836,11.245443344116211,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,CD,CD,gold_size_2_appendix,56,1.5785727552005224,1.3370143072945733,-1.6898862600326539,4.836520393689474,0.28843235969543457,2.39972734110696,2.1112949814115254,-2.893789291381836,11.245443344116211,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,CD,CD,gold_size_3_appendix,7,0.7749732041304884,1.1280758993966238,-0.5137341117858887,1.8923332214355466,0.19854110990251808,1.302344518994528,1.10380340909201,-0.7868631635393415,2.0818284352620444,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,CLDnew,CLDnew,all,643,3.670927002117497,3.38889217376709,-11.072680473327637,19.866564083099362,0.7455852508544922,5.688427925109863,4.942842674255371,-20.887765884399414,24.194225311279297,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,CLDnew,CLDnew,Lq_hit,223,5.391647410985032,3.591707229614258,-12.163279056549072,21.410733318328855,0.9276320934295654,12.644858837127686,11.71722674369812,-20.887765884399414,24.194225311279297,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,CLDnew,CLDnew,Lq_no_hit,420,2.757306404075925,3.080724668502808,-10.839655303955078,17.454706192016594,0.4799283027648926,5.336016058921814,4.856087756156922,-19.739501953125,23.482565879821777,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,CLDnew,CLDnew,gold_size_0,252,-0.6895746919843886,2.172062873840332,-14.40833692550659,7.652917098999023,-6.72834324836731,5.153458118438721,11.88180136680603,-20.887765884399414,11.122090339660645,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,CLDnew,CLDnew,gold_size_1,328,7.26806605380725,3.886319780349732,-1.4666296625137327,21.26442060470581,2.1223682284355165,15.21262812614441,13.090259897708894,-9.509462992350262,24.194225311279297,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,CLDnew,CLDnew,gold_size_2plus,63,2.3849717316323553,1.7917537689208984,-0.7704530620574951,6.473065032958984,0.8973795482090541,3.4484867913382393,2.5511072431291852,-1.8347918510437011,13.405324300130209,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,CLDnew,CLDnew,gold_size_2_appendix,56,2.4230311319130613,1.762911081314087,-0.7542410612106324,6.587222735087077,0.8515889644622803,3.525825262069702,2.674236297607422,-1.8347918510437011,13.405324300130209,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,CLDnew,CLDnew,gold_size_3_appendix,7,2.0804965293866973,2.0868659549289275,-0.2686233792986187,4.584849782671245,1.5340845925467355,2.6040350792899964,1.069950486743261,-1.026352310180664,5.226722717285156,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,PLnew,PLnew,all,643,2.5790633040428657,3.069923082987467,-5.237562370300293,8.449821662902831,-0.3144451550074987,6.195146560668945,6.509591715676444,-8.09859848022461,11.848416328430176,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,PLnew,PLnew,Lq_hit,223,0.35208380628085256,0.7125085194905596,-6.5448283672332765,6.487666368484494,-2.3681861559549966,2.901154136657715,5.2693402926127115,-8.094642639160156,9.020251750946045,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,PLnew,PLnew,Lq_no_hit,420,3.761483370711744,4.542728281021118,-3.5322729110717774,8.940790462493894,1.3295835494995116,7.008643388748169,5.679059839248657,-8.09859848022461,11.848416328430176,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,PLnew,PLnew,gold_size_0,252,6.3481809468496415,6.799229383468628,2.865807104110718,9.398934936523437,5.088644981384277,7.629026651382446,2.540381669998169,-4.716954231262207,11.848416328430176,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,PLnew,PLnew,gold_size_1,328,0.27403409156372877,1.192925786972046,-6.337575244903564,5.138311125437417,-2.5199599266052246,3.1417547464370728,5.661714673042297,-8.09859848022461,7.818294525146484,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,PLnew,PLnew,gold_size_2plus,63,-0.4966202561817472,-0.3741376876831053,-3.140637235641479,1.969294605255127,-1.3954718351364135,0.5168645677112396,1.912336402847653,-3.3969915390014647,3.223920822143555,defined,,,,,,,,,,,
condition,group,,answer_mean,answer_mean/gold/toggle_margin/Sexism,PLnew,PLnew,gold_size_2_appendix,56,-0.6553889441246888,-0.4698724882943288,-3.1713682055473327,1.9347342252731328,-1.6158234596252443,0.25632947342736334,1.8721529330526077,-3.3969915390014647,3.223920822143555,defined,,,,,,,,,,,
